experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,L_initial_um,L_max_um,L_T0_um,L_max_positive_dWdt_um_per_ms,L_median_positive_dWdt_um_per_ms,L_time_of_max_dWdt_tau,L_early_dWdt_20_um_per_ms,L_early_dWdt_40_um_per_ms,L_gain_20_um,L_gain_40_um,L_time_to_50pct_max_tau,L_robust_max_positive_dWdt_um_per_ms,L_robust_median_positive_dWdt_um_per_ms,L_robust_early_dWdt_20_um_per_ms,L_robust_early_dWdt_40_um_per_ms,L_robust_time_of_max_dWdt_tau
P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,238,0,177.868754925,0.784825891065,5.3694165939e-05,378.775948175,20.050501942882825,4.0,144.43265584615386,135.41825372833335,1310.8664521053918,201.14193876070502,0.075,-119.75380388866003,-21.510196533796048,139.94691342857143,134.96356815384618,0.03,3655.7866476846584,13.173590422975783,261.96204818883587,5.268147784591689,0.0,0.0,399.9417379944441,396.6822708222221,180940.8063634483,1171.4563458506298,0.185,-444.24186478217655,-1449.737375679809,181.44941428571428,305.0247406593406,0.225,1489.7792734360216,391.97821745478984,746.2259001891589,641.9687033335765,0.0
P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,240,0,181.197687991,0.643443519749,5.49477846524e-05,320.630170488,20.1337399376317,4.0,153.7088953038674,148.38125487777776,2187.6793639061675,223.77623456684336,0.095,-71.43169801054154,-71.43169801054154,147.05946076923075,146.95264342541432,0.03,3339.770971085972,27.442600774387387,298.8630759708545,7.909877246956414,0.0,0.0,397.29748152777756,393.4092625,84211.73366499205,342.558619095734,0.805,-304.6197621052955,-1053.6507075825389,181.06276813186813,306.53333425414365,0.225,1150.101663966035,346.0382480833141,641.4786120699413,500.5157563998207,0.0
P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,242,0,182.701235644,0.787372384637,5.07019733104e-05,389.154544132,20.16169780315804,4.0,142.75305242637359,131.9148162200001,2030.1334379901407,246.90956193024275,0.08,-134.96860282600096,-26.12244897934768,136.09834786813187,130.5375416153846,0.025,3795.039824852793,20.19794851264791,301.42968046361017,2.32192195647535,0.0,0.0,404.62554320000055,399.75881457777797,173077.27396829028,1576.029845148185,0.29,-616.7250332088745,-1191.2103399683756,179.71589406593407,304.7664081318681,0.23,1326.92417860108,409.62296691726266,767.487291909629,642.7939377754226,0.0
P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,243,0,183.86712976,0.92773562332,4.77447546287e-05,393.876492884,20.176179635277794,4.0,130.91430977692306,119.11443412166666,1993.1271132721633,253.32662690373235,0.075,-62.84231976764584,0.0,123.339844,118.54794170165746,0.025,4734.443045188205,15.881055811045105,329.6314314400088,-2.2758986712380627,0.0,0.0,396.7373803105263,391.76415780555544,137170.216785737,925.5701438971296,0.705,-439.7988601052992,-1035.1204964434985,179.47122000000002,302.0933223204419,0.23500000000000001,1392.0732716470275,479.7680616405483,923.0382563685254,747.3988354325891,0.0
P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,245,0,186.021611878,0.483877556354,6.53069178085e-05,388.836932905,20.04344343598904,4.0,188.43259941132595,183.55302483555553,3159.9451313257177,186.9734645054928,0.1,-211.96294227767507,-162.36589184424125,180.00017547252745,181.78689053333332,0.04,2502.8698782213755,20.71818036595831,379.19253460350376,35.109024260405725,0.0,0.0,417.19504773333335,411.64240986666607,142745.3173631846,626.1377380888852,0.535,-118.5961242850433,-842.250925928714,177.66724098901096,297.83892666666657,0.245,871.3292404869743,267.7750207768868,460.62785903317655,399.01794155200497,0.005
P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,247,0,188.702615393,0.897654681927,7.37418626284e-05,361.378936642,19.56656708440715,4.0,167.73594118977903,154.85491506499997,14166.22274429851,172.00335171566698,0.04,-20.116365777604805,-11.124313185941553,162.91181617582419,154.80227191208792,0.03,5216.3483625112685,42.12015688500178,521.6312308722869,17.385242403309938,0.0,0.0,445.1467416861106,442.0070052222219,114264.79893603647,4638.169601839589,0.56,-1121.0996073718811,-1433.7815276760002,187.92627626373616,320.46007483516473,0.245,1523.3581592114206,460.7212503212096,893.1144996074936,758.633521800287,0.005
P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,249,0,193.028200221,0.93446669696,8.62901752671e-05,365.941151844,19.33341815382625,4.0,180.23077327637364,161.42433250499988,978.5707794953719,184.9539419239313,0.135,-853.9834272690194,-169.05837912044524,175.3323745054945,162.9066811270718,0.03,5463.553691895803,73.77324280121354,504.51250200447413,37.78990290423514,0.0,0.0,479.3782630583333,453.66785753333335,57045.613435836756,2630.8586581078735,0.25,-1322.99239222339,-1399.73985582545,192.92988439560438,329.3933788950276,0.265,1997.0223515806697,518.3473921846579,970.1265793318073,800.5670544652311,0.0
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,251,0,193.81397439,0.717380412454,5.49903358659e-05,340.433066031,20.145502962571438,4.0,152.72604766483516,143.43480663394737,1998.4606931514086,201.9039784919967,0.12,-75.25548695874672,-10.491796039926971,147.4876615714286,141.35082756906078,0.035,3704.4193648101977,13.673539238032483,304.0980556787912,3.130734609635365,0.0,0.0,411.9711114666666,408.304702368421,193940.40423806605,826.3351346457841,0.18,-50.78793005147676,-1242.1601514983956,180.60491021978032,308.9928096132595,0.23500000000000001,1268.7470985534894,371.6383372561769,691.0714878156858,600.9152329929892,0.0
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,252,0,194.036512211,0.298398024189,7.09068727373e-05,343.727832606,20.203924654857502,4.0,229.3144,228.1762800842105,121494.88700156391,203.9614197531356,0.095,-223.48160754356178,-52.13115659634246,179.39144925274724,211.15416,0.095,2417.189867819039,84.49154650664372,457.3838716013755,253.23504387310706,0.0,0.0,344.01409884444445,326.17365213333335,1079.697517898673,245.35870841501117,0.22,9.95098991067502,21.129138852009344,122.39862065934065,199.02418666666668,0.32,708.5670869311674,203.82632634555713,349.6134883605127,297.27710131748904,0.0
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,254,0,195.080816167,0.844140965531,6.21634030137e-05,331.625980857,19.886747964417737,4.0,158.76674439779006,143.34101407111112,1391.0634847557062,186.62610992126488,0.11,-130.2747252747374,-21.328432158041462,151.75507991208792,145.92320466298344,0.025,3991.9056152436606,20.945938550206208,480.9139567238964,-2.0987544352107412,0.0,0.0,434.35342791111066,429.38646524444425,54020.02200323039,3129.6011239163518,0.48,-670.2535925608661,-1132.7351860602644,183.16455120879115,319.8180780110496,0.245,1590.3997843557293,464.7856522126835,829.8001266124297,725.5011888456429,0.0
P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,255,0,196.954129245,0.972458485112,5.85340423111e-05,310.387913302,19.915787881461195,4.0,146.16325181318683,131.11774028210527,2404.477281466622,188.0051304793764,0.075,-130.32967032964135,5.2021960962992155,139.3848985274725,130.90512486187845,0.03,4957.483479428955,53.8509980591849,404.10377290183385,-9.526351935014517,0.0,0.0,434.57821228421085,429.95484383888913,85827.17834317587,5214.920709904612,0.005,-788.294891921685,-1173.6654691444785,184.22108791208794,318.1162172375691,0.25,1688.0998429680324,460.5673160970779,970.0155610363229,817.0610409381114,0.0
P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,256,0,197.742114875,0.874617254357,7.7301896977e-05,350.888533369,19.555636280928812,4.0,175.57669190769232,159.8497566444444,2104.2527472525667,143.49184881066313,0.095,-264.91466781532563,-67.24622630076792,170.20572912087914,163.1326288791209,0.03,4835.22961965626,27.992789596167132,491.17570022624045,25.08066744230155,0.0,0.0,459.4599700666666,450.2331509473683,139093.32085508198,5261.476011120787,0.14,-857.5582659095566,-1173.2289274418108,188.13896307692306,329.2346602197802,0.25,1434.489380812591,486.27930013686523,865.2161645279931,743.061958278601,0.005
P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,257,0,198.603717725,0.869799932432,5.56307183941e-05,326.836247823,20.056220029605612,4.0,146.74600049670332,135.23046592666668,29551.05687901817,149.78574074047395,0.04,-154.9029102764437,-15.073694876431507,142.28948443956043,135.20945661878451,0.035,4502.2069506072785,24.685458318581777,349.3632772860787,4.391114326278722,0.0,0.0,420.5197215555558,414.83605366666666,49617.706035687464,4029.4099390666993,0.53,-928.0695266279654,-1348.5899262957535,181.96156637362634,314.57175977900545,0.245,1616.862146373836,458.22248351573114,866.6225842382887,733.1209660599861,0.0
P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,258,1,202.397397496,0.555230188132,4.52196790327e-05,397.348654616,20.610386611593015,4.0,151.7424042541209,146.94194347277778,2079.6293838443444,157.488131749908,0.105,-146.58108924016364,-2.2592550299307557,146.1313673736264,146.81663239560442,0.035,2776.7741294110456,16.9905152733445,176.11161565419843,16.202615712817163,0.0,0.0,423.2441370361112,419.94587250000006,89285.34646595415,412.3066796153703,0.65,-52.2503133070174,-538.7524906416029,177.9681884615385,298.17351999998573,0.255,1060.194915011234,280.11766457471515,510.67367622667365,428.57580339718936,0.0
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,260,0,203.020934762,0.232834869492,7.55576098976e-05,395.193912826,20.27794471779917,4.0,251.0083460444445,248.88355930555554,126178.95558953818,205.13524708842502,0.04,-1081.495214980269,-133.91837485837885,160.70732827472526,216.44624400000004,0.14,1609.1993569558329,108.68035702749822,465.8066145233429,299.757079505436,0.005,0.0,289.9892,274.96373299999993,154045.61302606494,244.52361111341804,0.01,-73.01906197011678,19.095124071401894,98.70458175824179,166.91179777777776,0.33,695.0367950638505,187.30755347576786,304.2916833537494,273.2129381250699,0.005
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,262,0,206.272219756,0.781444456167,4.98713368602e-05,399.182507166,20.311598551862396,4.0,145.94082896263737,135.33326049473686,3125.370426277275,209.7904786306666,0.09,-27.518898683507864,-27.518898683507864,139.3982028021978,134.25347885714285,0.025,3597.024869833295,16.70105981931622,242.7232927763149,-7.53984996139504,0.0,0.0,419.3758963111112,416.08327440000005,98958.70104750221,612.5094544129443,0.32,-410.99867165905135,-1103.0093388096434,180.75099384615385,313.40690681318694,0.245,1219.1737481701264,420.67307443397954,757.4644343646733,657.8387857054215,0.0
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,263,0,207.687789994,0.40901295179,7.09627718894e-05,395.011679,20.11307290768424,4.0,215.39535680555554,212.15815733333338,17387.164309780404,172.990136572394,0.41500000000000004,-172.4731739973001,-60.62940156256413,197.21703193370166,206.03691444444436,0.055,2343.0367311420023,32.49370660350013,468.823712552562,153.4289146612739,0.0,0.0,425.58229994444446,413.6422377833331,159844.0631174988,355.1601810040567,0.625,70.7080994496654,0.0,157.99261127071827,262.2532978888889,0.3,785.3768404829204,253.25292586084726,452.8948397045108,367.4053105171045,0.005
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,264,0,208.39901443,0.201684842681,6.50424237325e-05,372.154003234,20.60068531522624,4.0,177.6260084216667,169.70661680305557,278995.214310245,545.8086924850143,0.01,-2114.916924694441,-1776.687561312805,51.88481513812152,101.95541833149173,0.27,3046.5459545547997,358.4028595069023,701.9804826744436,571.3782057785435,0.215,0.0,124.78259999999997,116.16170075,13935.388871184372,333.34158950713004,0.015,0.0,92.17678896489325,32.63289756906078,58.16789425414366,0.445,898.6588115172901,282.33102869815457,335.9513040255326,330.00877679370984,0.07
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,266,0,209.90265043,0.477857533217,8.77962223972e-05,386.665335025,19.72660329815093,0.0,225.54754160555555,219.31758000000013,219780.21977990153,119.44444444355027,0.0,-219.07514189176118,-42.25640680850523,219.5708766850829,222.86410977777777,0.045,3060.2874422000814,31.21399057707803,469.5850442266569,87.2593591862404,0.0,0.0,471.62400458333366,468.0135534444445,94788.49533821747,567.517900621905,0.65,-271.1853508931765,-682.0675390232715,188.5246054143647,312.33867333333336,0.27,1227.9253078304369,285.68297130646874,468.07028191291033,414.8114784977773,0.0
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,267,0,210.093044543,0.812610384047,5.18819698292e-05,390.525668596,20.25111110563046,4.0,150.0532295076923,135.23324325263158,2657.7481584349175,171.7127761244622,0.055,39.89489398861443,7.159062601022559,144.97715002197802,138.6110875934066,0.03,3591.1778056167886,20.13718649354314,317.8288063716691,-8.063668567262793,0.0,0.0,429.44842746666643,426.6231,24782.715431998462,508.86744741599307,0.855,-479.11725637107526,-1294.6400739633227,182.14199846153844,313.2348748351647,0.255,1266.5127055572932,443.4954233171559,794.9081850892869,681.1969991861946,0.0
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,268,1,211.816522505,0.520710876808,4.80782604054e-05,318.660442183,20.596021279635526,4.0,159.85477396703297,154.44612709999998,1567.1007769053276,173.05682919782473,0.075,-12.546389358156734,-0.21978021978622145,153.4222,154.83615233333333,0.03,2333.44232889825,16.203661379425142,205.26313347685002,9.02764004865942,0.0,0.0,444.23983421052645,431.56866083333324,104353.35802620916,439.0804849723005,0.56,77.59132808210731,-290.03612400712007,180.5136,300.53937499999995,0.265,1079.6248099098364,265.10627403551496,474.33130649441944,413.88969946551873,0.0
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,269,0,212.092538093,0.79096361392,7.95278191784e-05,347.757246585,19.63337984217155,4.0,189.7785142857143,175.30834133333335,43530.696775909055,159.31499818916512,0.04,-29.479579869122677,-29.479579869122677,185.7785142857143,177.03760867403315,0.035,4720.302125093965,23.38202615718,460.1850322078656,30.84012093921016,0.0,0.0,475.7840000000002,471.90950210526336,119226.31578952094,6591.965397150125,1.0,-746.3772491242277,-1410.4506440638029,193.9461857142858,330.92675193370167,0.26,1270.2664566003257,472.98993419731886,796.6780737742164,677.6991450063043,0.01
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,270,0,212.375773305,0.288263650586,8.35116649465e-05,312.800399692,20.066083457166737,4.0,259.82810597222226,256.85164888888886,2087.0767810681455,174.16970314529104,0.21,-937.5699254703936,-51.77229422375834,187.3503618232044,234.22798,0.11,2494.1402949106314,87.89248985434719,493.576840650166,268.660141519927,0.0,0.0,354.3996199210526,334.611132,18468.547067948602,253.60622133632862,0.685,0.0,8.532543967046301,121.62792099447513,202.59047999999999,0.33,738.9545847360458,209.26549955304938,357.9349369528814,298.36416148257643,0.01
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,271,0,218.135837307,0.411781802704,5.72773552436e-05,307.427986374,20.480156626358145,4.0,197.74808549333332,191.53248200000002,107871.01393874822,188.2591180646657,0.035,7.56975351700493,7.641800304238357,180.38507507692307,186.93303777777777,0.06,1955.2398475290179,16.52830637829554,456.0909298596873,85.68031793351534,0.005,0.0,382.9138000000001,378.9329367111116,102995.55380577983,426.28001073398264,0.98,-57.87395594488956,-157.2645569743777,154.48613604395598,252.64759333333322,0.27,1027.357089188354,246.1618272566413,415.4211690845176,345.59053712618294,0.0
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,272,0,218.170294814,0.856055229722,8.4878396046e-05,374.889107005,19.524422559659115,4.0,191.73710596923078,175.1317577066667,38102.4646512236,143.1259066708508,0.045,-238.85270525123818,-70.17641700445965,186.94677896703297,178.59575152486184,0.03,4905.390701913724,21.259530501222393,560.373011557809,11.829200675648572,0.0,0.0,492.5063621333335,486.244579811111,163505.9700115087,8783.159969945113,0.805,-942.0927440226635,-1217.83510445519,195.56875428571428,341.68082950276244,0.27,1451.911870360659,517.7095294229547,869.8015374229643,773.0459527114227,0.0
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,273,0,218.315594294,0.70315782783,8.24115302242e-05,319.105471156,19.66770645066211,4.0,198.5081742153846,183.4763804977778,2269.3465764996004,123.95740740848176,0.09,-190.58736282334715,-30.885937769562997,193.85653423204417,186.62962180110497,0.035,4023.2041133097323,30.393932817340456,499.244832576583,17.400660803294066,0.0,0.0,477.96665235555594,473.26108559999966,168608.77407234564,8301.907407369232,0.995,-739.0128103942681,-1000.6738316628312,193.56870209944742,339.16936839779,0.26,1187.5207521219434,417.48766937822046,731.8545648041487,636.9180789317187,0.0
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,275,0,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,19.754533830220836,4.0,169.61897190796702,151.06834083555555,23891.58412749425,169.24670973990246,0.01,-180.46668587441906,-17.358135587081794,163.71318657142857,154.91458164835166,0.025,5538.5200104772075,23.649645600813237,578.9806933048935,-1.1474516172557652,0.0,0.0,473.9287095894735,469.2629884749998,45382.69608154314,9184.668939981542,0.185,-689.6021121820936,-1187.2103566160492,190.90217857142855,328.4207008791208,0.265,1970.5150190584795,515.1862577196541,927.0904638991342,797.0476491801708,0.0
