anisotropy_ratio,any_length_bound_hit,any_length_lower_bound_hit,any_length_upper_bound_hit,budget,extra_length,fallback_status,fold,interior_lml,l_LS,l_LS_lower_bound_hit,l_LS_upper_bound_hit,l_P,l_P_lower_bound_hit,l_P_upper_bound_hit,l_ST,l_ST_lower_bound_hit,l_ST_upper_bound_hit,l_VX,l_VX_lower_bound_hit,l_VX_upper_bound_hit,length_upper_bound,m0_lml,model,objective_value,optimizer_converged,optimizer_evaluations,optimizer_iterations,optimizer_message,path_family,posterior_iterations,repeat,residual_sd,residual_sd_any_bound_hit,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,rho,run_id,selected_boundary,selected_lml,selected_fit_optimizer_message,sigma2
,,,,39,1.0,none,1,-14.276857432619279,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,0.2822127105222049,,,,-14.276856330084366,M1,14.276856330084366,True,21,19,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f01,True,-14.276856330084366,optimizer_disabled,1.0
,,,,39,1.0,none,1,-14.276857431200803,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,0.2822127105222049,,,,-14.276856330084366,M2,14.276856330084366,True,24,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f01,True,-14.276856330084366,optimizer_disabled,1.0
345.7804093152778,True,False,True,40,,none,1,,100.00000000000004,False,True,100.00000000000004,False,True,100.00000000000004,False,True,0.2892008838731561,False,False,100.0,-14.338889950237036,M0,14.338889950237036,True,34,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f01,True,-14.338889950237036,,
,,,,40,1.0,none,1,-14.338891036804405,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,0.2892008838731561,,,,-14.338889950237036,M1,14.338889950237036,True,24,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f01,True,-14.338889950237036,optimizer_disabled,1.0
,,,,40,1.0,none,1,-14.338891037969697,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,0.2892008838731561,,,,-14.338889950237036,M2,14.338889950237036,True,23,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f01,True,-14.338889950237036,optimizer_disabled,1.0
224.7682798341609,True,False,True,16,,none,2,,0.4449026351662356,False,False,0.4874787868828214,False,False,100.00000000000004,False,True,100.00000000000004,False,True,100.0,-2.964465422888913,M0,2.964465422888913,True,65,36,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-2.964465422888913,,
,,,,16,1.0,none,2,-2.9644655412229706,0.4449026351662356,,,0.4874787868828214,,,100.00000000000004,,,100.00000000000004,,,,-2.964465422888913,M1,2.964465422888913,True,25,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-2.964465422888913,optimizer_disabled,1.0
,,,,16,1.0,none,2,-2.964465584948454,0.4449026351662356,,,0.4874787868828214,,,100.00000000000004,,,100.00000000000004,,,,-2.964465422888913,M2,2.964465422888913,True,25,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-2.964465422888913,optimizer_disabled,1.0
318.8982305236699,True,False,True,17,,none,2,,0.31357966406959303,False,False,100.00000000000004,False,True,100.00000000000004,False,True,1.334628300515305,False,False,100.0,-3.7317434101132383,M0,3.7317434101132383,True,46,33,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-3.7317434101132383,,
,,,,17,1.0,none,2,-3.731743655703549,0.31357966406959303,,,100.00000000000004,,,100.00000000000004,,,1.334628300515305,,,,-3.7317434101132383,M1,3.7317434101132383,True,32,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-3.7317434101132383,optimizer_disabled,1.0
,,,,17,1.0,none,2,-3.7317436999803313,0.31357966406959303,,,100.00000000000004,,,100.00000000000004,,,1.334628300515305,,,,-3.7317434101132383,M2,3.7317434101132383,True,27,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-3.7317434101132383,optimizer_disabled,1.0
254.5552738252281,True,False,True,18,,none,2,,0.39284198868595344,False,False,100.00000000000004,False,True,100.00000000000004,False,True,2.3362642009653243,False,False,100.0,-3.983586398168838,M0,3.983586398168838,True,30,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-3.983586398168838,,
,,,,18,1.0,none,2,-3.983586687520334,0.39284198868595344,,,100.00000000000004,,,100.00000000000004,,,2.3362642009653243,,,,-3.983586398168838,M1,3.983586398168838,True,37,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-3.983586398168838,optimizer_disabled,1.0
,,,,18,1.0,none,2,-3.983586744873371,0.39284198868595344,,,100.00000000000004,,,100.00000000000004,,,2.3362642009653243,,,,-3.983586398168838,M2,3.983586398168838,True,26,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-3.983586398168838,optimizer_disabled,1.0
250.83389916252375,True,False,True,19,,none,2,,0.3986701970263065,False,False,100.00000000000004,False,True,100.00000000000004,False,True,1.3552252035594277,False,False,100.0,-4.752542912130971,M0,4.752542912130971,True,33,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-4.752542912130971,,
,,,,19,1.0,none,2,-4.752543304171444,0.3986701970263065,,,100.00000000000004,,,100.00000000000004,,,1.3552252035594277,,,,-4.752542912130971,M1,4.752542912130971,True,45,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-4.752542912130971,optimizer_disabled,1.0
,,,,19,1.0,none,2,-4.752543377269438,0.3986701970263065,,,100.00000000000004,,,100.00000000000004,,,1.3552252035594277,,,,-4.752542912130971,M2,4.752542912130971,True,35,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-4.752542912130971,optimizer_disabled,1.0
249.341955941026,True,False,True,20,,none,2,,100.00000000000004,False,True,16.41271907669602,False,False,100.00000000000004,False,True,0.4010556491489619,False,False,100.0,-5.182017359439098,M0,5.182017359439098,True,41,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-5.182017359439098,,
,,,,20,1.0,none,2,-5.182017804492373,100.00000000000004,,,16.41271907669602,,,100.00000000000004,,,0.4010556491489619,,,,-5.182017359439098,M1,5.182017359439099,True,52,40,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-5.182017359439099,optimizer_disabled,1.0
,,,,20,1.0,none,2,-5.1820179036991405,100.00000000000004,,,16.41271907669602,,,100.00000000000004,,,0.4010556491489619,,,,-5.182017359439098,M2,5.182017359439099,True,29,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-5.182017359439099,optimizer_disabled,1.0
250.84936284816777,True,False,True,21,,none,2,,100.00000000000004,False,True,4.91356238846442,False,False,100.00000000000004,False,True,0.39864562088015865,False,False,100.0,-7.048729129766727,M0,7.048729129766727,True,39,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-7.048729129766727,,
,,,,21,1.0,none,2,-7.048729816854622,100.00000000000004,,,4.91356238846442,,,100.00000000000004,,,0.39864562088015865,,,,-7.048729129766727,M1,7.048729129766726,True,28,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-7.048729129766726,optimizer_disabled,1.0
,,,,21,1.0,none,2,-7.048729850936714,100.00000000000004,,,4.91356238846442,,,100.00000000000004,,,0.39864562088015865,,,,-7.048729129766727,M2,7.048729129766726,True,24,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-7.048729129766726,optimizer_disabled,1.0
245.1258981075532,True,False,True,22,,none,2,,100.00000000000004,False,True,9.262962098849092,False,False,100.00000000000004,False,True,0.40795363024482756,False,False,100.0,-7.145660255750351,M0,7.145660255750351,True,30,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-7.145660255750351,,
,,,,22,1.0,none,2,-7.1456610416983875,100.00000000000004,,,9.262962098849092,,,100.00000000000004,,,0.40795363024482756,,,,-7.145660255750351,M1,7.145660255750351,True,27,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-7.145660255750351,optimizer_disabled,1.0
,,,,22,1.0,none,2,-7.145661077064522,100.00000000000004,,,9.262962098849092,,,100.00000000000004,,,0.40795363024482756,,,,-7.145660255750351,M2,7.145660255750351,True,25,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-7.145660255750351,optimizer_disabled,1.0
240.85594158920037,True,False,True,23,,none,2,,100.00000000000004,False,True,3.2023447464009873,False,False,100.00000000000004,False,True,0.41518593786886215,False,False,100.0,-7.766864877526989,M0,7.766864877526989,True,29,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-7.766864877526989,,
,,,,23,1.0,none,2,-7.7668658166520785,100.00000000000004,,,3.2023447464009873,,,100.00000000000004,,,0.41518593786886215,,,,-7.766864877526989,M1,7.766864877526989,True,24,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-7.766864877526989,optimizer_disabled,1.0
,,,,23,1.0,none,2,-7.766865848509398,100.00000000000004,,,3.2023447464009873,,,100.00000000000004,,,0.41518593786886215,,,,-7.766864877526989,M2,7.766864877526989,True,27,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-7.766864877526989,optimizer_disabled,1.0
234.2135642758003,True,False,True,24,,none,2,,100.00000000000004,False,True,2.4940849756938026,False,False,100.00000000000004,False,True,0.42696075399904737,False,False,100.0,-8.541901459898686,M0,8.541901459898686,True,29,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-8.541901459898686,,
,,,,24,1.0,none,2,-8.541902451261251,100.00000000000004,,,2.4940849756938026,,,100.00000000000004,,,0.42696075399904737,,,,-8.541901459898686,M1,8.541901459898686,True,34,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-8.541901459898686,optimizer_disabled,1.0
,,,,24,1.0,none,2,-8.541902478519818,100.00000000000004,,,2.4940849756938026,,,100.00000000000004,,,0.42696075399904737,,,,-8.541901459898686,M2,8.541901459898686,True,36,33,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-8.541901459898686,optimizer_disabled,1.0
219.23269811918723,True,False,True,25,,none,2,,100.00000000000004,False,True,1.6283412131433057,False,False,100.00000000000004,False,True,0.4561363375897258,False,False,100.0,-9.359540812825397,M0,9.359540812825397,True,31,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-9.359540812825397,,
,,,,25,1.0,none,2,-9.359541798578572,100.00000000000004,,,1.6283412131433057,,,100.00000000000004,,,0.4561363375897258,,,,-9.359540812825397,M1,9.359540812825397,True,35,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-9.359540812825397,optimizer_disabled,1.0
,,,,25,1.0,none,2,-9.35954183850213,100.00000000000004,,,1.6283412131433057,,,100.00000000000004,,,0.4561363375897258,,,,-9.359540812825397,M2,9.359540812825397,True,25,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-9.359540812825397,optimizer_disabled,1.0
222.35991293772196,True,False,True,26,,none,2,,100.00000000000004,False,True,2.22085939670127,False,False,100.00000000000004,False,True,0.4497213489555908,False,False,100.0,-9.444446326510173,M0,9.444446326510173,True,25,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-9.444446326510173,,
,,,,26,1.0,none,2,-9.444447433396412,100.00000000000004,,,2.22085939670127,,,100.00000000000004,,,0.4497213489555908,,,,-9.444446326510173,M1,9.444446326510173,True,29,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-9.444446326510173,optimizer_disabled,1.0
,,,,26,1.0,none,2,-9.44444746517567,100.00000000000004,,,2.22085939670127,,,100.00000000000004,,,0.4497213489555908,,,,-9.444446326510173,M2,9.444446326510173,True,25,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-9.444446326510173,optimizer_disabled,1.0
199.567957551323,True,False,True,27,,none,2,,100.00000000000004,False,True,1.5399264138686697,False,False,100.00000000000004,False,True,0.5010824444314063,False,False,100.0,-10.74737347749046,M0,10.74737347749046,True,34,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-10.74737347749046,,
,,,,27,1.0,none,2,-10.747374722910486,100.00000000000004,,,1.5399264138686697,,,100.00000000000004,,,0.5010824444314063,,,,-10.74737347749046,M1,10.747373477490461,True,31,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-10.747373477490461,optimizer_disabled,1.0
,,,,27,1.0,none,2,-10.747374760144853,100.00000000000004,,,1.5399264138686697,,,100.00000000000004,,,0.5010824444314063,,,,-10.74737347749046,M2,10.747373477490461,True,31,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-10.747373477490461,optimizer_disabled,1.0
203.40690135608864,True,False,True,28,,none,2,,100.00000000000004,False,True,1.5060689567015946,False,False,100.00000000000004,False,True,0.49162540372677827,False,False,100.0,-10.947923675064988,M0,10.947923675064988,True,29,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-10.947923675064988,,
,,,,28,1.0,none,2,-10.947924990168428,100.00000000000004,,,1.5060689567015946,,,100.00000000000004,,,0.49162540372677827,,,,-10.947923675064988,M1,10.94792367506499,True,31,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-10.94792367506499,optimizer_disabled,1.0
,,,,28,1.0,none,2,-10.947925022089812,100.00000000000004,,,1.5060689567015946,,,100.00000000000004,,,0.49162540372677827,,,,-10.947923675064988,M2,10.94792367506499,True,33,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-10.94792367506499,optimizer_disabled,1.0
210.56774990337647,True,False,True,29,,none,2,,100.00000000000004,False,True,1.3715532571621367,False,False,100.00000000000004,False,True,0.47490653267600186,False,False,100.0,-11.346697101879224,M0,11.346697101879224,True,27,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-11.346697101879224,,
,,,,29,1.0,none,2,-11.346698459780553,100.00000000000004,,,1.3715532571621367,,,100.00000000000004,,,0.47490653267600186,,,,-11.346697101879224,M1,11.346697101879224,True,31,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-11.346697101879224,optimizer_disabled,1.0
,,,,29,1.0,none,2,-11.346698497125463,100.00000000000004,,,1.3715532571621367,,,100.00000000000004,,,0.47490653267600186,,,,-11.346697101879224,M2,11.346697101879224,True,35,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-11.346697101879224,optimizer_disabled,1.0
210.05735365544405,True,False,True,30,,none,2,,100.00000000000004,False,True,1.5818170070870154,False,False,100.00000000000004,False,True,0.47606045805960934,False,False,100.0,-11.458325386230912,M0,11.458325386230912,True,28,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-11.458325386230912,,
,,,,30,1.0,none,2,-11.458326778949598,100.00000000000004,,,1.5818170070870154,,,100.00000000000004,,,0.47606045805960934,,,,-11.458325386230912,M1,11.458325386230912,True,36,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-11.458325386230912,optimizer_disabled,1.0
,,,,30,1.0,none,2,-11.458326811753686,100.00000000000004,,,1.5818170070870154,,,100.00000000000004,,,0.47606045805960934,,,,-11.458325386230912,M2,11.458325386230912,True,32,28,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-11.458325386230912,optimizer_disabled,1.0
204.25787735279468,True,False,True,31,,none,2,,100.00000000000004,False,True,1.4496425051474984,False,False,100.00000000000004,False,True,0.4895772016042241,False,False,100.0,-11.957886691610552,M0,11.957886691610552,True,27,22,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-11.957886691610552,,
,,,,31,1.0,none,2,-11.957888193931174,100.00000000000004,,,1.4496425051474984,,,100.00000000000004,,,0.4895772016042241,,,,-11.957886691610552,M1,11.95788669161055,True,37,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-11.95788669161055,optimizer_disabled,1.0
,,,,31,1.0,none,2,-11.957888242415901,100.00000000000004,,,1.4496425051474984,,,100.00000000000004,,,0.4895772016042241,,,,-11.957886691610552,M2,11.95788669161055,True,27,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-11.95788669161055,optimizer_disabled,1.0
236.4692574590633,True,False,True,32,,none,2,,100.00000000000004,False,True,1.151169857808544,False,False,100.00000000000004,False,True,0.4228879520092022,False,False,100.0,-14.017142940226336,M0,14.017142940226336,True,25,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-14.017142940226336,,
,,,,32,1.0,none,2,-14.017143964436501,100.00000000000004,,,1.151169857808544,,,100.00000000000004,,,0.4228879520092022,,,,-14.017142940226336,M1,14.017142940226336,True,27,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-14.017142940226336,optimizer_disabled,1.0
,,,,32,1.0,none,2,-14.017144013210059,100.00000000000004,,,1.151169857808544,,,100.00000000000004,,,0.4228879520092022,,,,-14.017142940226336,M2,14.017142940226336,True,28,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-14.017142940226336,optimizer_disabled,1.0
228.70743120949177,True,False,True,33,,none,2,,100.00000000000004,False,True,1.1643025576804766,False,False,100.00000000000004,False,True,0.43723983725042104,False,False,100.0,-14.144619596029937,M0,14.144619596029937,True,25,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,6.0,61,1.0,True,False,True,0.0,w85__r61_f02,True,-14.144619596029937,,
,,,,33,1.0,none,2,-14.144620714921098,100.00000000000004,,,1.1643025576804766,,,100.00000000000004,,,0.43723983725042104,,,,-14.144619596029937,M1,14.144619596029937,True,27,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,61,,,,,0.0,w85__r61_f02,True,-14.144619596029937,optimizer_disabled,1.0
