budget,fold,frobenius_norm,max_abs_cross_covariance,min_eigenvalue,model,path_family,repeat,run_id
40,1,4.187477578468829,0.8344331688672086,0.0005134302157160536,M1,early8__coverage_then_margin_B40,66,w85__r66_f01
40,1,4.187477578468829,0.8344331688672086,0.0005134302157160536,M2,early8__coverage_then_margin_B40,66,w85__r66_f01
16,2,0.015796706423871813,0.003234363588447363,0.0001697084162571184,M0,early8__coverage_then_margin_B40,66,w85__r66_f02
16,2,4.212588530984016,0.7729825458877397,0.00039863549527827,M1,early8__coverage_then_margin_B40,66,w85__r66_f02
16,2,3.7556072231583144,0.6470717488357959,0.00040590485599104173,M2,early8__coverage_then_margin_B40,66,w85__r66_f02
28,2,0.017191955768077822,0.0035290301800458878,0.00019146228069788436,M0,early8__coverage_then_margin_B40,66,w85__r66_f02
28,2,4.212395736782992,0.7729357620492934,0.00039863721488543754,M1,early8__coverage_then_margin_B40,66,w85__r66_f02
28,2,3.755442603432281,0.6470101237038011,0.00040590709071582244,M2,early8__coverage_then_margin_B40,66,w85__r66_f02
40,2,4.4806160763658935,0.9227759377691263,0.0029594823486334795,M0,early8__coverage_then_margin_B40,66,w85__r66_f02
40,2,4.4806160763658935,0.9227759377691263,0.0029594823486332436,M1,early8__coverage_then_margin_B40,66,w85__r66_f02
40,2,4.4806160763658935,0.9227759377691263,0.0029594823486332436,M2,early8__coverage_then_margin_B40,66,w85__r66_f02
16,3,3.207950122453043,0.48351865251253573,0.0002741167810523862,M0,early8__coverage_then_margin_B40,66,w85__r66_f03
16,3,3.207950122453043,0.48351865251253573,0.0002741167810523797,M1,early8__coverage_then_margin_B40,66,w85__r66_f03
16,3,3.219221545053244,0.4850320243029543,0.00037352450401790296,M2,early8__coverage_then_margin_B40,66,w85__r66_f03
28,3,3.272863528648804,0.5374412706803238,0.000396563238099071,M0,early8__coverage_then_margin_B40,66,w85__r66_f03
28,3,3.258186375629638,0.5346466863551437,0.0008943177175091074,M1,early8__coverage_then_margin_B40,66,w85__r66_f03
28,3,3.267453732683218,0.5358968404072689,0.0004570758326852339,M2,early8__coverage_then_margin_B40,66,w85__r66_f03
40,3,3.3356749148408116,0.6266865325694895,0.010667265342403948,M0,early8__coverage_then_margin_B40,66,w85__r66_f03
40,3,3.3356749148408116,0.6266865325694895,0.010667265342403953,M1,early8__coverage_then_margin_B40,66,w85__r66_f03
40,3,3.3356749148408116,0.6266865325694895,0.010667265342403953,M2,early8__coverage_then_margin_B40,66,w85__r66_f03
16,4,6.6766810475630285,0.8611387801036771,0.0007529779834529312,M0,early8__coverage_then_margin_B40,66,w85__r66_f04
16,4,6.676681047563028,0.8611387801036771,0.0007529779834525948,M1,early8__coverage_then_margin_B40,66,w85__r66_f04
16,4,6.676681047563028,0.8611387801036771,0.0007529779834525948,M2,early8__coverage_then_margin_B40,66,w85__r66_f04
28,4,0.812067780606465,0.02524750142509061,0.20894433238873242,M0,early8__coverage_then_margin_B40,66,w85__r66_f04
28,4,0.812067780606465,0.02524750142509061,0.20894433238873245,M1,early8__coverage_then_margin_B40,66,w85__r66_f04
28,4,0.812067780606465,0.02524750142509061,0.20894433238873245,M2,early8__coverage_then_margin_B40,66,w85__r66_f04
40,4,5.425836597259736,0.7721822141493988,0.0009196562816079697,M0,early8__coverage_then_margin_B40,66,w85__r66_f04
40,4,5.425836597259736,0.7721822141493988,0.000919656281608048,M1,early8__coverage_then_margin_B40,66,w85__r66_f04
40,4,5.425836597259736,0.7721822141493988,0.000919656281608048,M2,early8__coverage_then_margin_B40,66,w85__r66_f04
16,5,7.271171883182014,0.9862848181978486,0.0011494836763111759,M0,early8__coverage_then_margin_B40,66,w85__r66_f05
16,5,7.271171883182013,0.9862848181978485,0.0011494836763108758,M1,early8__coverage_then_margin_B40,66,w85__r66_f05
16,5,7.271171883182013,0.9862848181978485,0.0011494836763108758,M2,early8__coverage_then_margin_B40,66,w85__r66_f05
28,5,0.008660254037846166,3.6858110087776747e-09,0.0024999963141878476,M0,early8__coverage_then_margin_B40,66,w85__r66_f05
28,5,1.8777910882167856,0.3588318771988104,0.05052338085091163,M1,early8__coverage_then_margin_B40,66,w85__r66_f05
28,5,0.638469540174832,0.10616892712947365,0.03860064523576682,M2,early8__coverage_then_margin_B40,66,w85__r66_f05
40,5,5.579468543425795,0.9377849103743275,0.016972648697795273,M0,early8__coverage_then_margin_B40,66,w85__r66_f05
40,5,5.579468543425795,0.9377849103743277,0.016972648697795786,M1,early8__coverage_then_margin_B40,66,w85__r66_f05
40,5,5.579468543425795,0.9377849103743277,0.016972648697795786,M2,early8__coverage_then_margin_B40,66,w85__r66_f05
16,1,4.473097551460351,0.7456510828261737,0.07471252431682306,M0,early8__coverage_then_margin_B40,67,w85__r67_f01
16,1,4.473097551460351,0.7456510828261735,0.07471252431682295,M1,early8__coverage_then_margin_B40,67,w85__r67_f01
16,1,4.473097551460351,0.7456510828261735,0.07471252431682295,M2,early8__coverage_then_margin_B40,67,w85__r67_f01
28,1,0.010372994834654812,0.0021999248272813274,0.0002983787217270826,M0,early8__coverage_then_margin_B40,67,w85__r67_f01
28,1,0.010372994834654812,0.0021999248272813274,0.00029837872172708204,M1,early8__coverage_then_margin_B40,67,w85__r67_f01
28,1,0.010372994834654812,0.0021999248272813274,0.00029837872172708204,M2,early8__coverage_then_margin_B40,67,w85__r67_f01
40,1,0.9925150401687692,0.1944889078312294,0.009008980204601634,M0,early8__coverage_then_margin_B40,67,w85__r67_f01
40,1,0.9925150401687692,0.1944889078312294,0.009008980204601495,M1,early8__coverage_then_margin_B40,67,w85__r67_f01
40,1,0.9925150401687692,0.1944889078312294,0.009008980204601495,M2,early8__coverage_then_margin_B40,67,w85__r67_f01
16,2,4.98146126945897,0.9329394607793272,0.0005068975995861459,M0,early8__coverage_then_margin_B40,67,w85__r67_f02
16,2,4.98146126945897,0.9329394607793272,0.000506897599585821,M1,early8__coverage_then_margin_B40,67,w85__r67_f02
16,2,4.98146126945897,0.9329394607793272,0.000506897599585821,M2,early8__coverage_then_margin_B40,67,w85__r67_f02
28,2,4.055343643930455,0.8336134361998075,0.09744263527268826,M0,early8__coverage_then_margin_B40,67,w85__r67_f02
28,2,4.055343643930454,0.8336134361998074,0.0974426352726879,M1,early8__coverage_then_margin_B40,67,w85__r67_f02
28,2,4.055343643930454,0.8336134361998074,0.0974426352726879,M2,early8__coverage_then_margin_B40,67,w85__r67_f02
40,2,4.289824093117348,0.7749198554469767,0.0764779150491896,M0,early8__coverage_then_margin_B40,67,w85__r67_f02
40,2,4.289824093117348,0.7749198554469767,0.07647791504918973,M1,early8__coverage_then_margin_B40,67,w85__r67_f02
40,2,4.289824093117348,0.7749198554469767,0.07647791504918973,M2,early8__coverage_then_margin_B40,67,w85__r67_f02
16,3,4.173944267870283,0.9020331660487294,0.07257204458861365,M0,early8__coverage_then_margin_B40,67,w85__r67_f03
16,3,4.173944267870283,0.9020331660487296,0.07257204458861331,M1,early8__coverage_then_margin_B40,67,w85__r67_f03
16,3,4.173944267870283,0.9020331660487296,0.07257204458861331,M2,early8__coverage_then_margin_B40,67,w85__r67_f03
28,3,4.1638014773588665,0.9247128870816712,0.003925040502092835,M0,early8__coverage_then_margin_B40,67,w85__r67_f03
28,3,4.1638014773588665,0.9247128870816712,0.0039250405020926134,M1,early8__coverage_then_margin_B40,67,w85__r67_f03
28,3,4.1638014773588665,0.9247128870816712,0.0039250405020926134,M2,early8__coverage_then_margin_B40,67,w85__r67_f03
40,3,3.8181917176652242,0.7791259932113197,0.0016845363810585646,M0,early8__coverage_then_margin_B40,67,w85__r67_f03
40,3,3.8181917176652242,0.7791259932113196,0.0016845363810585924,M1,early8__coverage_then_margin_B40,67,w85__r67_f03
40,3,3.8181917176652242,0.7791259932113196,0.0016845363810585924,M2,early8__coverage_then_margin_B40,67,w85__r67_f03
16,4,5.815804564628461,0.9076793958302134,0.0010592889889482235,M0,early8__coverage_then_margin_B40,67,w85__r67_f04
16,4,5.815804564628461,0.9076793958302134,0.0010592889889482796,M1,early8__coverage_then_margin_B40,67,w85__r67_f04
16,4,5.815804564628461,0.9076793958302134,0.0010592889889482796,M2,early8__coverage_then_margin_B40,67,w85__r67_f04
28,4,4.949954489519641,0.8167370898763848,0.0008235029428908056,M0,early8__coverage_then_margin_B40,67,w85__r67_f04
28,4,4.949954489519641,0.8167370898763848,0.0008235029428906403,M1,early8__coverage_then_margin_B40,67,w85__r67_f04
28,4,4.949954489519641,0.8167370898763848,0.0008235029428906403,M2,early8__coverage_then_margin_B40,67,w85__r67_f04
40,4,3.9931856999983086,0.8829305604180755,0.06887099191417234,M0,early8__coverage_then_margin_B40,67,w85__r67_f04
40,4,3.9931856999983086,0.8829305604180757,0.06887099191417248,M1,early8__coverage_then_margin_B40,67,w85__r67_f04
40,4,3.9931856999983086,0.8829305604180757,0.06887099191417248,M2,early8__coverage_then_margin_B40,67,w85__r67_f04
16,5,5.139481051150527,0.8978450740491158,0.0005098734561473275,M0,early8__coverage_then_margin_B40,67,w85__r67_f05
16,5,5.139481051150527,0.8978450740491157,0.0005098734561473977,M1,early8__coverage_then_margin_B40,67,w85__r67_f05
16,5,5.139481051150527,0.8978450740491157,0.0005098734561473977,M2,early8__coverage_then_margin_B40,67,w85__r67_f05
28,5,4.699857558860163,0.8623755737258483,0.0005275986312796281,M0,early8__coverage_then_margin_B40,67,w85__r67_f05
28,5,4.699857558860164,0.8623755737258485,0.0005275986312797582,M1,early8__coverage_then_margin_B40,67,w85__r67_f05
28,5,4.699857558860164,0.8623755737258485,0.0005275986312797582,M2,early8__coverage_then_margin_B40,67,w85__r67_f05
40,5,3.9636946093065055,0.8015260035733782,0.14897295545899333,M0,early8__coverage_then_margin_B40,67,w85__r67_f05
40,5,3.9636946093065055,0.8015260035733782,0.1489729554589939,M1,early8__coverage_then_margin_B40,67,w85__r67_f05
40,5,3.9636946093065055,0.8015260035733782,0.1489729554589939,M2,early8__coverage_then_margin_B40,67,w85__r67_f05
16,1,4.050392801534348,0.9923861272520035,0.0059520122860740494,M0,early8__coverage_then_margin_B40,68,w85__r68_f01
16,1,4.050392801534347,0.9923861272520036,0.0059520122860735394,M1,early8__coverage_then_margin_B40,68,w85__r68_f01
16,1,4.050392801534347,0.9923861272520036,0.0059520122860735394,M2,early8__coverage_then_margin_B40,68,w85__r68_f01
28,1,3.894699707351181,0.9531254679838456,0.03879149200124971,M0,early8__coverage_then_margin_B40,68,w85__r68_f01
28,1,3.894699707351181,0.9531254679838456,0.03879149200124981,M1,early8__coverage_then_margin_B40,68,w85__r68_f01
28,1,3.894699707351181,0.9531254679838456,0.03879149200124981,M2,early8__coverage_then_margin_B40,68,w85__r68_f01
40,1,4.104254565344975,0.8666001236867412,0.06719444210268037,M0,early8__coverage_then_margin_B40,68,w85__r68_f01
40,1,4.104254565344975,0.8666001236867412,0.06719444210267993,M1,early8__coverage_then_margin_B40,68,w85__r68_f01
40,1,4.104254565344975,0.8666001236867412,0.06719444210267993,M2,early8__coverage_then_margin_B40,68,w85__r68_f01
16,2,0.014794865541112107,0.0023985843167029053,2.4443299000964344e-05,M0,early8__coverage_then_margin_B40,68,w85__r68_f02
16,2,0.014794865541112109,0.002398584316702907,2.444329900096418e-05,M1,early8__coverage_then_margin_B40,68,w85__r68_f02
16,2,0.014794865541112109,0.002398584316702907,2.444329900096418e-05,M2,early8__coverage_then_margin_B40,68,w85__r68_f02
28,2,0.00996498462167862,0.001901272170654946,0.0003953141200977752,M0,early8__coverage_then_margin_B40,68,w85__r68_f02
28,2,0.009964984621678621,0.001901272170654942,0.0003953141200977764,M1,early8__coverage_then_margin_B40,68,w85__r68_f02
28,2,0.009964984621678621,0.001901272170654942,0.0003953141200977764,M2,early8__coverage_then_margin_B40,68,w85__r68_f02
40,2,3.8036177287728807,0.6058784259718659,0.0015463452926209533,M0,early8__coverage_then_margin_B40,68,w85__r68_f02
40,2,3.8036177287728807,0.6058784259718658,0.0015463452926209838,M1,early8__coverage_then_margin_B40,68,w85__r68_f02
40,2,3.8036177287728807,0.6058784259718658,0.0015463452926209838,M2,early8__coverage_then_margin_B40,68,w85__r68_f02
16,3,0.01125438267463154,0.001955077805604417,0.0005120040486134206,M0,early8__coverage_then_margin_B40,68,w85__r68_f03
16,3,0.01125438267463154,0.001955077805604417,0.0005120040486134221,M1,early8__coverage_then_margin_B40,68,w85__r68_f03
16,3,0.01125438267463154,0.001955077805604417,0.0005120040486134221,M2,early8__coverage_then_margin_B40,68,w85__r68_f03
28,3,6.6954492668951175,0.9588444396530242,0.0033198287938635738,M0,early8__coverage_then_margin_B40,68,w85__r68_f03
28,3,6.6954492668951175,0.9588444396530242,0.003319828793863499,M1,early8__coverage_then_margin_B40,68,w85__r68_f03
28,3,6.6954492668951175,0.9588444396530242,0.003319828793863499,M2,early8__coverage_then_margin_B40,68,w85__r68_f03
40,3,3.833895572184293,0.9394848926148026,0.04108063156737618,M0,early8__coverage_then_margin_B40,68,w85__r68_f03
40,3,3.833895572184293,0.9394848926148024,0.0410806315673764,M1,early8__coverage_then_margin_B40,68,w85__r68_f03
40,3,3.833895572184293,0.9394848926148024,0.0410806315673764,M2,early8__coverage_then_margin_B40,68,w85__r68_f03
16,4,3.7139873077416237,0.8368029983712956,0.1405597695603725,M0,early8__coverage_then_margin_B40,68,w85__r68_f04
16,4,5.013473422961479,0.9295162720102866,0.09635955274042804,M1,early8__coverage_then_margin_B40,68,w85__r68_f04
16,4,3.7139873077416237,0.8368029983712955,0.1405597695603723,M2,early8__coverage_then_margin_B40,68,w85__r68_f04
28,4,4.712405378590248,0.9238180778892927,0.0022886490107195444,M0,early8__coverage_then_margin_B40,68,w85__r68_f04
28,4,4.712405378590248,0.9238180778892927,0.00228864901071963,M1,early8__coverage_then_margin_B40,68,w85__r68_f04
28,4,4.712405378590248,0.9238180778892927,0.00228864901071963,M2,early8__coverage_then_margin_B40,68,w85__r68_f04
40,4,5.4096644644340905,0.9113651243930035,0.042599843189982306,M0,early8__coverage_then_margin_B40,68,w85__r68_f04
40,4,5.4096644644340905,0.9113651243930037,0.04259984318998159,M1,early8__coverage_then_margin_B40,68,w85__r68_f04
40,4,5.4096644644340905,0.9113651243930037,0.04259984318998159,M2,early8__coverage_then_margin_B40,68,w85__r68_f04
16,5,5.136183974624486,0.9984908735151922,0.0011483707695952982,M0,early8__coverage_then_margin_B40,68,w85__r68_f05
16,5,5.136183974624487,0.9984908735151922,0.0011483707695952577,M1,early8__coverage_then_margin_B40,68,w85__r68_f05
16,5,5.136183974624487,0.9984908735151922,0.0011483707695952577,M2,early8__coverage_then_margin_B40,68,w85__r68_f05
28,5,4.694915844971749,0.8077504235211961,0.00101001851230557,M0,early8__coverage_then_margin_B40,68,w85__r68_f05
28,5,4.6949158449717485,0.807750423521196,0.001010018512305754,M1,early8__coverage_then_margin_B40,68,w85__r68_f05
28,5,4.6949158449717485,0.807750423521196,0.001010018512305754,M2,early8__coverage_then_margin_B40,68,w85__r68_f05
40,5,3.528352003736654,0.6751248616459142,0.0004908233203228882,M0,early8__coverage_then_margin_B40,68,w85__r68_f05
40,5,3.528352003736654,0.6751248616459141,0.0004908233203226856,M1,early8__coverage_then_margin_B40,68,w85__r68_f05
40,5,3.528352003736654,0.6751248616459141,0.0004908233203226856,M2,early8__coverage_then_margin_B40,68,w85__r68_f05
16,1,1.5311260098475885,0.0010204355977273957,0.4172140110761408,M0,early8__coverage_then_margin_B40,69,w85__r69_f01
16,1,1.5311260098475885,0.0010204355977273957,0.4172140110761409,M1,early8__coverage_then_margin_B40,69,w85__r69_f01
16,1,1.5311260098475885,0.0010204355977273957,0.4172140110761409,M2,early8__coverage_then_margin_B40,69,w85__r69_f01
28,1,3.8815480146807233,0.7467176109500797,0.0643737027914598,M0,early8__coverage_then_margin_B40,69,w85__r69_f01
28,1,3.8815480146807233,0.7467176109500797,0.06437370279145968,M1,early8__coverage_then_margin_B40,69,w85__r69_f01
28,1,3.8815480146807233,0.7467176109500797,0.06437370279145968,M2,early8__coverage_then_margin_B40,69,w85__r69_f01
40,1,4.513223900305945,0.7491796156769787,0.1500295649762542,M0,early8__coverage_then_margin_B40,69,w85__r69_f01
40,1,4.513223900305945,0.7491796156769785,0.15002956497625444,M1,early8__coverage_then_margin_B40,69,w85__r69_f01
40,1,4.513223900305945,0.7491796156769785,0.15002956497625444,M2,early8__coverage_then_margin_B40,69,w85__r69_f01
16,2,5.714857852670917,0.9966765086558835,0.0005510060677777964,M0,early8__coverage_then_margin_B40,69,w85__r69_f02
16,2,5.714857852670917,0.9966765086558835,0.0005510060677775503,M1,early8__coverage_then_margin_B40,69,w85__r69_f02
16,2,5.714857852670917,0.9966765086558835,0.0005510060677775503,M2,early8__coverage_then_margin_B40,69,w85__r69_f02
28,2,4.762741587810172,0.7649400335760114,0.0007737079640246256,M0,early8__coverage_then_margin_B40,69,w85__r69_f02
28,2,4.762741587810173,0.7649400335760115,0.0007737079640251805,M1,early8__coverage_then_margin_B40,69,w85__r69_f02
28,2,4.762741587810173,0.7649400335760115,0.0007737079640251805,M2,early8__coverage_then_margin_B40,69,w85__r69_f02
40,2,3.6772414894395444,0.6313877650451861,0.00046126529981624256,M0,early8__coverage_then_margin_B40,69,w85__r69_f02
40,2,3.6772414894395444,0.6313877650451862,0.00046126529981603336,M1,early8__coverage_then_margin_B40,69,w85__r69_f02
40,2,3.6772414894395444,0.6313877650451862,0.00046126529981603336,M2,early8__coverage_then_margin_B40,69,w85__r69_f02
16,3,0.9233882347503886,0.15128475500483432,0.02863458464975317,M0,early8__coverage_then_margin_B40,69,w85__r69_f03
16,3,1.7547213561810167,0.31038047567221494,0.031449959107512436,M1,early8__coverage_then_margin_B40,69,w85__r69_f03
16,3,0.9233882347503884,0.15128475500483426,0.02863458464975317,M2,early8__coverage_then_margin_B40,69,w85__r69_f03
28,3,5.911832678951946,0.8841300522735123,0.0011797663192074231,M0,early8__coverage_then_margin_B40,69,w85__r69_f03
28,3,5.911832678951946,0.8841300522735123,0.0011797663192073572,M1,early8__coverage_then_margin_B40,69,w85__r69_f03
28,3,5.911832678951946,0.8841300522735123,0.0011797663192073572,M2,early8__coverage_then_margin_B40,69,w85__r69_f03
40,3,0.009365530938055993,0.0023967702557659894,0.00010227067249029526,M0,early8__coverage_then_margin_B40,69,w85__r69_f03
40,3,1.213467841630789,0.213290821677332,0.03388673296946605,M1,early8__coverage_then_margin_B40,69,w85__r69_f03
40,3,0.010398780949283535,0.001589094806394987,0.0005904098698552662,M2,early8__coverage_then_margin_B40,69,w85__r69_f03
