experiment_name,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,population_row_index,P,VX,LS,ST,log_h,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,max_positive_delta_W_res51,max_positive_delta_W_res101
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,1,200,29.56647939615388,0.0,4.0,-4.84457761978026,0.45230691306235826,0.525,206.68457078669323,3813.582406489857,58.34004322519125,0.525,133,383.924442814,0.598551929363,4.34843261877e-05,301.171019532,21.271731769155178,160.3070477032967,154.6851690989011,0.035,2957.0624449072084,17.320599459701064,367.4243654018758,1.57842805659436,0.0,49.20686964835172,45.851861337362685
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,1,200,29.661757406593424,0.0,4.0,-3.004960168131845,0.44309605658125406,0.5,180.3807091207513,5976.224137960278,89.27459396547049,0.5,134,385.522203,0.931994182449,4.05647861864e-05,365.262393292,21.158728444367096,138.487333160221,128.8651483756906,0.03,4761.300236416453,15.884987009206544,544.9487714946234,-17.247097164518774,0.0,60.53429730549445,47.26346579120874
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,1,200,30.834209136263702,0.0,4.0,-2.4914387098961868,0.4036204142178832,0.58,203.14942799238878,3521.174970485916,46.09225078030967,0.58,135,385.792960663,0.466570238049,4.25767555058e-05,363.826454642,21.43277735581915,166.38688063736265,170.4807409,0.04,1856.0531212744784,14.91102150169638,330.2136061576015,18.97010931192336,0.005,62.008223483516375,32.356175799450675
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,1,200,20.74354969226502,0.005025125628140704,4.0,-5.892489204419867,0.6138143102360942,0.62,231.4644409079821,2668.979604233227,78.9767373043922,0.62,136,387.363679816,0.298546823055,4.09005526538e-05,395.436254411,21.720328715557145,161.62812593406596,186.56543955555557,0.08,1922.8790532242197,60.31289746617579,385.0318205633584,244.56506376805112,0.0,45.1144463846154,29.889578121546847
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,1,200,31.775708309890128,0.0,4.0,-3.5538761923076834,0.3678106487775068,0.49,192.431650428143,6227.052438723962,72.07946948410688,0.49,137,389.770210211,0.908238681403,4.3221586392e-05,323.581279452,21.087437149631313,144.27843803314917,133.80382861538462,0.035,4577.607758081463,19.921267119717776,588.9356475823041,-38.30245399220803,0.0,60.55714954725278,46.71768234143648
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,1,200,29.031718158241844,0.0,4.0,-1.8904007539675831,0.33827508999991096,0.525,172.5391046227865,5004.189991150854,58.3083925796752,0.525,138,391.91054261,0.798138981731,4.10405950637e-05,398.591592241,21.235193159589013,140.73704057142857,138.8402360110497,0.03,4082.451228234973,16.837297990718483,302.80954941502995,3.9525626553179114,0.0,63.18547199340662,47.3685346329662
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,1,200,29.422450707417575,0.0,4.0,-3.1960348076923424,0.2899605975275392,0.515,177.88214012028828,6135.061386147234,60.46151909932213,0.515,139,394.301389958,0.965504599187,4.1845661123e-05,386.588977515,21.1169514377136,138.36449285714286,131.1039722651934,0.03,4993.391344217979,17.168769438814387,709.1708458579643,-5.937733014542485,0.0,63.489282445054926,47.894487582417575
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,1,200,32.0,0.0,4.0,-2.83431997617933,0.4233333472527363,0.495,184.39243126800636,4532.8658626543065,59.96603994640958,0.495,140,399.256835613,0.656366203199,4.10009761764e-05,341.515144691,21.352995136232696,151.32740753846156,146.53830504972376,0.03,3375.920804982062,16.273447545973937,283.0249269322746,11.526220690085166,0.0,61.05581846593405,47.66497356538465
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,1,200,29.24561361381216,0.0,4.0,-2.917023689835162,0.37182121434204873,0.535,175.79921075873077,5351.788019440273,68.04125728275507,0.535,141,400.342090514,0.84724542505,4.08786684736e-05,395.5494372,21.23255511830873,140.97115435164835,136.99343905494504,0.025,4258.798694022563,22.11340339521129,364.3337330973218,11.843174493520456,0.0,63.68368225274723,46.54563320219779
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,1,200,27.372054949450497,0.0,4.0,-2.7144951415214678,0.4308494399999887,0.53,201.85044301299854,3207.2332208152557,50.48340870605157,0.53,142,404.674556304,0.544519129004,4.43635630435e-05,368.185027338,21.341647398775045,164.76796056043958,165.55607265934066,0.035,2606.2993992166053,12.343186532890458,310.67823438327923,13.47672808495039,0.0,69.90611669010988,44.48679934285707
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,1,200,30.046928602197838,0.0,4.0,-2.60473107182014,0.3507195273480761,0.565,205.2037528820844,3402.013507453219,39.70963505662556,0.565,143,406.350963493,0.484226878203,4.36170368492e-05,370.554621114,21.42991218679498,170.81913784615384,170.93310174444446,0.035,2701.7153872977187,14.090005957248875,326.6007771691335,15.833596623043528,0.0,54.13952284395615,47.723649049450536
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,1,200,23.40163475604396,0.09547738693467336,4.0,-14.553654335960175,1.4684287776549638,0.62,396.613204554543,3012.567289620846,189.0355331504676,0.62,144,408.574656479,0.243547442248,8.65536608509e-05,318.028622224,20.751015385137514,197.37544593406597,280.3765213333334,0.125,1915.398756655714,186.07232189378885,522.466283502222,360.1725258674708,0.0,47.511075081318616,29.75765040659323
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,1,200,30.94980031428566,0.0,4.0,-3.7777557305325615,0.4237187393589892,0.52,196.08275888946994,3812.596940280139,52.19641977702114,0.52,145,409.380479822,0.571506017722,4.19025576691e-05,383.379922389,21.414630661193208,159.55122538461538,157.99010137016572,0.035,2781.2757711360555,12.93995533033112,309.4180079577302,19.915010532527955,0.0,53.4869371164834,45.15553628351645
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,1,200,15.980958045604332,0.02512562814070352,4.0,-11.91160188674025,1.1227333277777234,0.635,280.7389322953861,2364.368476365993,166.1073935610068,0.635,146,413.007329362,0.214914258115,4.25156575745e-05,342.625619244,21.89068060891919,136.36535600000002,183.2995909333333,0.135,1487.4744666463553,123.61444499910802,424.6102674638343,296.7874107285809,0.0,38.18409085274728,20.10792081098904
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,1,200,19.00243827445066,0.0,4.0,-3.37326272304189,0.6948140837472465,0.575,238.04023394477625,2309.1739394125793,84.43372117583469,0.575,147,413.458184039,0.35207482727,4.49853708666e-05,303.358380963,21.56027197608303,180.9639993846154,193.9509450631579,0.065,2265.0942486824124,44.08600445548225,364.4288693799522,208.55038772995132,0.0,51.38715829890122,37.279403609890124
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,1,200,31.889298328176785,0.0,4.0,-2.4488238109889835,0.36475355777781715,0.51,176.90740973963318,6120.268577684192,70.004354291281,0.51,148,420.548248194,0.890019823061,4.2728397196e-05,342.58191385,21.19078521316628,143.63508823076924,139.1149493406593,0.03,4502.501737788191,11.47841899747366,444.1626996655529,6.460309951821,0.0,60.43780447955794,46.920039314285695
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,1,200,28.921588885988932,0.0,4.0,-4.7257294219082695,0.4159143857090726,0.55,208.61545320089832,3248.24534877426,46.71223196600708,0.55,149,422.617573631,0.52186874631,4.33544604908e-05,334.849986924,21.44078871995577,165.27998615384615,165.70964183333336,0.035,2450.5342817776186,13.590920191585264,301.98344424447725,27.760512050429632,0.0,71.18762238461531,43.63792598076917
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,1,200,31.821477107692324,0.0,4.0,-3.6989215236263817,0.4244671890110112,0.465,191.10481533895114,6791.109162160152,90.5867130734865,0.465,150,423.354289604,0.98992750487,4.35270321082e-05,379.923005206,21.116463753182078,145.7588025824176,135.26374061538462,0.035,4960.352599814341,15.91136581348897,679.6886291459023,-43.85859415062824,0.0,60.02574135054954,46.48599895303871
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,1,200,31.55937455494505,0.0,4.0,-3.8996711688057744,0.4295757445396191,0.52,188.77441990644678,4569.929349308669,62.20436337560827,0.52,151,426.513929333,0.671876042338,4.21074124626e-05,335.829973615,21.36741588133883,154.51032428729275,150.5835499447514,0.03,3346.502634867995,15.20566637842629,313.2512520334636,18.425905271715383,0.0,56.17938950769233,46.22107784615385
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,1,200,31.27526281408837,0.0,4.0,-7.984666914835188,0.32671810027474635,0.485,199.16939897049872,6693.3326543583225,69.92212798780366,0.485,152,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,21.078573275235584,148.43871915384616,138.48396775824176,0.035,4800.635530419604,19.658198671935665,644.39478829668,-32.708986820878415,0.0,71.81485137912088,44.86289435824176
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,1,200,21.654374985164868,0.0,0.0,-13.26179141868134,0.579998563684228,0.545,237.50338208337664,2523.4484696675613,67.58895091366287,0.545,153,433.517899565,0.4209966739,4.21798941345e-05,396.810205947,21.614848598229703,179.3113111868132,182.840618,0.045,2281.7053262870686,14.097145894754036,326.580324638968,66.1166337019276,0.0,67.97127250109892,39.15982698674031
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,1,200,31.828100295329662,0.0,4.0,-3.9234726780219944,0.5156256619444264,0.535,202.52040930331214,4228.377119000006,68.50109590910829,0.535,154,435.358668153,0.616312825798,4.12302442682e-05,330.720611029,21.462678251083055,156.3379996263737,154.08445846153845,0.03,3117.4750702299407,35.452411221850525,274.9861845360734,6.582183139271471,0.0,56.45399441988962,46.93210014670327
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,1,200,19.29516244615383,0.035175879396984924,4.0,-4.391358723626325,0.9923692414089658,0.62,250.38621210619962,2648.476784694424,136.21377405093335,0.62,155,438.134561959,0.25154969533,4.05773405909e-05,340.985774893,21.94103457991376,148.7055452817679,184.0849013333333,0.105,1231.1551518812612,103.70149577634064,424.3637783829897,272.02357238938885,0.02,34.6281988175825,22.378219382637337
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,1,200,20.596821742362625,0.005025125628140704,4.0,-9.564744067087602,0.493874489010949,0.585,232.67943485436564,2413.1758812204594,57.863587894245576,0.585,156,440.884222701,0.405879510898,4.4918885946e-05,386.365641032,21.555610118598786,182.4092189230769,192.51240034444444,0.05,2129.1582704957614,36.45300208071984,334.5312081733348,131.54412872576236,0.005,60.95478918571429,33.54092713571421
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,200,29.23573932154701,0.0,4.0,-2.4475836339141495,0.4242759952047095,0.475,173.4496150264567,6198.091227309116,89.94817250603937,0.475,157,441.843471056,0.982124766198,4.09875344609e-05,327.495507906,21.253338006787104,137.88570686187845,130.3209796043956,0.03,4831.737143035324,20.394009471400807,364.2972279155281,-2.050327008516849,0.0,63.89238775384615,45.58158387912094
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,1,200,27.94055459065937,0.0,4.0,-3.152318549450513,0.40575653194447625,0.54,187.52761996736277,4100.851135844143,59.553117655615814,0.54,158,445.244311553,0.680564934933,4.06442633709e-05,341.721757622,21.457018447392034,150.29850197802202,147.37005000000002,0.03,3505.9514728430763,13.866408040612026,276.39112737404787,36.89578689298263,0.0,60.762572486187864,47.7745839945055
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,1,200,31.38425072032964,0.0,4.0,-2.9798624823683895,0.35765305384614976,0.545,184.4550456228128,5025.493273160958,57.2702223241229,0.545,159,446.579563616,0.74347743801,4.27116473193e-05,393.115972114,21.341384363998053,155.33586417582418,147.7872130989011,0.03,3634.66798599175,16.436646158820967,315.424289581134,20.398415955116157,0.0,55.33256143736253,45.39706856906072
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,1,200,21.980675453571443,0.01507537688442211,4.0,-8.978418591483553,0.491441283260059,0.59,231.70948327371,2589.9108226810054,57.90491292753593,0.59,160,446.862811862,0.39827443832,4.33402817419e-05,361.067570798,21.632200714536093,174.97304507692306,186.61861324444445,0.05,2111.397619444165,25.842312974096654,341.61753681229067,151.824320147373,0.0,48.84128685494508,35.83902999285719
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,1,200,39.09606876373618,0.0,4.0,-4.693830795329717,0.30974484859424933,0.48,221.23293671338686,7623.447434356673,60.397979796661254,0.48,161,447.413798058,0.91078629156,5.3177056457e-05,328.907838563,20.913032673436486,172.05332214285716,158.42264538461538,0.04,5196.094823854789,15.231452982560764,1016.0468379983516,-56.81438355418374,0.0,69.49933650276239,53.2952794088397
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,1,200,31.93392417802199,0.0,4.0,-4.306434336263692,0.4440503966850713,0.465,189.68901337364002,6751.132663649289,93.876440635825,0.465,162,449.184068185,0.980953819102,4.30284180995e-05,381.816740361,21.19752236486369,147.15405978021977,138.19809304395602,0.035,4939.338360228278,18.44063748868163,515.9720685676763,-17.81914606643498,0.0,60.05778701215469,46.72770171868136
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,1,200,28.193713947802166,0.0,4.0,-2.5094086602209984,0.5650980178571672,0.525,187.80393197359618,4390.892776079899,88.00844078151492,0.525,163,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,21.450572015581606,146.39140824175823,146.0700486187845,0.03,3579.734664892649,21.41324824526544,271.9087562969065,17.77981738877742,0.0,62.12019202747251,45.970612491758246
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,0,200,56.737966872276,0.0,4.0,-2.792174172159335,0.468299360799449,0.57,166.56964222455537,9092.711644852505,75.04870699374315,0.57,164,101.127472137,0.52394730996,4.5e-05,300.0,19.95283600033355,115.03472629714288,117.20770308252747,0.01,5079.810803363908,28.561016345137112,139.49429314918922,27.279262887670463,0.0,71.36562938148516,63.3954200542276
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,0,200,27.910862705494534,0.0,4.0,-62.01485058416657,1.4393681096154296,0.515,297.54090366427465,5636.651339964915,290.6831031836662,0.515,165,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,18.691301898089755,116.535286,120.6965096923077,0.035,4816.063707060386,177.7401074299625,321.3065819152235,38.63323157891068,0.0,59.62728615469619,47.69515969725277
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,0,200,21.20096061071417,0.005025125628140704,4.0,-10.429207815934163,0.3567437150885482,0.54,189.02502750628253,4351.454907826542,73.22093646425785,0.54,166,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,19.09513226441195,122.23696024175824,122.73219205524862,0.03,4005.42843965709,18.3492144488673,287.23979840409737,22.579594771568964,0.0,54.5856251021978,39.03013239340655
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,0,200,55.48782889849301,0.0,4.0,-1.9222431595248395,0.46766173215036133,0.58,196.86505907113957,8891.071741869067,74.93560469057246,0.58,168,109.759946449,0.241926176876,4.5e-05,300.0,20.421129105174305,133.39349658153844,150.09860010607738,0.03,4715.240466032947,61.32603051016794,249.25263496321455,139.6188643694137,0.0,78.78281660039603,58.85419976140814
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,0,200,23.691345675189094,0.005025125628140704,4.0,-4.959061102302542,0.9357753286110722,0.585,264.02106708643754,3188.2032783592294,125.92961207813235,0.585,170,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,19.6068496791466,141.4776861325967,178.88375118947366,0.1,2098.3935733004705,104.99374506621712,384.0431996266405,214.64978459031576,0.0,47.77931465824175,31.186071380769228
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,0,200,23.010110746408923,0.0,4.0,-7.2220001439560235,0.4257557971434949,0.56,179.09729639858762,4871.366841883182,90.13484097498217,0.56,173,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,19.644580601044215,123.81845429670328,130.5404027071823,0.045,3213.4902272894165,27.36095982494027,500.6785638786897,105.29898734946836,0.0,44.982738729670366,30.358118537362664
