comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00076,76,411.51465,400.7563514311937,404.0002170098557,10.758298568806254,7.5144329901442575,10.758298568806254,7.5144329901442575,-3.243865578661996
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00077,77,393.0847,389.6123318552497,389.1184770369464,3.4723681447503054,3.9662229630535535,3.4723681447503054,3.9662229630535535,0.49385481830324807
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00078,78,307.38899999999995,290.3056627376978,307.08224505376387,17.083337262302166,0.306754946236083,17.083337262302166,0.306754946236083,-16.776582316066083
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00079,79,399.46635,397.9520569328341,408.2352290302044,1.5142930671659087,-8.768879030204346,1.5142930671659087,8.768879030204346,7.254585963038437
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00080,80,392.5472,396.2114239859285,408.7095564817478,-3.664223985928516,-16.16235648174785,3.664223985928516,16.16235648174785,12.498132495819334
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00081,81,414.9102,410.5816054493485,408.6124092472567,4.328594550651587,6.297790752743367,4.328594550651587,6.297790752743367,1.96919620209178
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00082,82,410.7182,403.3753026370828,379.484224773984,7.342897362917142,31.23397522601596,7.342897362917142,31.23397522601596,23.89107786309882
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00083,83,437.5597999999,438.2615181674306,454.2561725768442,-0.7017181675306006,-16.696372576944214,0.7017181675306006,16.696372576944214,15.994654409413613
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00084,84,441.8922999999001,441.7144903566602,441.5205778049626,0.1778096432398115,0.3717221949374334,0.1778096432398115,0.3717221949374334,0.19391255169762192
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00085,85,413.7765,418.4444410453676,398.8885981073845,-4.667941045367627,14.887901892615504,4.667941045367627,14.887901892615504,10.219960847247878
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00086,86,453.4492999999,458.7817848184952,469.4165318617376,-5.332484818595219,-15.967231861837604,5.332484818595219,15.967231861837604,10.634747043242385
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00087,87,331.5219,320.1683978231868,332.2863582493056,11.353502176813208,-0.7644582493055623,11.353502176813208,0.7644582493055623,-10.589043927507646
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00088,88,408.1570499999,410.9326408966156,413.73777198937273,-2.7755908967155847,-5.5807219894727496,2.7755908967155847,5.5807219894727496,2.805131092757165
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00089,89,326.83205,323.3260699643778,331.75596047261166,3.5059800356222013,-4.923910472611681,3.5059800356222013,4.923910472611681,1.4179304369894794
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00090,90,409.1049,386.0109132760284,371.7077494592576,23.093986723971568,37.397150540742416,23.093986723971568,37.397150540742416,14.303163816770848
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00091,91,430.1089499999,426.3386555417159,428.6456812656119,3.7702944581841393,1.4632687342880786,3.7702944581841393,1.4632687342880786,-2.3070257238960608
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00092,92,430.3321,431.7542638365203,412.4829327504203,-1.4221638365203262,17.849167249579693,1.4221638365203262,17.849167249579693,16.427003413059367
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00093,93,451.3157,452.074741877845,459.7853979521735,-0.7590418778450498,-8.469697952173533,0.7590418778450498,8.469697952173533,7.710656074328483
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00094,94,415.0811999999,420.0338159097953,423.5568184094807,-4.952615909895314,-8.475618409580704,4.952615909895314,8.475618409580704,3.52300249968539
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00095,95,419.96755,396.9171670860462,381.8004283629047,23.0503829139538,38.167121637095306,23.0503829139538,38.167121637095306,15.116738723141506
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00096,96,459.1949,449.6948637169529,452.3696477150994,9.500036283047107,6.825252284900614,9.500036283047107,6.825252284900614,-2.674783998146493
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00097,97,275.4801,285.96161353268235,314.31762794450094,-10.481513532682357,-38.83752794450095,10.481513532682357,38.83752794450095,28.35601441181859
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00098,98,286.5803,294.49195896945463,320.0930881778579,-7.911658969454663,-33.51278817785794,7.911658969454663,33.51278817785794,25.60112920840328
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00099,99,415.7191,429.6529319167192,440.3426219272208,-13.93383191671927,-24.623521927220796,13.93383191671927,24.623521927220796,10.689690010501526
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00100,100,413.5561,406.4490490525732,382.4137340646554,7.107050947426842,31.14236593534463,7.107050947426842,31.14236593534463,24.035314987917786
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00101,101,116.1617,246.08924798868583,294.3641041577822,-129.92754798868583,-178.2024041577822,129.92754798868583,178.2024041577822,48.27485616909638
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00102,102,374.843,362.6713525262013,371.0785711406016,12.171647473798656,3.764428859398379,12.171647473798656,3.764428859398379,-8.407218614400277
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00103,103,466.7717,457.5034065895963,436.8338808568955,9.268293410403714,29.93781914310449,9.268293410403714,29.93781914310449,20.669525732700777
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00104,104,426.3253999999,430.4912492227216,447.3120625956252,-4.165849222821578,-20.986662595725196,4.165849222821578,20.986662595725196,16.82081337290362
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00105,105,433.2871,387.4434657134321,382.426555490528,45.84363428656792,50.86054450947205,45.84363428656792,50.86054450947205,5.01691022290413
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00106,106,470.7033,469.6573122035184,482.2815728831338,1.0459877964816542,-11.578272883133764,1.0459877964816542,11.578272883133764,10.53228508665211
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00107,107,334.06415000000004,372.023987605673,367.9793537062125,-37.95983760567299,-33.91520370621248,37.95983760567299,33.91520370621248,-4.044633899460507
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00108,108,378.9652499999,380.4970810256176,370.6264254009593,-1.5318310257176222,8.338824598940676,1.5318310257176222,8.338824598940676,6.806993573223053
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00109,109,487.6310499999,495.78612689407225,512.4620633265347,-8.155076894172282,-24.83101332663472,8.155076894172282,24.83101332663472,16.67593643246244
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00110,110,472.567,471.99394173675256,482.172324802568,0.5730582632474466,-9.60532480256802,0.5730582632474466,9.60532480256802,9.032266539320574
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00111,111,460.00355,447.6918724862728,464.7857020132431,12.311677513727147,-4.782152013243092,12.311677513727147,4.782152013243092,-7.5295255004840556
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00112,112,470.0986999999,470.90597075937,466.9266430990067,-0.8072707594699864,3.172056900893324,0.8072707594699864,3.172056900893324,2.3647861414233375
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00113,113,441.61675,443.1354728387535,452.9172000410878,-1.5187228387534333,-11.3004500410878,1.5187228387534333,11.3004500410878,9.781727202334366
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00114,114,486.5575,479.672016163794,482.5685494285125,6.885483836205992,3.988950571487521,6.885483836205992,3.988950571487521,-2.8965332647184714
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00115,115,439.386,426.506562569252,400.0691881415241,12.879437430748055,39.31681185847594,12.879437430748055,39.31681185847594,26.43737442772788
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00116,116,422.3486499999,452.19671997281927,454.6426794341573,-29.84806997291929,-32.29402943425737,29.84806997291929,32.29402943425737,2.4459594613380773
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00117,117,487.1152,488.8656896954162,492.0019782786127,-1.7504896954162064,-4.886778278612667,1.7504896954162064,4.886778278612667,3.1362885831964604
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00118,118,406.52935,473.8431413450313,463.4017014197386,-67.31379134503129,-56.87235141973861,67.31379134503129,56.87235141973861,-10.441439925292684
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00119,119,469.08405,454.93046757923486,440.7280203072197,14.153582420765131,28.35602969278028,14.153582420765131,28.35602969278028,14.202447272015148
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00120,120,480.6835,470.83319605149785,485.1997578374048,9.85030394850213,-4.516257837404851,9.85030394850213,4.516257837404851,-5.33404611109728
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00121,121,443.7372999999,451.5343655670841,455.6484065914906,-7.797065567184063,-11.911106591590569,7.797065567184063,11.911106591590569,4.1140410244065055
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00122,122,347.3506499999,346.81648117414096,358.34487060496286,0.5341688257590249,-10.994220605062878,0.5341688257590249,10.994220605062878,10.460051779303853
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00123,123,481.4822,489.7241777371548,457.7178816125376,-8.241977737154855,23.764318387462367,8.241977737154855,23.764318387462367,15.522340650307513
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00124,124,437.4680999999,431.3080909911398,404.20612721608313,6.160009008760198,33.26197278381687,6.160009008760198,33.26197278381687,27.101963775056674
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00125,125,373.1881999999,374.1140741846097,358.34558439240203,-0.9258741847096416,14.842615607497976,0.9258741847096416,14.842615607497976,13.916741422788334
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00126,126,449.63565,425.4740382118018,414.5320477757169,24.16161178819817,35.103602224283065,24.16161178819817,35.103602224283065,10.941990436084897
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00127,127,456.4598999999,487.50545153526593,492.8615650832329,-31.04555153536592,-36.40166508333289,31.04555153536592,36.40166508333289,5.356113547966967
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00128,128,482.0928999999,478.78984034430727,489.902654387619,3.303059655592733,-7.80975438771901,3.303059655592733,7.80975438771901,4.5066947321262765
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00129,129,469.1128,478.8918776966932,468.34702044404185,-9.779077696693207,0.7657795559581473,9.779077696693207,0.7657795559581473,-9.01329814073506
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00130,130,491.7927,482.3779395820872,494.93759098254,9.414760417912872,-3.144890982540005,9.414760417912872,3.144890982540005,-6.269869435372867
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00131,131,448.45585,449.63984274230165,474.2953297356759,-1.1839927423016547,-25.839479735675923,1.1839927423016547,25.839479735675923,24.655486993374268
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00132,132,476.46375,474.48567561726986,492.2164959875876,1.978074382730142,-15.75274598758756,1.978074382730142,15.75274598758756,13.774671604857417
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00133,133,283.1735,276.2138905406011,311.4816527138791,6.959609459398905,-28.30815271387911,6.959609459398905,28.30815271387911,21.348543254480205
Phase 3A simple model minus current GP,length,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00134,134,462.5962,468.4174050009703,466.1619405381349,-5.8212050009703376,-3.5657405381349463,5.8212050009703376,3.5657405381349463,-2.2554644628353913
