comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um,kernel_family_comparison
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00015,15,46.77987,50.41239219001984,50.107233229132405,-3.6325221900198335,-3.327363229132402,3.6325221900198335,3.327363229132402,-0.30515896088743144,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00016,16,54.776695,53.49694428044529,54.10773976753261,1.2797507195547055,0.6689552324673897,1.2797507195547055,0.6689552324673897,-0.6107954870873158,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00017,17,50.5307,47.20517070536928,49.05801166866079,3.3255292946307264,1.4726883313392136,3.3255292946307264,1.4726883313392136,-1.8528409632915128,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00019,19,54.7679,52.33544562802228,53.28164509897468,2.4324543719777267,1.486254901025326,2.4324543719777267,1.486254901025326,-0.9461994709524006,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00020,20,42.80561,44.22494066122813,42.99995588694835,-1.4193306612281305,-0.1943458869483478,1.4193306612281305,0.1943458869483478,-1.2249847742797826,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00021,21,74.79356,69.58886158702771,69.16214691089765,5.204698412972292,5.631413089102352,5.204698412972292,5.631413089102352,0.42671467613006,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00022,22,50.78823,48.527100535862544,48.63120991868842,2.261129464137454,2.157020081311579,2.261129464137454,2.157020081311579,-0.10410938282587523,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00023,23,34.760245000000005,35.02672769299764,34.84799434881605,-0.2664826929976343,-0.0877493488160467,0.2664826929976343,0.0877493488160467,-0.1787333441815876,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00024,24,54.76636,57.00224996779482,55.149620164739225,-2.2358899677948187,-0.3832601647392266,2.2358899677948187,0.3832601647392266,-1.852629803055592,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00025,25,46.692315,48.80266251279975,47.85567769524493,-2.1103475127997484,-1.1633626952449276,2.1103475127997484,1.1633626952449276,-0.9469848175548208,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00026,26,62.05676,58.685636747185335,59.12308363953533,3.371123252814669,2.9336763604646734,3.371123252814669,2.9336763604646734,-0.4374468923499957,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00027,27,50.8492,50.10941966585045,51.80721701392238,0.7397803341495504,-0.9580170139223796,0.7397803341495504,0.9580170139223796,0.21823667977282923,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00028,28,49.30793,48.51496243151495,49.204892367478735,0.7929675684850466,0.1030376325212643,0.7929675684850466,0.1030376325212643,-0.6899299359637823,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00030,30,42.780620000000006,42.89767436379917,43.13628446096872,-0.1170543637991627,-0.3556644609687183,0.1170543637991627,0.3556644609687183,0.23861009716955559,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00031,31,58.80416,61.59273457184063,61.0071107474562,-2.788574571840634,-2.2029507474562,2.788574571840634,2.2029507474562,-0.585623824384434,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00032,32,38.749285,38.756654787039245,39.1588776035857,-0.007369787039245,-0.4095926035857005,0.007369787039245,0.4095926035857005,0.4022228165464555,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00033,33,58.25875,54.72403510585051,55.06572170054523,3.534714894149488,3.1930282994547667,3.534714894149488,3.1930282994547667,-0.3416865946947212,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00034,34,46.733375,50.6489787433905,50.487517926660175,-3.9156037433904975,-3.754142926660173,3.9156037433904975,3.754142926660173,-0.16146081673032464,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00035,35,38.79481,37.24813173735672,37.34691897839996,1.546678262643276,1.447891021600043,1.546678262643276,1.447891021600043,-0.09878724104323311,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00037,37,42.74968,42.2337882001443,42.87202822817867,0.5158917998556944,-0.1223482281786729,0.5158917998556944,0.1223482281786729,-0.39354357167702153,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00039,39,58.32933,50.48819361853592,51.57089291031433,7.841136381464075,6.758437089685671,7.841136381464075,6.758437089685671,-1.082699291778404,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00040,40,46.84275,45.87433781272304,46.13626726966962,0.9684121872769608,0.7064827303303787,0.9684121872769608,0.7064827303303787,-0.2619294569465821,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00041,41,58.74863,62.080292469730935,62.02576010769185,-3.3316624697309365,-3.2771301076918533,3.3316624697309365,3.2771301076918533,-0.05453236203908318,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00042,42,46.50832,43.632478680437615,44.881535837019975,2.875841319562383,1.626784162980023,2.875841319562383,1.626784162980023,-1.24905715658236,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00043,43,58.73507,60.1809161481128,60.08832672445822,-1.4458461481127998,-1.3532567244582197,1.4458461481127998,1.3532567244582197,-0.09258942365458012,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00044,44,49.850550000000005,47.90677878132509,50.19845014453143,1.943771218674918,-0.3479001445314225,1.943771218674918,0.3479001445314225,-1.5958710741434956,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00045,45,53.35957,52.9275729096091,54.18622416903661,0.4319970903909009,-0.8266541690366154,0.4319970903909009,0.8266541690366154,0.3946570786457145,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00046,46,62.49203,63.12743422934727,61.585456095624565,-0.6354042293472659,0.9065739043754348,0.6354042293472659,0.9065739043754348,0.2711696750281689,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00047,47,46.563705000000006,44.31486989493878,46.72619215660327,2.248835105061225,-0.1624871566032624,2.248835105061225,0.1624871566032624,-2.086347948457963,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00048,48,62.73913,62.88428126837063,63.49410147643516,-0.1451512683706255,-0.7549714764351592,0.1451512683706255,0.7549714764351592,0.6098202080645336,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00049,49,54.44253,47.98176078100324,50.3984360647072,6.460769218996759,4.0440939352928,6.460769218996759,4.0440939352928,-2.4166752837039596,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00050,50,54.75336,58.38688538485752,58.63914189224271,-3.6335253848575206,-3.885781892242712,3.6335253848575206,3.885781892242712,0.25225650738519123,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00051,51,62.751915,63.42369710518851,64.08766723900985,-0.6717821051885124,-1.3357522390098495,0.6717821051885124,1.3357522390098495,0.6639701338213371,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00052,52,38.800575,40.69053394427456,40.152926772985055,-1.8899589442745537,-1.3523517729850525,1.8899589442745537,1.3523517729850525,-0.5376071712895012,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00053,53,42.39804,42.31632580966918,40.99121812947344,0.0817141903308211,1.4068218705265636,0.0817141903308211,1.4068218705265636,1.3251076801957424,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00054,54,60.221,57.22086405981752,57.857632122614085,3.0001359401824743,2.363367877385912,3.0001359401824743,2.363367877385912,-0.6367680627965622,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00055,55,52.22291,58.06473905704024,56.16936201608975,-5.841829057040243,-3.946452016089751,5.841829057040243,3.946452016089751,-1.8953770409504922,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00056,56,46.782705,45.94365516537505,46.24712663035643,0.8390498346249515,0.5355783696435665,0.8390498346249515,0.5355783696435665,-0.303471464981385,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00057,57,52.19154,59.38550086371373,56.84344434530969,-7.193960863713734,-4.651904345309696,7.193960863713734,4.651904345309696,-2.5420565184040376,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00058,58,51.035355,52.66856952758692,52.05674245777332,-1.6332145275869152,-1.021387457773315,1.6332145275869152,1.021387457773315,-0.6118270698136001,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00059,59,66.02616,65.54346085486338,65.40684426139114,0.4826991451366211,0.6193157386088615,0.4826991451366211,0.6193157386088615,0.13661659347224037,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00060,60,46.84559,49.281957459650506,48.90741900199764,-2.436367459650512,-2.061829001997644,2.436367459650512,2.061829001997644,-0.37453845765286786,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00061,61,62.67888000000001,55.97082838647046,57.31607365187466,6.708051613529548,5.362806348125346,6.708051613529548,5.362806348125346,-1.345245265404202,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00062,62,62.67582,63.44109999847895,62.75227337028287,-0.7652799984789525,-0.0764533702828771,0.7652799984789525,0.0764533702828771,-0.6888266281960753,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00063,63,46.81844,49.489184740258,48.60507960243548,-2.6707447402580016,-1.7866396024354785,2.6707447402580016,1.7866396024354785,-0.8841051378225231,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00064,64,66.67379000000001,62.77171993559371,62.95931927332791,3.902070064406303,3.714470726672104,3.902070064406303,3.714470726672104,-0.1875993377341989,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00065,65,50.62764,48.29496018937108,49.0632198341973,2.3326798106289246,1.5644201658027015,2.3326798106289246,1.5644201658027015,-0.7682596448262231,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00066,66,62.36748,61.56419019293656,61.83896609574256,0.8032898070634431,0.5285139042574443,0.8032898070634431,0.5285139042574443,-0.27477590280599884,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00067,67,66.76979,66.78770467219331,68.2107941649561,-0.0179146721933136,-1.441004164956098,0.0179146721933136,1.441004164956098,1.4230894927627844,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00068,68,46.63597,46.72826409038828,46.03128439830135,-0.0922940903882789,0.6046856016986482,0.0922940903882789,0.6046856016986482,0.5123915113103692,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00069,69,66.73917,65.94973253372044,64.9586890496076,0.7894374662795656,1.780480950392402,0.7894374662795656,1.780480950392402,0.9910434841128364,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00070,70,46.827485,48.8138221297651,48.391804903008975,-1.986337129765104,-1.564319903008979,1.986337129765104,1.564319903008979,-0.4220172267561251,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00071,71,66.733,66.49302254228623,64.0263952099057,0.2399774577137776,2.7066047900943038,0.2399774577137776,2.7066047900943038,2.466627332380526,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00072,72,46.3826,45.12558902662763,45.081640891407005,1.257010973372367,1.3009591085929912,1.257010973372367,1.3009591085929912,0.04394813522062435,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00073,73,61.26925,63.24224428885864,64.2692411499005,-1.9729942888586365,-2.999991149900495,1.9729942888586365,2.999991149900495,1.0269968610418587,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00074,74,54.756665,52.88965770849213,52.95159262961493,1.867007291507868,1.8050723703850693,1.867007291507868,1.8050723703850693,-0.061934921122798636,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00075,75,55.72084,58.530093864065776,56.825413520380046,-2.8092538640657736,-1.1045735203800433,2.8092538640657736,1.1045735203800433,-1.7046803436857303,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00076,76,58.802625,56.32800957943142,58.17048175362871,2.4746154205685755,0.6321432463712924,2.4746154205685755,0.6321432463712924,-1.8424721741972832,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00077,77,59.87088,64.15660048069563,64.09690974484576,-4.28572048069563,-4.226029744845761,4.28572048069563,4.226029744845761,-0.059690735849869725,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00078,78,70.74839999999999,69.26408934744568,69.01063447262156,1.4843106525543135,1.7377655273784285,1.4843106525543135,1.7377655273784285,0.253454874824115,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00079,79,58.488870000000006,56.71325282211916,57.43015633623187,1.7756171778808465,1.0587136637681382,1.7756171778808465,1.0587136637681382,-0.7169035141127083,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00080,80,54.55737,55.2185987089241,54.60835297705331,-0.6612287089240994,-0.0509829770533087,0.6612287089240994,0.0509829770533087,-0.6102457318707907,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00081,81,54.731820000000006,52.349705472946695,52.37907805786242,2.382114527053311,2.352741942137584,2.382114527053311,2.352741942137584,-0.029372584915726918,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00082,82,68.17873999999999,71.75219262007636,72.0103657588433,-3.5734526200763668,-3.831625758843316,3.5734526200763668,3.831625758843316,0.25817313876694925,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00083,83,50.68827,49.32910332852554,49.19827916950105,1.3591666714744548,1.4899908304989469,1.3591666714744548,1.4899908304989469,0.13082415902449207,Matérn 3/2
within-kernel learned nugget minus no nugget,depth,T0,matern32_no_nugget,matern32_learned_nugget,sim_00084,84,50.83965,50.313379177444745,50.53219744368145,0.5262708225552544,0.3074525563185517,0.5262708225552544,0.3074525563185517,-0.2188182662367027,Matérn 3/2
