dataset,fold_index,name,optimizer,optimizer_label,training_simulations,fit_runtime_seconds,predict_runtime_seconds,fold_runtime_seconds,optimizer_convergence_applicable,optimizer_selected_run_success,optimizer_selected_start_index,optimizer_run_count,optimizer_unsuccessful_run_count,optimizer_fallback_run_count,optimizer_start_thetas_json,optimizer_objectives_json,optimizer_runs_json,warning_count,warning_messages,fit_failed,fit_failure_message,fallback_fit_used,parameter_bound_hit_count,parameter_bound_hit_parameters,optimized_kernel_expression,log_marginal_likelihood_train_fold,signal_variance,lengthscale
clean,5,P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,powell,Powell,90,0.2124395999708213,0.0003522000042721629,0.21279179997509345,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[59.94828157650514, 59.9482815765041]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.24752773558740443, 0.1711416425012066], ""objective"": 59.94828157650514, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 164, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.0745255000074394, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2475278110999743, 0.17114162384619158], ""objective"": 59.9482815765041, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 305, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.1359410000150092, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.884**2 * Matern(length_scale=1.19, nu=1.5)",-59.9482815765041,0.7807285075904155,1.1866587963045294
clean,5,P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,none,No optimization,90,0.0013563999673351645,0.0002294000005349517,0.0015857999678701162,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-65.46557294060675,1.0,1.0
clean,6,P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,lbfgsb,L-BFGS-B,90,0.037956400017719716,0.0003486999776214361,0.03830509999534115,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[62.52473996213872, 127.7044673133272]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.26207842191752745, 0.13721315694282937], ""objective"": 62.52473996213872, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 7, ""function_evaluations"": 10, ""gradient_evaluations"": 10, ""runtime_seconds"": 0.012717100034933537, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.01638088996782e-06, -4.418062598975117], ""objective"": 127.7044673133272, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.022734099999070168, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.877**2 * Matern(length_scale=1.15, nu=1.5)",-62.52473996213872,0.7694506795437216,1.1470726289579132
clean,6,P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,slsqp,SLSQP,90,0.051950299995951355,0.0002870000316761434,0.0522373000276275,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[62.52473996213871, 62.52473996213999]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.26207874319324753, 0.13721296336740038], ""objective"": 62.52473996213871, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 8, ""function_evaluations"": 12, ""gradient_evaluations"": 8, ""runtime_seconds"": 0.016111799981445074, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2620786989364501, 0.13721297544829955], ""objective"": 62.52473996213999, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 23, ""function_evaluations"": 28, ""gradient_evaluations"": 23, ""runtime_seconds"": 0.0339978999691084, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.877**2 * Matern(length_scale=1.15, nu=1.5)",-62.52473996213871,0.7694504323379402,1.1470724069128584
clean,6,P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,powell,Powell,90,0.21494219999294728,0.0003184000379405916,0.21526060003088787,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[62.52473996213771, 62.52473996213818]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2620787288777099, 0.1372129903278701], ""objective"": 62.52473996213771, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 165, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.07350950001273304, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2620787962437958, 0.13721297301842092], ""objective"": 62.52473996213818, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 308, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.13905420002993196, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.877**2 * Matern(length_scale=1.15, nu=1.5)",-62.52473996213771,0.7694504433530369,1.1470724378384696
clean,6,P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,none,No optimization,90,0.0014122999855317175,0.00024010002380236983,0.0016524000093340874,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-67.14590639188745,1.0,1.0
clean,7,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,lbfgsb,L-BFGS-B,90,0.03599010000471026,0.000275299942586571,0.03626539994729683,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[58.08552791726385, 127.70446742427643]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.27094605577354275, 0.19434928966641415], ""objective"": 58.08552791726385, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 8, ""function_evaluations"": 11, ""gradient_evaluations"": 11, ""runtime_seconds"": 0.013803699985146523, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.031535947380218e-06, -4.423779961948227], ""objective"": 127.70446742427643, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 5, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.019917399971745908, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.873**2 * Matern(length_scale=1.21, nu=1.5)",-58.08552791726385,0.7626576362716666,1.2145204283123843
clean,7,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,slsqp,SLSQP,90,0.04470420000143349,0.00028660002863034606,0.04499080003006384,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[58.08552791711767, 58.085527917115094]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2709505815998221, 0.19434680543101382], ""objective"": 58.08552791711767, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 8, ""function_evaluations"": 12, ""gradient_evaluations"": 8, ""runtime_seconds"": 0.013690599997062236, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.27094947413553044, 0.19434746930231306], ""objective"": 58.085527917115094, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 22, ""function_evaluations"": 27, ""gradient_evaluations"": 22, ""runtime_seconds"": 0.029028299963101745, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.873**2 * Matern(length_scale=1.21, nu=1.5)",-58.085527917115094,0.7626550292362491,1.2145182174450089
clean,7,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,powell,Powell,90,0.1983409999520518,0.00026980001712217927,0.19861079996917397,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[58.08552791710105, 58.08552791710115]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.27094918160078013, 0.19434726628233617], ""objective"": 58.08552791710105, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 159, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.06744010001420975, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2709494673327933, 0.1943471224252303], ""objective"": 58.08552791710115, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 301, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.12881329999072477, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.873**2 * Matern(length_scale=1.21, nu=1.5)",-58.08552791710105,0.7626552523393803,1.2145179708735734
clean,7,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,none,No optimization,90,0.0016234000213444233,0.00030640000477433205,0.0019298000261187553,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-64.88000100258806,1.0,1.0
clean,8,P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,lbfgsb,L-BFGS-B,90,0.09433490002993494,0.0005679999594576657,0.09490289998939261,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[62.316549539352714, 127.70446734097527]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2596064704950126, 0.14206118133565845], ""objective"": 62.316549539352714, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 7, ""function_evaluations"": 10, ""gradient_evaluations"": 10, ""runtime_seconds"": 0.05636200000299141, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.0143001050412935e-06, -4.417523463084912], ""objective"": 127.70446734097527, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.035747399961110204, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.878**2 * Matern(length_scale=1.15, nu=1.5)",-62.316549539352714,0.7713550770649136,1.1526471668729923
clean,8,P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,slsqp,SLSQP,90,0.051766599994152784,0.0002736999886110425,0.05204029998276383,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[62.31654953936277, 62.31654953935666]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2596072510919791, 0.1420612225419998], ""objective"": 62.31654953936277, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 8, ""function_evaluations"": 12, ""gradient_evaluations"": 8, ""runtime_seconds"": 0.016850000014528632, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.25960678453920527, 0.14206132575826272], ""objective"": 62.31654953935666, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 22, ""function_evaluations"": 26, ""gradient_evaluations"": 22, ""runtime_seconds"": 0.03188000002410263, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.878**2 * Matern(length_scale=1.15, nu=1.5)",-62.31654953935666,0.7713548348253692,1.1526473333413099
clean,8,P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,powell,Powell,90,0.20222749997628853,0.00035639997804537416,0.2025838999543339,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[62.316549539352806, 62.316549539352096]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.25960662328843304, 0.14206123441419682], ""objective"": 62.316549539352806, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 148, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.0636728000245057, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2596067919565181, 0.14206111631598956], ""objective"": 62.316549539352096, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 314, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.13649439997971058, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.878**2 * Matern(length_scale=1.15, nu=1.5)",-62.316549539352096,0.771354829103989,1.1526470919282574
clean,8,P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,none,No optimization,90,0.0013992000021971762,0.0002381000085733831,0.0016373000107705593,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-67.0576838982335,1.0,1.0
clean,9,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,lbfgsb,L-BFGS-B,90,0.036702900019008666,0.0002850999590009451,0.03698799997800961,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.15622248946152, 127.70446768925706]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.18400734882144296, 0.22754841058328093], ""objective"": 60.15622248946152, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.01304270001128316, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.0088977128161772e-06, -4.429526589213158], ""objective"": 127.70446768925706, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.02164900000207126, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.912**2 * Matern(length_scale=1.26, nu=1.5)",-60.15622248946152,0.8319296901014618,1.2555182186522305
clean,9,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,slsqp,SLSQP,90,0.03661300003295764,0.00039330002618953586,0.03700630005914718,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.15622248946588, 60.15622248946211]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.18400759555145818, 0.22754810140419185], ""objective"": 60.15622248946588, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 12, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.012763600039761513, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.1840075991324922, 0.22754837747818016], ""objective"": 60.15622248946211, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 17, ""function_evaluations"": 22, ""gradient_evaluations"": 17, ""runtime_seconds"": 0.02189090003957972, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.912**2 * Matern(length_scale=1.26, nu=1.5)",-60.15622248946211,0.8319294818602943,1.255518177088174
clean,9,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,powell,Powell,90,0.1993572000064887,0.0002694000140763819,0.1996266000205651,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.15622248945921, 60.156222489458216]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.18400779601511297, 0.22754814055506228], ""objective"": 60.15622248945921, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 159, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.068301799998153, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.18400769483825144, 0.22754832657433674], ""objective"": 60.156222489458216, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 300, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.12923269998282194, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.912**2 * Matern(length_scale=1.26, nu=1.5)",-60.156222489458216,0.8319294022398553,1.2555181131774749
clean,9,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,none,No optimization,90,0.0014633999671787024,0.0003991000121459365,0.0018624999793246388,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-66.59281741565752,1.0,1.0
clean,10,P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,lbfgsb,L-BFGS-B,90,0.035433299955911934,0.0005261999904178083,0.03595949994632974,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[59.29232588701123, 127.70446770135459]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2010607690600642, 0.2307589446153861], ""objective"": 59.29232588701123, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 10, ""function_evaluations"": 13, ""gradient_evaluations"": 13, ""runtime_seconds"": 0.015396200004033744, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.008288462801817e-06, -4.434021152011147], ""objective"": 127.70446770135459, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 4, ""function_evaluations"": 12, ""gradient_evaluations"": 12, ""runtime_seconds"": 0.017271800024900585, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.904**2 * Matern(length_scale=1.26, nu=1.5)",-59.29232588701123,0.8178627292943741,1.259555580196526
