run_id,repeat,fold,model,budget,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,false_negative,false_positive,true_negative,true_positive,row_count
w85__r15_f01,15,1,G0,16,full81,0.994949494949495,0.9805555555555555,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,0.0608002874268587,5,0,66,10,81
w85__r15_f01,15,1,G0,16,B1_q30,0.9824561403508772,0.9484126984126984,0.8,0.5833333333333334,0.16666666666666666,1.0,0.11862190344572131,5,0,19,1,25
w85__r15_f01,15,1,G0,16,B1_q20,0.9666666666666667,0.9266666666666667,0.7058823529411765,0.5,0.0,1.0,0.1478938900420762,5,0,12,0,17
w85__r15_f01,15,1,G0,40,full81,0.9959595959595959,0.9838235294117647,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.03031712350345713,2,1,65,13,81
w85__r15_f01,15,1,G0,40,B1_q30,0.9649122807017544,0.9107142857142857,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,0.07982731281470437,2,1,18,4,25
w85__r15_f01,15,1,G0,40,B1_q20,0.9333333333333333,0.8761904761904762,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,0.11103387948329613,2,1,11,3,17
w85__r15_f01,15,1,G0,80,full81,0.996969696969697,0.9877124183006536,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.02024367197047332,2,1,65,13,81
w85__r15_f01,15,1,G0,80,B1_q30,0.9736842105263158,0.9305555555555556,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,0.061622195609571336,2,1,18,4,25
w85__r15_f01,15,1,G0,80,B1_q20,0.9500000000000001,0.9028571428571428,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,0.08861884644063445,2,1,11,3,17
w85__r15_f02,15,2,G0,16,full81,0.9232409381663114,0.7552604908440148,0.8765432098765432,0.6428571428571428,0.2857142857142857,1.0,0.09086473382261631,10,0,67,4,81
w85__r15_f02,15,2,G0,16,B1_q30,0.8831168831168831,0.8457023071996335,0.6,0.5454545454545454,0.09090909090909091,1.0,0.22607530606688436,10,0,14,1,25
w85__r15_f02,15,2,G0,16,B1_q20,0.9305555555555556,0.9376903960237295,0.5294117647058824,0.5555555555555556,0.1111111111111111,1.0,0.24950323417363554,8,0,8,1,17
w85__r15_f02,15,2,G0,40,full81,0.997867803837953,0.9901360544217687,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,0.050188659486314936,1,1,66,13,81
w85__r15_f02,15,2,G0,40,B1_q30,0.987012987012987,0.9841597796143252,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,0.11007611701731002,1,1,13,10,25
w85__r15_f02,15,2,G0,40,B1_q20,0.9722222222222222,0.9765432098765432,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,0.12930277625159012,1,1,7,8,17
w85__r15_f02,15,2,G0,80,full81,0.9968017057569296,0.9873949579831932,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,0.024991318887223665,1,0,67,13,81
w85__r15_f02,15,2,G0,80,B1_q30,0.9805194805194805,0.9805194805194805,0.96,0.9545454545454546,0.9090909090909091,1.0,0.07631353184360623,1,0,14,10,25
w85__r15_f02,15,2,G0,80,B1_q20,0.9722222222222222,0.9797979797979799,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,0.10065167901025054,1,0,8,8,17
w85__r15_f03,15,3,G0,16,full81,0.992929292929293,0.968998778998779,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,0.0645764833287702,5,0,66,10,81
w85__r15_f03,15,3,G0,16,B1_q30,0.9545454545454545,0.9416994621540077,0.8,0.7727272727272727,0.5454545454545454,1.0,0.13971901678048057,5,0,14,6,25
w85__r15_f03,15,3,G0,16,B1_q20,0.9142857142857141,0.8843537414965985,0.7647058823529411,0.7142857142857143,0.42857142857142855,1.0,0.16282309978568174,4,0,10,3,17
w85__r15_f03,15,3,G0,40,full81,0.997979797979798,0.9913888888888889,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,0.03736938779655604,4,0,66,11,81
w85__r15_f03,15,3,G0,40,B1_q30,0.987012987012987,0.9841597796143252,0.84,0.8181818181818181,0.6363636363636364,1.0,0.1069148335188185,4,0,14,7,25
w85__r15_f03,15,3,G0,40,B1_q20,0.9714285714285714,0.9617346938775511,0.7647058823529411,0.7142857142857143,0.42857142857142855,1.0,0.12633452408460566,4,0,10,3,17
w85__r15_f03,15,3,G0,80,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.027035675162515378,2,0,66,13,81
w85__r15_f03,15,3,G0,80,B1_q30,0.9935064935064936,0.9924242424242425,0.92,0.9090909090909092,0.8181818181818182,1.0,0.07657661104298677,2,0,14,9,25
w85__r15_f03,15,3,G0,80,B1_q20,0.9857142857142858,0.982142857142857,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,0.08846378948532409,2,0,10,5,17
w85__r15_f04,15,4,G0,16,full81,0.9701492537313433,0.8786411534310694,0.9135802469135802,0.75,0.5,1.0,0.08854590025756591,7,0,67,7,81
w85__r15_f04,15,4,G0,16,B1_q30,0.8253968253968255,0.6191609977324264,0.76,0.5714285714285714,0.14285714285714285,1.0,0.17609283612855964,6,0,18,1,25
w85__r15_f04,15,4,G0,16,B1_q20,0.7571428571428571,0.6665893630179345,0.6470588235294118,0.5714285714285714,0.14285714285714285,1.0,0.2286561538810726,6,0,10,1,17
w85__r15_f04,15,4,G0,40,full81,0.9680170575692965,0.895887445887446,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.053918308930747894,4,1,66,10,81
w85__r15_f04,15,4,G0,40,B1_q30,0.8015873015873016,0.6739028944911298,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,0.1489677415960959,4,1,17,3,25
w85__r15_f04,15,4,G0,40,B1_q20,0.7428571428571429,0.7209183673469388,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,0.19386024179872957,4,1,9,3,17
w85__r15_f04,15,4,G0,80,full81,0.9722814498933903,0.908578676225735,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.04859647926461725,4,1,66,10,81
w85__r15_f04,15,4,G0,80,B1_q30,0.8253968253968254,0.7167600373482725,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,0.15001616561442477,4,1,17,3,25
w85__r15_f04,15,4,G0,80,B1_q20,0.7714285714285714,0.7535714285714286,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,0.20551806869741895,4,1,9,3,17
w85__r15_f05,15,5,G0,16,full81,0.98989898989899,0.9549222999222999,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,0.06355992065068727,3,2,64,12,81
w85__r15_f05,15,5,G0,16,B1_q30,0.9298245614035088,0.7579365079365078,0.8,0.6973684210526316,0.5,0.8947368421052632,0.11901257801281434,3,2,17,3,25
w85__r15_f05,15,5,G0,16,B1_q20,0.9038461538461539,0.7333333333333333,0.7647058823529411,0.6730769230769231,0.5,0.8461538461538461,0.12359463663964954,2,2,11,2,17
w85__r15_f05,15,5,G0,40,full81,0.996969696969697,0.9866269841269841,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.04808463400103888,0,2,64,15,81
w85__r15_f05,15,5,G0,40,B1_q30,0.9736842105263158,0.915079365079365,0.92,0.9473684210526316,1.0,0.8947368421052632,0.10694219414207166,0,2,17,6,25
w85__r15_f05,15,5,G0,40,B1_q20,0.9423076923076924,0.8041666666666667,0.8823529411764706,0.9230769230769231,1.0,0.8461538461538461,0.13687570108102795,0,2,11,4,17
w85__r15_f05,15,5,G0,80,full81,0.996969696969697,0.9866269841269841,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.020924262194403877,0,1,65,15,81
w85__r15_f05,15,5,G0,80,B1_q30,0.9736842105263158,0.915079365079365,0.96,0.9736842105263157,1.0,0.9473684210526315,0.06511170739805393,0,1,18,6,25
w85__r15_f05,15,5,G0,80,B1_q20,0.9423076923076924,0.8041666666666667,0.9411764705882353,0.9615384615384616,1.0,0.9230769230769231,0.0950598344924868,0,1,12,4,17
w85__r16_f01,16,1,G0,16,full81,0.9878787878787879,0.9376067889225783,0.9259259259259259,0.8257575757575757,0.6666666666666666,0.9848484848484849,0.06071046571218012,5,1,65,10,81
w85__r16_f01,16,1,G0,16,B1_q30,0.9210526315789473,0.6916666666666667,0.8,0.6403508771929824,0.3333333333333333,0.9473684210526315,0.128328771706962,4,1,18,2,25
w85__r16_f01,16,1,G0,16,B1_q20,0.8787878787878788,0.7027777777777777,0.7058823529411765,0.6212121212121212,0.3333333333333333,0.9090909090909091,0.17147335548514875,4,1,10,2,17
w85__r16_f01,16,1,G0,40,full81,0.98989898989899,0.9556179115002644,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.03963362078735697,2,1,65,13,81
w85__r16_f01,16,1,G0,40,B1_q30,0.9385964912280701,0.7861111111111111,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,0.09961986233535251,1,1,18,5,25
w85__r16_f01,16,1,G0,40,B1_q20,0.9090909090909091,0.7999999999999999,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,0.13059129078135515,1,1,10,5,17
w85__r16_f01,16,1,G0,80,full81,0.9939393939393939,0.9698826173826174,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.026138006550617387,1,1,65,14,81
w85__r16_f01,16,1,G0,80,B1_q30,0.9561403508771931,0.8178571428571427,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,0.07628464011014778,1,1,18,5,25
w85__r16_f01,16,1,G0,80,B1_q20,0.9242424242424242,0.8178571428571427,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,0.10293821728184825,1,1,10,5,17
w85__r16_f02,16,2,G0,16,full81,0.9727272727272727,0.9272142857142857,0.9629629629629629,0.9,0.8,1.0,0.08198237002043314,3,0,66,12,81
w85__r16_f02,16,2,G0,16,B1_q30,0.8070175438596492,0.7172619047619048,0.88,0.75,0.5,1.0,0.14299908237025089,3,0,19,3,25
w85__r16_f02,16,2,G0,16,B1_q20,0.7,0.6496503496503496,0.8235294117647058,0.7,0.4,1.0,0.17795285313229653,3,0,12,2,17
w85__r16_f02,16,2,G0,40,full81,0.995959595959596,0.9859649122807017,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,0.05808201171667987,1,3,63,14,81
w85__r16_f02,16,2,G0,40,B1_q30,0.9649122807017544,0.9333333333333332,0.84,0.8377192982456141,0.8333333333333334,0.8421052631578947,0.12274236160629493,1,3,16,5,25
w85__r16_f02,16,2,G0,40,B1_q20,0.9333333333333333,0.9111111111111112,0.7647058823529411,0.775,0.8,0.75,0.15255808600894516,1,3,9,4,17
w85__r16_f02,16,2,G0,80,full81,0.997979797979798,0.992156862745098,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0.023979275874202295,0,3,63,15,81
w85__r16_f02,16,2,G0,80,B1_q30,0.9824561403508771,0.9583333333333334,0.88,0.9210526315789473,1.0,0.8421052631578947,0.0750069266181003,0,3,16,6,25
w85__r16_f02,16,2,G0,80,B1_q20,0.9666666666666667,0.9428571428571428,0.8235294117647058,0.875,1.0,0.75,0.10950053480742465,0,3,9,5,17
w85__r16_f03,16,3,G0,16,full81,0.9525252525252526,0.8850915750915751,0.8641975308641975,0.8651515151515152,0.8666666666666667,0.8636363636363636,0.1119472262226599,2,9,57,13,81
w85__r16_f03,16,3,G0,16,B1_q30,0.8666666666666667,0.8666593567251463,0.64,0.6833333333333333,0.9,0.4666666666666667,0.20261451436479633,1,8,7,9,25
w85__r16_f03,16,3,G0,16,B1_q20,0.7714285714285715,0.7752009894867038,0.5882352941176471,0.6285714285714286,0.8571428571428571,0.4,0.23385305391076602,1,6,4,6,17
w85__r16_f03,16,3,G0,40,full81,0.990909090909091,0.9695815295815295,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.04020289412918649,3,1,65,12,81
w85__r16_f03,16,3,G0,40,B1_q30,0.9533333333333334,0.9525,0.88,0.8666666666666667,0.8,0.9333333333333333,0.09949673256374494,2,1,14,8,25
w85__r16_f03,16,3,G0,40,B1_q20,0.9142857142857144,0.9200680272108843,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.13166818325365434,2,1,9,5,17
w85__r16_f03,16,3,G0,80,full81,0.9888888888888889,0.9657936507936508,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.02804957994139598,2,1,65,13,81
w85__r16_f03,16,3,G0,80,B1_q30,0.9466666666666668,0.9488235294117647,0.92,0.9166666666666667,0.9,0.9333333333333333,0.07527278336363208,1,1,14,9,25
w85__r16_f03,16,3,G0,80,B1_q20,0.8857142857142857,0.9081632653061225,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,0.1088935151912356,1,1,9,6,17
w85__r16_f04,16,4,G0,16,full81,0.9936034115138592,0.9723766429648781,0.9135802469135802,0.75,0.5,1.0,0.06560535603824698,7,0,67,7,81
w85__r16_f04,16,4,G0,16,B1_q30,0.9926470588235294,0.9861111111111112,0.72,0.5625,0.125,1.0,0.15569177931587608,7,0,17,1,25
w85__r16_f04,16,4,G0,16,B1_q20,0.986111111111111,0.9861111111111112,0.5882352941176471,0.5625,0.125,1.0,0.20919908853818536,7,0,9,1,17
w85__r16_f04,16,4,G0,40,full81,0.9968017057569296,0.985969387755102,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,0.024363075902395812,1,1,66,13,81
w85__r16_f04,16,4,G0,40,B1_q30,0.9779411764705882,0.959375,0.92,0.9080882352941176,0.875,0.9411764705882353,0.07004665246723457,1,1,16,7,25
w85__r16_f04,16,4,G0,40,B1_q20,0.9583333333333333,0.959375,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,0.09284428070420389,1,1,8,7,17
w85__r16_f04,16,4,G0,80,full81,0.9978678038379531,0.9910714285714285,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,0.020881874599034456,1,1,66,13,81
w85__r16_f04,16,4,G0,80,B1_q30,0.9852941176470588,0.975,0.92,0.9080882352941176,0.875,0.9411764705882353,0.053776504071249745,1,1,16,7,25
w85__r16_f04,16,4,G0,80,B1_q20,0.9722222222222222,0.975,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,0.07470355549015642,1,1,8,7,17
w85__r16_f05,16,5,G0,16,full81,0.9872068230277186,0.953889248006895,0.9382716049382716,0.9344349680170576,0.9285714285714286,0.9402985074626866,0.06637160536430263,1,4,63,13,81
w85__r16_f05,16,5,G0,16,B1_q30,0.9305555555555556,0.9113636363636364,0.84,0.8506944444444444,0.8888888888888888,0.8125,0.14324654634763967,1,3,13,8,25
w85__r16_f05,16,5,G0,16,B1_q20,0.8888888888888888,0.9062881562881562,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,0.162483437383777,1,2,7,7,17
w85__r16_f05,16,5,G0,40,full81,0.9936034115138592,0.9723766429648781,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.031910285574149086,3,1,66,11,81
w85__r16_f05,16,5,G0,40,B1_q30,0.9583333333333333,0.9361111111111111,0.84,0.8020833333333333,0.6666666666666666,0.9375,0.09260548119059912,3,1,15,6,25
w85__r16_f05,16,5,G0,40,B1_q20,0.9166666666666667,0.9202741702741704,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,0.1222045449426006,3,1,8,5,17
w85__r16_f05,16,5,G0,80,full81,0.9946695095948828,0.9745225013082156,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,0.027324577682203137,3,1,66,11,81
w85__r16_f05,16,5,G0,80,B1_q30,0.9652777777777778,0.9376903960237295,0.84,0.8020833333333333,0.6666666666666666,0.9375,0.08680989416085301,3,1,15,6,25
w85__r16_f05,16,5,G0,80,B1_q20,0.9305555555555556,0.9206845238095238,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,0.12380717704966247,3,1,8,5,17
w85__r17_f01,17,1,G0,16,full81,0.996969696969697,0.9877124183006536,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.05749278184616112,2,1,65,13,81
w85__r17_f01,17,1,G0,16,B1_q30,0.97,0.9028571428571428,0.88,0.7749999999999999,0.6,0.95,0.11352790870447473,2,1,19,3,25
w85__r17_f01,17,1,G0,16,B1_q20,0.9523809523809524,0.8055555555555556,0.8235294117647058,0.6309523809523809,0.3333333333333333,0.9285714285714286,0.12773716093962106,2,1,13,1,17
w85__r17_f01,17,1,G0,40,full81,0.9717171717171716,0.9565891472868218,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.02629149995741954,1,0,66,14,81
w85__r17_f01,17,1,G0,40,B1_q30,0.8500000000000001,0.8500000000000001,0.96,0.9,0.8,1.0,0.0667521329411841,1,0,20,4,25
w85__r17_f01,17,1,G0,40,B1_q20,0.6904761904761905,0.7291666666666666,0.9411764705882353,0.8333333333333333,0.6666666666666666,1.0,0.08337338931495016,1,0,14,2,17
w85__r17_f01,17,1,G0,80,full81,0.9858585858585858,0.9678160919540229,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.017673708638219276,1,0,66,14,81
w85__r17_f01,17,1,G0,80,B1_q30,0.9,0.8666666666666667,0.96,0.9,0.8,1.0,0.05200152445603397,1,0,20,4,25
w85__r17_f01,17,1,G0,80,B1_q20,0.8095238095238095,0.7575757575757576,0.9411764705882353,0.8333333333333333,0.6666666666666666,1.0,0.0740402706356473,1,0,14,2,17
w85__r17_f02,17,2,G0,16,full81,0.9858585858585859,0.9531078904991949,0.8765432098765432,0.6666666666666666,0.3333333333333333,1.0,0.12038944512435501,10,0,66,5,81
w85__r17_f02,17,2,G0,16,B1_q30,0.9266666666666666,0.9175,0.64,0.55,0.1,1.0,0.19105376232950655,9,0,15,1,25
w85__r17_f02,17,2,G0,16,B1_q20,0.861111111111111,0.9053230719897387,0.47058823529411764,0.5,0.0,1.0,0.2303178312199025,9,0,8,0,17
w85__r17_f02,17,2,G0,40,full81,0.9898989898989898,0.9609829059829059,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,0.05324466464392606,3,2,64,12,81
w85__r17_f02,17,2,G0,40,B1_q30,0.9333333333333333,0.9159848484848484,0.8,0.7833333333333333,0.7,0.8666666666666667,0.1294455176360659,3,2,13,7,25
w85__r17_f02,17,2,G0,40,B1_q20,0.861111111111111,0.8975308641975308,0.7058823529411765,0.7083333333333333,0.6666666666666666,0.75,0.17257507557754106,3,2,6,6,17
w85__r17_f02,17,2,G0,80,full81,0.991919191919192,0.9595394801277154,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.028012005323703352,1,1,65,14,81
w85__r17_f02,17,2,G0,80,B1_q30,0.9533333333333334,0.9187698412698412,0.92,0.9166666666666667,0.9,0.9333333333333333,0.08617543951591566,1,1,14,9,25
w85__r17_f02,17,2,G0,80,B1_q20,0.9027777777777778,0.8969496552829885,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,0.12535573695051744,1,1,7,8,17
w85__r17_f03,17,3,G0,16,full81,0.9786780383795309,0.8822902296116581,0.8888888888888888,0.9045842217484008,0.9285714285714286,0.8805970149253731,0.10659328740690516,1,8,59,13,81
w85__r17_f03,17,3,G0,16,B1_q30,0.8782051282051282,0.8247846573504468,0.68,0.6891025641025641,0.9166666666666666,0.46153846153846156,0.19663547856932811,1,7,6,11,25
w85__r17_f03,17,3,G0,16,B1_q20,0.8055555555555556,0.7723214285714286,0.5882352941176471,0.6041666666666666,0.875,0.3333333333333333,0.2249933689601678,1,6,3,7,17
w85__r17_f03,17,3,G0,40,full81,0.9840085287846482,0.8816711183307822,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.053041642912422554,4,1,66,10,81
w85__r17_f03,17,3,G0,40,B1_q30,0.9038461538461537,0.8021897084397084,0.8,0.7948717948717949,0.6666666666666666,0.9230769230769231,0.13213769811123552,4,1,12,8,25
w85__r17_f03,17,3,G0,40,B1_q20,0.8611111111111112,0.7481150793650794,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,0.16883906439477,4,1,8,4,17
w85__r17_f03,17,3,G0,80,full81,0.9818763326226013,0.8754791678663859,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,0.03979011262709104,2,2,65,12,81
w85__r17_f03,17,3,G0,80,B1_q30,0.8910256410256411,0.7943465711848063,0.84,0.8397435897435898,0.8333333333333334,0.8461538461538461,0.12388419384625392,2,2,11,10,25
w85__r17_f03,17,3,G0,80,B1_q20,0.8333333333333333,0.7314484126984127,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,0.16442747759020715,2,2,7,6,17
w85__r17_f04,17,4,G0,16,full81,0.9957356076759062,0.9786891679748823,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,0.07780100870354918,1,1,66,13,81
w85__r17_f04,17,4,G0,16,B1_q30,0.9682539682539683,0.9093537414965986,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,0.12864240206499425,1,1,17,6,25
w85__r17_f04,17,4,G0,16,B1_q20,0.9545454545454545,0.915079365079365,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,0.15020816935539708,1,1,10,5,17
w85__r17_f04,17,4,G0,40,full81,0.997867803837953,0.9901360544217687,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.031995828586726734,0,1,66,14,81
w85__r17_f04,17,4,G0,40,B1_q30,0.9841269841269841,0.9617346938775511,0.96,0.9722222222222222,1.0,0.9444444444444444,0.07747788019231037,0,1,17,7,25
w85__r17_f04,17,4,G0,40,B1_q20,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.09455755061212223,0,1,10,6,17
w85__r17_f04,17,4,G0,80,full81,0.997867803837953,0.9901360544217687,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,0.020596162250462888,1,1,66,13,81
w85__r17_f04,17,4,G0,80,B1_q30,0.9841269841269841,0.9617346938775511,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,0.06385833666019727,1,1,17,6,25
w85__r17_f04,17,4,G0,80,B1_q20,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.07667898542291032,0,1,10,6,17
w85__r17_f05,17,5,G0,16,full81,0.9707070707070707,0.9134419306184012,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,0.0685172216856168,5,0,66,10,81
w85__r17_f05,17,5,G0,16,B1_q30,0.8529411764705883,0.7906249999999999,0.8,0.6875,0.375,1.0,0.15727168308262077,5,0,17,3,25
w85__r17_f05,17,5,G0,16,B1_q20,0.8333333333333334,0.731111111111111,0.7647058823529411,0.6,0.2,1.0,0.15648495198334966,4,0,12,1,17
w85__r17_f05,17,5,G0,40,full81,0.990909090909091,0.964624183006536,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,0.04435545117100243,3,2,64,12,81
w85__r17_f05,17,5,G0,40,B1_q30,0.9338235294117647,0.8867424242424243,0.8,0.7536764705882353,0.625,0.8823529411764706,0.1096304175863302,3,2,15,5,25
w85__r17_f05,17,5,G0,40,B1_q20,0.9333333333333333,0.8761904761904762,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,0.10377606531971882,2,1,11,3,17
w85__r17_f05,17,5,G0,80,full81,0.9909090909090909,0.966111111111111,0.9629629629629629,0.9,0.8,1.0,0.027205627370090666,3,0,66,12,81
w85__r17_f05,17,5,G0,80,B1_q30,0.9338235294117647,0.8928952991452991,0.88,0.8125,0.625,1.0,0.08635143876166047,3,0,17,5,25
w85__r17_f05,17,5,G0,80,B1_q20,0.9333333333333333,0.885,0.8823529411764706,0.8,0.6,1.0,0.08701704584487598,2,0,12,3,17
w85__r18_f01,18,1,G0,16,full81,0.9777777777777777,0.9266418766418766,0.9259259259259259,0.9287878787878787,0.9333333333333333,0.9242424242424242,0.08646697067252875,1,5,61,14,81
w85__r18_f01,18,1,G0,16,B1_q30,0.875,0.7753994360902255,0.76,0.7904411764705883,0.875,0.7058823529411765,0.18017508280627897,1,5,12,7,25
w85__r18_f01,18,1,G0,16,B1_q20,0.803030303030303,0.6630952380952381,0.7058823529411765,0.7348484848484849,0.8333333333333334,0.6363636363636364,0.2019374918534571,1,4,7,5,17
w85__r18_f01,18,1,G0,40,full81,0.9959595959595959,0.9829505135387488,0.9382716049382716,0.9621212121212122,1.0,0.9242424242424242,0.047590003493868285,0,5,61,15,81
w85__r18_f01,18,1,G0,40,B1_q30,0.9705882352941176,0.9415178571428571,0.8,0.8529411764705883,1.0,0.7058823529411765,0.12260284449428306,0,5,12,8,25
w85__r18_f01,18,1,G0,40,B1_q20,0.9848484848484849,0.9761904761904762,0.7647058823529411,0.8181818181818181,1.0,0.6363636363636364,0.14315460655030177,0,4,7,6,17
w85__r18_f01,18,1,G0,80,full81,0.98989898989899,0.955154420742656,0.9382716049382716,0.9621212121212122,1.0,0.9242424242424242,0.04500568109890794,0,5,61,15,81
w85__r18_f01,18,1,G0,80,B1_q30,0.926470588235294,0.8385912698412699,0.8,0.8529411764705883,1.0,0.7058823529411765,0.13938981074804419,0,5,12,8,25
w85__r18_f01,18,1,G0,80,B1_q20,0.9090909090909091,0.8551587301587301,0.7058823529411765,0.7727272727272727,1.0,0.5454545454545454,0.18274226007878291,0,5,6,6,17
w85__r18_f02,18,2,G0,16,full81,0.9828282828282828,0.9392202096149465,0.9012345679012346,0.9393939393939394,1.0,0.8787878787878788,0.09107288336355879,0,8,58,15,81
w85__r18_f02,18,2,G0,16,B1_q30,0.9044117647058822,0.8488906926406926,0.72,0.7941176470588236,1.0,0.5882352941176471,0.1832959800275468,0,7,10,8,25
w85__r18_f02,18,2,G0,16,B1_q20,0.8714285714285714,0.8401360544217686,0.7647058823529411,0.8,1.0,0.6,0.18025997929801205,0,4,6,7,17
w85__r18_f02,18,2,G0,40,full81,0.991919191919192,0.9672340731164261,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.043199648891857796,2,1,65,13,81
w85__r18_f02,18,2,G0,40,B1_q30,0.9411764705882353,0.8897186147186148,0.88,0.8455882352941176,0.75,0.9411764705882353,0.10947889459511276,2,1,16,6,25
w85__r18_f02,18,2,G0,40,B1_q20,0.8857142857142857,0.8571428571428572,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.14046969344989135,2,1,9,5,17
w85__r18_f02,18,2,G0,80,full81,0.9959595959595959,0.9838235294117647,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.024763622433042004,2,1,65,13,81
w85__r18_f02,18,2,G0,80,B1_q30,0.9705882352941176,0.9472222222222222,0.88,0.8455882352941176,0.75,0.9411764705882353,0.07847781530026349,2,1,16,6,25
w85__r18_f02,18,2,G0,80,B1_q20,0.942857142857143,0.9325396825396826,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.11450659316834794,2,1,9,5,17
w85__r18_f03,18,3,G0,16,full81,0.9744136460554371,0.9190193864106908,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,0.07984827780205425,4,0,67,10,81
w85__r18_f03,18,3,G0,16,B1_q30,0.9210526315789473,0.825925925925926,0.84,0.6666666666666666,0.3333333333333333,1.0,0.13838621191434838,4,0,19,2,25
w85__r18_f03,18,3,G0,16,B1_q20,0.8833333333333333,0.7892857142857144,0.7647058823529411,0.6,0.2,1.0,0.16807521893447552,4,0,12,1,17
