benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
ackley,expected_feasibility,0,74,0.2074,0.7109,1.3061357716661417,0.481,1000,0.439,2000,0.39666666666666667,3000
ackley,expected_feasibility,0,75,0.2018,0.686,1.3061357716661417,0.486,1000,0.4405,2000,0.39366666666666666,3000
ackley,expected_feasibility,0,76,0.2017,0.674,1.3061357716661417,0.485,1000,0.44,2000,0.3933333333333333,3000
ackley,expected_feasibility,0,77,0.1976,0.6782,1.3061357716661417,0.478,1000,0.434,2000,0.388,3000
ackley,expected_feasibility,0,78,0.1953,0.7126,1.3061357716661417,0.475,1000,0.431,2000,0.3873333333333333,3000
ackley,expected_feasibility,0,79,0.1951,0.6972,1.3061357716661417,0.475,1000,0.4305,2000,0.387,3000
ackley,expected_feasibility,0,80,0.197,0.6751,1.3061357716661417,0.478,1000,0.431,2000,0.3873333333333333,3000
ackley,expected_feasibility,1,12,0.4759,0.5917,1.306824449253322,0.488,1000,0.4885,2000,0.486,3000
ackley,expected_feasibility,1,13,0.485,0.6043,1.306824449253322,0.49,1000,0.4915,2000,0.48833333333333334,3000
ackley,expected_feasibility,1,14,0.4814,0.6092,1.306824449253322,0.488,1000,0.4865,2000,0.4836666666666667,3000
ackley,expected_feasibility,1,15,0.4686,0.7842,1.306824449253322,0.483,1000,0.4825,2000,0.4786666666666667,3000
ackley,expected_feasibility,1,16,0.4582,0.8559,1.306824449253322,0.487,1000,0.478,2000,0.474,3000
ackley,expected_feasibility,1,17,0.4604,0.7955,1.306824449253322,0.488,1000,0.478,2000,0.47433333333333333,3000
ackley,expected_feasibility,1,18,0.4574,0.7522,1.306824449253322,0.49,1000,0.4805,2000,0.4756666666666667,3000
ackley,expected_feasibility,1,19,0.4452,0.7725,1.306824449253322,0.487,1000,0.478,2000,0.4736666666666667,3000
ackley,expected_feasibility,1,20,0.4478,0.7562,1.306824449253322,0.492,1000,0.4815,2000,0.474,3000
ackley,expected_feasibility,1,21,0.427,0.8108,1.306824449253322,0.493,1000,0.4745,2000,0.4673333333333333,3000
ackley,expected_feasibility,1,22,0.428,0.7725,1.306824449253322,0.486,1000,0.469,2000,0.46266666666666667,3000
ackley,expected_feasibility,1,23,0.4124,0.7707,1.306824449253322,0.483,1000,0.4705,2000,0.4656666666666667,3000
ackley,expected_feasibility,1,24,0.388,0.7678,1.306824449253322,0.485,1000,0.4655,2000,0.45866666666666667,3000
ackley,expected_feasibility,1,25,0.3643,0.757,1.306824449253322,0.48,1000,0.4625,2000,0.45466666666666666,3000
ackley,expected_feasibility,1,26,0.3664,0.8087,1.306824449253322,0.486,1000,0.4585,2000,0.4513333333333333,3000
ackley,expected_feasibility,1,27,0.3689,0.7552,1.306824449253322,0.48,1000,0.462,2000,0.453,3000
ackley,expected_feasibility,1,28,0.3649,0.6922,1.306824449253322,0.483,1000,0.4655,2000,0.4553333333333333,3000
ackley,expected_feasibility,1,29,0.3535,0.6405,1.306824449253322,0.483,1000,0.4665,2000,0.4563333333333333,3000
ackley,expected_feasibility,1,30,0.3489,0.5939,1.306824449253322,0.481,1000,0.465,2000,0.45466666666666666,3000
ackley,expected_feasibility,1,31,0.3292,0.6612,1.306824449253322,0.474,1000,0.4525,2000,0.44566666666666666,3000
ackley,expected_feasibility,1,32,0.2425,0.6333,1.306824449253322,0.471,1000,0.436,2000,0.4126666666666667,3000
ackley,expected_feasibility,1,33,0.246,0.6277,1.306824449253322,0.475,1000,0.4415,2000,0.41933333333333334,3000
ackley,expected_feasibility,1,34,0.2456,0.6685,1.306824449253322,0.464,1000,0.43,2000,0.4156666666666667,3000
ackley,expected_feasibility,1,35,0.2447,0.6289,1.306824449253322,0.465,1000,0.432,2000,0.416,3000
ackley,expected_feasibility,1,36,0.247,0.5829,1.306824449253322,0.482,1000,0.4405,2000,0.42933333333333334,3000
ackley,expected_feasibility,1,37,0.246,0.554,1.306824449253322,0.477,1000,0.4405,2000,0.43366666666666664,3000
ackley,expected_feasibility,1,38,0.2603,0.5762,1.306824449253322,0.484,1000,0.4435,2000,0.438,3000
ackley,expected_feasibility,1,39,0.252,0.5876,1.306824449253322,0.476,1000,0.438,2000,0.43166666666666664,3000
ackley,expected_feasibility,1,40,0.253,0.5613,1.306824449253322,0.477,1000,0.438,2000,0.43133333333333335,3000
ackley,expected_feasibility,1,41,0.259,0.5349,1.306824449253322,0.481,1000,0.44,2000,0.43266666666666664,3000
ackley,expected_feasibility,1,42,0.2474,0.5729,1.306824449253322,0.49,1000,0.434,2000,0.4226666666666667,3000
ackley,expected_feasibility,1,43,0.2545,0.5855,1.306824449253322,0.494,1000,0.437,2000,0.42633333333333334,3000
ackley,expected_feasibility,1,44,0.2521,0.552,1.306824449253322,0.49,1000,0.435,2000,0.42433333333333334,3000
ackley,expected_feasibility,1,45,0.2461,0.5208,1.306824449253322,0.485,1000,0.4325,2000,0.4206666666666667,3000
ackley,expected_feasibility,1,46,0.2485,0.5511,1.306824449253322,0.486,1000,0.4265,2000,0.41633333333333333,3000
ackley,expected_feasibility,1,47,0.2468,0.5388,1.306824449253322,0.48,1000,0.4255,2000,0.4136666666666667,3000
ackley,expected_feasibility,1,48,0.2462,0.4959,1.306824449253322,0.48,1000,0.424,2000,0.41333333333333333,3000
ackley,expected_feasibility,1,49,0.2508,0.4766,1.306824449253322,0.482,1000,0.429,2000,0.4176666666666667,3000
ackley,expected_feasibility,1,50,0.2499,0.4532,1.306824449253322,0.483,1000,0.429,2000,0.4176666666666667,3000
ackley,expected_feasibility,1,51,0.248,0.43,1.306824449253322,0.483,1000,0.427,2000,0.4166666666666667,3000
ackley,expected_feasibility,1,52,0.2426,0.4612,1.306824449253322,0.486,1000,0.4275,2000,0.415,3000
ackley,expected_feasibility,1,53,0.21,0.4326,1.306824449253322,0.477,1000,0.416,2000,0.399,3000
ackley,expected_feasibility,1,54,0.2177,0.453,1.306824449253322,0.474,1000,0.4145,2000,0.39366666666666666,3000
ackley,expected_feasibility,1,55,0.2176,0.4375,1.306824449253322,0.477,1000,0.417,2000,0.395,3000
ackley,expected_feasibility,1,56,0.2157,0.4132,1.306824449253322,0.475,1000,0.4135,2000,0.39166666666666666,3000
ackley,expected_feasibility,1,57,0.2125,0.4483,1.306824449253322,0.476,1000,0.4155,2000,0.39266666666666666,3000
ackley,expected_feasibility,1,58,0.1982,0.4966,1.306824449253322,0.478,1000,0.4085,2000,0.385,3000
ackley,expected_feasibility,1,59,0.1977,0.4789,1.306824449253322,0.478,1000,0.409,2000,0.38466666666666666,3000
ackley,expected_feasibility,1,60,0.1996,0.4691,1.306824449253322,0.48,1000,0.4165,2000,0.389,3000
ackley,expected_feasibility,1,61,0.2007,0.4524,1.306824449253322,0.483,1000,0.4195,2000,0.39166666666666666,3000
ackley,expected_feasibility,1,62,0.2084,0.518,1.306824449253322,0.479,1000,0.422,2000,0.395,3000
ackley,expected_feasibility,1,63,0.209,0.4969,1.306824449253322,0.479,1000,0.4225,2000,0.395,3000
ackley,expected_feasibility,1,64,0.2079,0.5355,1.306824449253322,0.483,1000,0.424,2000,0.39366666666666666,3000
ackley,expected_feasibility,1,65,0.209,0.542,1.306824449253322,0.49,1000,0.431,2000,0.40166666666666667,3000
ackley,expected_feasibility,1,66,0.1953,0.5007,1.306824449253322,0.489,1000,0.4255,2000,0.394,3000
ackley,expected_feasibility,1,67,0.1953,0.4861,1.306824449253322,0.489,1000,0.4255,2000,0.3943333333333333,3000
ackley,expected_feasibility,1,68,0.1998,0.4837,1.306824449253322,0.49,1000,0.4305,2000,0.39966666666666667,3000
ackley,expected_feasibility,1,69,0.2005,0.4806,1.306824449253322,0.489,1000,0.4295,2000,0.399,3000
ackley,expected_feasibility,1,70,0.1942,0.5713,1.306824449253322,0.502,1000,0.431,2000,0.3943333333333333,3000
ackley,expected_feasibility,1,71,0.1935,0.5659,1.306824449253322,0.503,1000,0.431,2000,0.39366666666666666,3000
ackley,expected_feasibility,1,72,0.1867,0.6224,1.306824449253322,0.499,1000,0.4235,2000,0.387,3000
ackley,expected_feasibility,1,73,0.1838,0.6239,1.306824449253322,0.495,1000,0.4185,2000,0.38133333333333336,3000
ackley,expected_feasibility,1,74,0.1832,0.6179,1.306824449253322,0.49,1000,0.417,2000,0.379,3000
ackley,expected_feasibility,1,75,0.1796,0.6116,1.306824449253322,0.481,1000,0.408,2000,0.377,3000
ackley,expected_feasibility,1,76,0.1695,0.5973,1.306824449253322,0.474,1000,0.399,2000,0.36566666666666664,3000
ackley,expected_feasibility,1,77,0.1686,0.6176,1.306824449253322,0.477,1000,0.402,2000,0.36733333333333335,3000
ackley,expected_feasibility,1,78,0.1686,0.6053,1.306824449253322,0.479,1000,0.4035,2000,0.36833333333333335,3000
ackley,expected_feasibility,1,79,0.1684,0.5963,1.306824449253322,0.478,1000,0.4025,2000,0.36766666666666664,3000
ackley,expected_feasibility,1,80,0.1714,0.6014,1.306824449253322,0.484,1000,0.4065,2000,0.37233333333333335,3000
ackley,expected_feasibility,2,12,0.4141,0.878,1.3100941310865688,0.497,1000,0.5,2000,0.49033333333333334,3000
ackley,expected_feasibility,2,13,0.4133,0.8712,1.3100941310865688,0.495,1000,0.495,2000,0.4866666666666667,3000
ackley,expected_feasibility,2,14,0.4119,0.8747,1.3100941310865688,0.495,1000,0.499,2000,0.4886666666666667,3000
ackley,expected_feasibility,2,15,0.4143,0.8761,1.3100941310865688,0.498,1000,0.5025,2000,0.486,3000
ackley,expected_feasibility,2,16,0.4042,0.8958,1.3100941310865688,0.495,1000,0.5005,2000,0.482,3000
ackley,expected_feasibility,2,17,0.3894,0.9044,1.3100941310865688,0.507,1000,0.499,2000,0.478,3000
ackley,expected_feasibility,2,18,0.3808,0.9149,1.3100941310865688,0.498,1000,0.487,2000,0.4693333333333333,3000
ackley,expected_feasibility,2,19,0.3845,0.8937,1.3100941310865688,0.504,1000,0.4915,2000,0.4706666666666667,3000
ackley,expected_feasibility,2,20,0.3732,0.9146,1.3100941310865688,0.506,1000,0.49,2000,0.4706666666666667,3000
ackley,expected_feasibility,2,21,0.3654,0.9028,1.3100941310865688,0.504,1000,0.4865,2000,0.4676666666666667,3000
ackley,expected_feasibility,2,22,0.362,0.8787,1.3100941310865688,0.494,1000,0.4835,2000,0.46366666666666667,3000
ackley,expected_feasibility,2,23,0.3455,0.8674,1.3100941310865688,0.487,1000,0.4795,2000,0.459,3000
ackley,expected_feasibility,2,24,0.3284,0.8569,1.3100941310865688,0.482,1000,0.474,2000,0.452,3000
ackley,expected_feasibility,2,25,0.2457,0.881,1.3100941310865688,0.467,1000,0.457,2000,0.422,3000
ackley,expected_feasibility,2,26,0.2479,0.8648,1.3100941310865688,0.456,1000,0.4545,2000,0.42333333333333334,3000
ackley,expected_feasibility,2,27,0.2434,0.818,1.3100941310865688,0.457,1000,0.4555,2000,0.4256666666666667,3000
ackley,expected_feasibility,2,28,0.2414,0.772,1.3100941310865688,0.46,1000,0.4575,2000,0.426,3000
ackley,expected_feasibility,2,29,0.2147,0.7351,1.3100941310865688,0.458,1000,0.4455,2000,0.4076666666666667,3000
ackley,expected_feasibility,2,30,0.2151,0.7059,1.3100941310865688,0.46,1000,0.447,2000,0.408,3000
ackley,expected_feasibility,2,31,0.2206,0.6708,1.3100941310865688,0.458,1000,0.452,2000,0.4146666666666667,3000
ackley,expected_feasibility,2,32,0.2059,0.6702,1.3100941310865688,0.456,1000,0.4465,2000,0.404,3000
ackley,expected_feasibility,2,33,0.1957,0.6667,1.3100941310865688,0.459,1000,0.446,2000,0.4023333333333333,3000
ackley,expected_feasibility,2,34,0.1998,0.6496,1.3100941310865688,0.458,1000,0.439,2000,0.39966666666666667,3000
ackley,expected_feasibility,2,35,0.1947,0.6274,1.3100941310865688,0.456,1000,0.4375,2000,0.395,3000
ackley,expected_feasibility,2,36,0.1927,0.5967,1.3100941310865688,0.448,1000,0.434,2000,0.38966666666666666,3000
ackley,expected_feasibility,2,37,0.1814,0.6532,1.3100941310865688,0.439,1000,0.4225,2000,0.377,3000
ackley,expected_feasibility,2,38,0.1802,0.5919,1.3100941310865688,0.444,1000,0.4275,2000,0.3883333333333333,3000
ackley,expected_feasibility,2,39,0.1786,0.6526,1.3100941310865688,0.444,1000,0.4275,2000,0.38433333333333336,3000
ackley,expected_feasibility,2,40,0.177,0.622,1.3100941310865688,0.446,1000,0.426,2000,0.384,3000
ackley,expected_feasibility,2,41,0.1725,0.6069,1.3100941310865688,0.462,1000,0.4315,2000,0.3873333333333333,3000
ackley,expected_feasibility,2,42,0.1696,0.6265,1.3100941310865688,0.445,1000,0.424,2000,0.378,3000
ackley,expected_feasibility,2,43,0.1681,0.6067,1.3100941310865688,0.455,1000,0.426,2000,0.378,3000
ackley,expected_feasibility,2,44,0.173,0.5768,1.3100941310865688,0.464,1000,0.4425,2000,0.3893333333333333,3000
ackley,expected_feasibility,2,45,0.1673,0.5993,1.3100941310865688,0.46,1000,0.4345,2000,0.383,3000
ackley,expected_feasibility,2,46,0.165,0.5765,1.3100941310865688,0.461,1000,0.4255,2000,0.376,3000
ackley,expected_feasibility,2,47,0.1708,0.5651,1.3100941310865688,0.448,1000,0.423,2000,0.37633333333333335,3000
ackley,expected_feasibility,2,48,0.1676,0.5605,1.3100941310865688,0.448,1000,0.416,2000,0.37033333333333335,3000
ackley,expected_feasibility,2,49,0.1668,0.5342,1.3100941310865688,0.456,1000,0.419,2000,0.372,3000
ackley,expected_feasibility,2,50,0.1609,0.5424,1.3100941310865688,0.446,1000,0.4125,2000,0.36433333333333334,3000
ackley,expected_feasibility,2,51,0.1615,0.5277,1.3100941310865688,0.449,1000,0.4145,2000,0.36666666666666664,3000
ackley,expected_feasibility,2,52,0.1677,0.5222,1.3100941310865688,0.453,1000,0.4155,2000,0.371,3000
ackley,expected_feasibility,2,53,0.1635,0.5412,1.3100941310865688,0.45,1000,0.407,2000,0.3636666666666667,3000
ackley,expected_feasibility,2,54,0.1596,0.5279,1.3100941310865688,0.443,1000,0.4015,2000,0.359,3000
ackley,expected_feasibility,2,55,0.1657,0.5516,1.3100941310865688,0.442,1000,0.4085,2000,0.367,3000
ackley,expected_feasibility,2,56,0.1787,0.5999,1.3100941310865688,0.447,1000,0.4185,2000,0.376,3000
ackley,expected_feasibility,2,57,0.1713,0.6362,1.3100941310865688,0.448,1000,0.4125,2000,0.36566666666666664,3000
ackley,expected_feasibility,2,58,0.1716,0.6151,1.3100941310865688,0.448,1000,0.413,2000,0.36666666666666664,3000
ackley,expected_feasibility,2,59,0.1704,0.5997,1.3100941310865688,0.446,1000,0.411,2000,0.36466666666666664,3000
ackley,expected_feasibility,2,60,0.1776,0.6544,1.3100941310865688,0.443,1000,0.413,2000,0.36766666666666664,3000
ackley,expected_feasibility,2,61,0.1767,0.6712,1.3100941310865688,0.433,1000,0.408,2000,0.3616666666666667,3000
ackley,expected_feasibility,2,62,0.1869,0.687,1.3100941310865688,0.434,1000,0.417,2000,0.36933333333333335,3000
ackley,expected_feasibility,2,63,0.1868,0.6785,1.3100941310865688,0.434,1000,0.417,2000,0.36933333333333335,3000
ackley,expected_feasibility,2,64,0.187,0.6558,1.3100941310865688,0.434,1000,0.418,2000,0.37133333333333335,3000
ackley,expected_feasibility,2,65,0.1874,0.6701,1.3100941310865688,0.437,1000,0.416,2000,0.36766666666666664,3000
ackley,expected_feasibility,2,66,0.191,0.6699,1.3100941310865688,0.434,1000,0.415,2000,0.37,3000
ackley,expected_feasibility,2,67,0.1864,0.6703,1.3100941310865688,0.431,1000,0.4115,2000,0.36666666666666664,3000
ackley,expected_feasibility,2,68,0.186,0.6399,1.3100941310865688,0.438,1000,0.4125,2000,0.369,3000
ackley,expected_feasibility,2,69,0.1845,0.6513,1.3100941310865688,0.433,1000,0.411,2000,0.36866666666666664,3000
ackley,expected_feasibility,2,70,0.1825,0.6468,1.3100941310865688,0.43,1000,0.4075,2000,0.367,3000
ackley,expected_feasibility,2,71,0.1827,0.6317,1.3100941310865688,0.431,1000,0.406,2000,0.365,3000
ackley,expected_feasibility,2,72,0.1855,0.6332,1.3100941310865688,0.417,1000,0.402,2000,0.36633333333333334,3000
ackley,expected_feasibility,2,73,0.1854,0.6268,1.3100941310865688,0.418,1000,0.407,2000,0.36766666666666664,3000
ackley,expected_feasibility,2,74,0.1842,0.6321,1.3100941310865688,0.414,1000,0.4025,2000,0.3636666666666667,3000
ackley,expected_feasibility,2,75,0.1841,0.6225,1.3100941310865688,0.42,1000,0.403,2000,0.363,3000
ackley,expected_feasibility,2,76,0.1883,0.6661,1.3100941310865688,0.428,1000,0.4095,2000,0.37333333333333335,3000
ackley,expected_feasibility,2,77,0.1738,0.6558,1.3100941310865688,0.434,1000,0.4095,2000,0.36933333333333335,3000
ackley,expected_feasibility,2,78,0.1749,0.6511,1.3100941310865688,0.426,1000,0.409,2000,0.36966666666666664,3000
ackley,expected_feasibility,2,79,0.1736,0.6306,1.3100941310865688,0.428,1000,0.4085,2000,0.36766666666666664,3000
ackley,expected_feasibility,2,80,0.1831,0.6518,1.3100941310865688,0.438,1000,0.415,2000,0.377,3000
ackley,expected_feasibility,3,12,0.4378,0.9997,1.2942599637845817,0.508,1000,0.497,2000,0.4886666666666667,3000
ackley,expected_feasibility,3,13,0.4178,0.9997,1.2942599637845817,0.503,1000,0.4845,2000,0.4766666666666667,3000
ackley,expected_feasibility,3,14,0.4127,0.9996,1.2942599637845817,0.497,1000,0.485,2000,0.48,3000
ackley,expected_feasibility,3,15,0.42,0.9996,1.2942599637845817,0.502,1000,0.4835,2000,0.48,3000
ackley,expected_feasibility,3,16,0.4276,0.9996,1.2942599637845817,0.505,1000,0.486,2000,0.4826666666666667,3000
ackley,expected_feasibility,3,17,0.4282,0.9996,1.2942599637845817,0.502,1000,0.487,2000,0.48633333333333334,3000
ackley,expected_feasibility,3,18,0.4275,0.9996,1.2942599637845817,0.501,1000,0.4855,2000,0.4856666666666667,3000
ackley,expected_feasibility,3,19,0.4281,0.9996,1.2942599637845817,0.502,1000,0.4855,2000,0.4856666666666667,3000
ackley,expected_feasibility,3,20,0.4227,0.9996,1.2942599637845817,0.496,1000,0.4815,2000,0.4786666666666667,3000
ackley,expected_feasibility,3,21,0.4191,0.9995,1.2942599637845817,0.507,1000,0.493,2000,0.4816666666666667,3000
ackley,expected_feasibility,3,22,0.3806,0.9995,1.2942599637845817,0.506,1000,0.492,2000,0.48,3000
ackley,expected_feasibility,3,23,0.3827,0.9995,1.2942599637845817,0.504,1000,0.4915,2000,0.479,3000
ackley,expected_feasibility,3,24,0.3757,0.9995,1.2942599637845817,0.506,1000,0.4905,2000,0.478,3000
ackley,expected_feasibility,3,25,0.3746,0.9995,1.2942599637845817,0.505,1000,0.49,2000,0.47733333333333333,3000
ackley,expected_feasibility,3,26,0.3617,0.9994,1.2942599637845817,0.504,1000,0.489,2000,0.47433333333333333,3000
ackley,expected_feasibility,3,27,0.3507,0.9993,1.2942599637845817,0.496,1000,0.485,2000,0.469,3000
ackley,expected_feasibility,3,28,0.3532,0.9993,1.2942599637845817,0.5,1000,0.4875,2000,0.472,3000
ackley,expected_feasibility,3,29,0.3528,0.9993,1.2942599637845817,0.498,1000,0.486,2000,0.47,3000
ackley,expected_feasibility,3,30,0.3427,0.9993,1.2942599637845817,0.5,1000,0.4855,2000,0.4686666666666667,3000
ackley,expected_feasibility,3,31,0.3436,0.9992,1.2942599637845817,0.496,1000,0.486,2000,0.4693333333333333,3000
ackley,expected_feasibility,3,32,0.3409,0.9991,1.2942599637845817,0.498,1000,0.4855,2000,0.4673333333333333,3000
ackley,expected_feasibility,3,33,0.3396,0.9991,1.2942599637845817,0.498,1000,0.4855,2000,0.4676666666666667,3000
ackley,expected_feasibility,3,34,0.3416,0.9991,1.2942599637845817,0.503,1000,0.487,2000,0.471,3000
ackley,expected_feasibility,3,35,0.3429,0.9991,1.2942599637845817,0.501,1000,0.4885,2000,0.47,3000
ackley,expected_feasibility,3,36,0.3365,0.9991,1.2942599637845817,0.501,1000,0.4875,2000,0.4676666666666667,3000
ackley,expected_feasibility,3,37,0.3321,0.999,1.2942599637845817,0.505,1000,0.4935,2000,0.468,3000
ackley,expected_feasibility,3,38,0.3313,0.999,1.2942599637845817,0.505,1000,0.4935,2000,0.468,3000
ackley,expected_feasibility,3,39,0.3253,0.999,1.2942599637845817,0.5,1000,0.4885,2000,0.4623333333333333,3000
ackley,expected_feasibility,3,40,0.3206,0.999,1.2942599637845817,0.495,1000,0.484,2000,0.4573333333333333,3000
ackley,expected_feasibility,3,41,0.3146,0.999,1.2942599637845817,0.495,1000,0.4825,2000,0.455,3000
ackley,expected_feasibility,3,42,0.3141,0.999,1.2942599637845817,0.5,1000,0.485,2000,0.45666666666666667,3000
ackley,expected_feasibility,3,43,0.3129,0.999,1.2942599637845817,0.498,1000,0.483,2000,0.454,3000
ackley,expected_feasibility,3,44,0.3051,0.999,1.2942599637845817,0.493,1000,0.479,2000,0.4503333333333333,3000
ackley,expected_feasibility,3,45,0.3072,0.999,1.2942599637845817,0.492,1000,0.4795,2000,0.4513333333333333,3000
ackley,expected_feasibility,3,46,0.3066,0.999,1.2942599637845817,0.492,1000,0.48,2000,0.45166666666666666,3000
ackley,expected_feasibility,3,47,0.3048,0.999,1.2942599637845817,0.491,1000,0.4795,2000,0.4503333333333333,3000
ackley,expected_feasibility,3,48,0.3084,0.999,1.2942599637845817,0.492,1000,0.4815,2000,0.45366666666666666,3000
ackley,expected_feasibility,3,49,0.3082,0.999,1.2942599637845817,0.489,1000,0.4805,2000,0.451,3000
ackley,expected_feasibility,3,50,0.3059,0.999,1.2942599637845817,0.488,1000,0.4775,2000,0.44966666666666666,3000
ackley,expected_feasibility,3,51,0.3041,0.999,1.2942599637845817,0.491,1000,0.481,2000,0.45066666666666666,3000
ackley,expected_feasibility,3,52,0.3033,0.999,1.2942599637845817,0.498,1000,0.4845,2000,0.45366666666666666,3000
ackley,expected_feasibility,3,53,0.3024,0.999,1.2942599637845817,0.498,1000,0.4835,2000,0.453,3000
ackley,expected_feasibility,3,54,0.3014,0.999,1.2942599637845817,0.497,1000,0.4835,2000,0.45266666666666666,3000
ackley,expected_feasibility,3,55,0.2674,0.9814,1.2942599637845817,0.499,1000,0.4765,2000,0.44866666666666666,3000
ackley,expected_feasibility,3,56,0.2685,0.9794,1.2942599637845817,0.502,1000,0.4775,2000,0.4503333333333333,3000
ackley,expected_feasibility,3,57,0.2617,0.9699,1.2942599637845817,0.499,1000,0.4735,2000,0.448,3000
ackley,expected_feasibility,3,58,0.257,0.9757,1.2942599637845817,0.493,1000,0.4695,2000,0.44366666666666665,3000
ackley,expected_feasibility,3,59,0.2514,0.9713,1.2942599637845817,0.492,1000,0.4685,2000,0.442,3000
ackley,expected_feasibility,3,60,0.2489,0.9724,1.2942599637845817,0.487,1000,0.465,2000,0.44066666666666665,3000
ackley,expected_feasibility,3,61,0.2446,0.9584,1.2942599637845817,0.487,1000,0.4665,2000,0.44033333333333335,3000
ackley,expected_feasibility,3,62,0.2444,0.9518,1.2942599637845817,0.487,1000,0.4645,2000,0.43733333333333335,3000
ackley,expected_feasibility,3,63,0.2407,0.9326,1.2942599637845817,0.488,1000,0.466,2000,0.43733333333333335,3000
ackley,expected_feasibility,3,64,0.2405,0.9662,1.2942599637845817,0.485,1000,0.4635,2000,0.435,3000
ackley,expected_feasibility,3,65,0.2283,0.9548,1.2942599637845817,0.486,1000,0.4595,2000,0.429,3000
ackley,expected_feasibility,3,66,0.2244,0.9282,1.2942599637845817,0.492,1000,0.461,2000,0.42966666666666664,3000
ackley,expected_feasibility,3,67,0.2225,0.9049,1.2942599637845817,0.487,1000,0.4575,2000,0.42833333333333334,3000
ackley,expected_feasibility,3,68,0.2207,0.8796,1.2942599637845817,0.488,1000,0.456,2000,0.42633333333333334,3000
ackley,expected_feasibility,3,69,0.2202,0.8801,1.2942599637845817,0.496,1000,0.461,2000,0.42866666666666664,3000
ackley,expected_feasibility,3,70,0.2142,0.8331,1.2942599637845817,0.494,1000,0.4595,2000,0.425,3000
ackley,expected_feasibility,3,71,0.2145,0.8214,1.2942599637845817,0.499,1000,0.4615,2000,0.428,3000
ackley,expected_feasibility,3,72,0.2114,0.7898,1.2942599637845817,0.493,1000,0.4565,2000,0.4226666666666667,3000
ackley,expected_feasibility,3,73,0.2111,0.7971,1.2942599637845817,0.496,1000,0.4605,2000,0.426,3000
ackley,expected_feasibility,3,74,0.2117,0.8095,1.2942599637845817,0.498,1000,0.463,2000,0.4266666666666667,3000
ackley,expected_feasibility,3,75,0.2095,0.8072,1.2942599637845817,0.499,1000,0.4625,2000,0.4266666666666667,3000
ackley,expected_feasibility,3,76,0.2048,0.8145,1.2942599637845817,0.493,1000,0.459,2000,0.42033333333333334,3000
ackley,expected_feasibility,3,77,0.1985,0.8251,1.2942599637845817,0.488,1000,0.457,2000,0.4176666666666667,3000
ackley,expected_feasibility,3,78,0.1998,0.8613,1.2942599637845817,0.485,1000,0.4565,2000,0.41733333333333333,3000
ackley,expected_feasibility,3,79,0.2061,0.9026,1.2942599637845817,0.481,1000,0.4575,2000,0.41933333333333334,3000
ackley,expected_feasibility,3,80,0.2044,0.8843,1.2942599637845817,0.483,1000,0.457,2000,0.419,3000
ackley,expected_feasibility,4,12,0.3999,0.9983,1.2763216763702943,0.482,1000,0.4715,2000,0.471,3000
ackley,expected_feasibility,4,13,0.3825,0.998,1.2763216763702943,0.467,1000,0.461,2000,0.45666666666666667,3000
ackley,expected_feasibility,4,14,0.3836,0.998,1.2763216763702943,0.464,1000,0.4615,2000,0.45666666666666667,3000
ackley,expected_feasibility,4,15,0.3707,0.9979,1.2763216763702943,0.472,1000,0.4665,2000,0.4563333333333333,3000
ackley,expected_feasibility,4,16,0.359,0.9977,1.2763216763702943,0.472,1000,0.4655,2000,0.451,3000
ackley,expected_feasibility,4,17,0.3452,0.9977,1.2763216763702943,0.464,1000,0.454,2000,0.441,3000
ackley,expected_feasibility,4,18,0.3338,0.9976,1.2763216763702943,0.465,1000,0.4525,2000,0.43766666666666665,3000
ackley,expected_feasibility,4,19,0.3171,0.9975,1.2763216763702943,0.462,1000,0.4445,2000,0.43166666666666664,3000
ackley,expected_feasibility,4,20,0.3145,0.9971,1.2763216763702943,0.46,1000,0.4455,2000,0.432,3000
ackley,expected_feasibility,4,21,0.3104,0.9967,1.2763216763702943,0.457,1000,0.444,2000,0.43,3000
ackley,expected_feasibility,4,22,0.3056,0.9969,1.2763216763702943,0.458,1000,0.443,2000,0.428,3000
ackley,expected_feasibility,4,23,0.3036,0.9961,1.2763216763702943,0.461,1000,0.4405,2000,0.42633333333333334,3000
ackley,expected_feasibility,4,24,0.3114,0.9929,1.2763216763702943,0.474,1000,0.45,2000,0.43566666666666665,3000
ackley,expected_feasibility,4,25,0.3263,0.9886,1.2763216763702943,0.473,1000,0.4555,2000,0.44133333333333336,3000
ackley,expected_feasibility,4,26,0.3296,0.9839,1.2763216763702943,0.474,1000,0.4575,2000,0.444,3000
ackley,expected_feasibility,4,27,0.3257,0.9813,1.2763216763702943,0.476,1000,0.46,2000,0.44566666666666666,3000
ackley,expected_feasibility,4,28,0.3307,0.9682,1.2763216763702943,0.479,1000,0.4595,2000,0.44733333333333336,3000
ackley,expected_feasibility,4,29,0.3444,0.9733,1.2763216763702943,0.483,1000,0.462,2000,0.4493333333333333,3000
ackley,expected_feasibility,4,30,0.3424,0.9679,1.2763216763702943,0.484,1000,0.4615,2000,0.44866666666666666,3000
ackley,expected_feasibility,4,31,0.3072,0.9651,1.2763216763702943,0.476,1000,0.45,2000,0.43666666666666665,3000
