experiment_name,partition,P,VX,LS,ST,has_keyhole,physical_target_extraction_success,ready__max_depth,value__max_depth,ready__G3,value__G3,primary_ready,secondary_g3_ready,primary_exclusion_reasons,g3_exclusion_reasons,input_tuple_sha256,input_group_size,source_label_modified,simulation_silently_removed,depth_formula,T0_definition,active_region_definition,exact_sph_v2_revision
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,new-data,420.548248194,0.890019823061,4.2728397196e-05,342.58191385,True,True,True,311.9998,True,131.71314999999998,True,True,,,b73efc26341eb1b90b9097e49b399b51190388defcd389d9d1c77d7309e67a07,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,new-data,422.617573631,0.52186874631,4.33544604908e-05,334.849986924,True,True,True,302.6554,True,301.09004999999996,True,True,,,27fde485f385666296a6228040fb4352314f732e80d75671ab042ddf6007aeb8,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,new-data,423.354289604,0.98992750487,4.35270321082e-05,379.923005206,True,True,True,111.1982,True,105.9577,True,True,,,89a6288e49bcd1411b05a5c8828044511c2f0b083290f4c132e158fe87cbf2d6,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,new-data,426.513929333,0.671876042338,4.21074124626e-05,335.829973615,True,True,True,302.6472,True,292.1213,True,True,,,bbdb661329a69885145355574824b3bd83f66893eaafbaaa4efc24014520b105,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,new-data,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,True,True,True,115.89620000000001,True,109.3287,True,True,,,70e3798be981eb2027d732e2eb307aa88c7292e346c12cd9449ed684d8e904b0,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,new-data,433.517899565,0.4209966739,4.21798941345e-05,396.810205947,True,True,True,302.8148,True,301.02505,True,True,,,4ce97dbce11b41be95b0baceafa4097e0f119cb443913ba612c39a53872f746a,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,new-data,435.358668153,0.616312825798,4.12302442682e-05,330.720611029,True,True,True,301.9033,True,295.66395,True,True,,,41189ef07f9b9231ccd0d7241b19828ba2afb42c874db1b3bb84d3a1969ec01b,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,new-data,438.134561959,0.25154969533,4.05773405909e-05,340.985774893,True,True,True,305.76939999999996,True,301.24170000000004,True,True,,,7db27d62e88debd0e55ba8eeb3ef82eb9b407d0c9ff4598ef7546fa6cb6db027,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,new-data,440.884222701,0.405879510898,4.4918885946e-05,386.365641032,True,True,True,302.8026,True,300.94995,True,True,,,6bd91f3735474c6397902c3945a95c6485fa24268019954ccc14cf0d4c1cc037,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,new-data,441.843471056,0.982124766198,4.09875344609e-05,327.495507906,False,True,True,105.0848,True,94.08593,True,True,,,519fca070525ccc93a09b6f76c7ec8d6815993a426e5be7569a826640d6cbfd9,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,new-data,445.244311553,0.680564934933,4.06442633709e-05,341.721757622,True,True,True,302.4508,True,297.72835000000003,True,True,,,fce1368331ea45f0efbd5edeb24e24fe0eaf928f5ff487cdac212623dc42ed51,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,new-data,446.579563616,0.74347743801,4.27116473193e-05,393.115972114,True,True,True,311.9884,True,285.03290000000004,True,True,,,a56311b2cda445fc04a2de4f8af4e69bf01eedd7ccffdba50a4c25fb87332b1b,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,new-data,446.862811862,0.39827443832,4.33402817419e-05,361.067570798,True,True,True,303.489,True,300.9281,True,True,,,eee68843ce221c9dae7789410219cfcab5067d73261319b68a6b205f343ddee5,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,new-data,447.413798058,0.91078629156,5.3177056457e-05,328.907838563,True,True,True,119.14800000000001,True,106.6781,True,True,,,7fdc281393015fefbf40482a795345746c62c95972490b16ad73874e17b967d5,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,new-data,449.184068185,0.980953819102,4.30284180995e-05,381.816740361,True,True,True,147.8212,True,134.0,True,True,,,866adc7dfa737775a2411360d0ab8716233cfb68a2c6255d19a710b74ce90254,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,new-data,449.762375807,0.721910835583,4.02949716673e-05,312.266645761,True,True,True,311.9952,True,233.1426,True,True,,,c624b5f4c0108aca1b272043f91eb86a271ed587f5dd6344768836ae0d4dbb99,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,old-data-local,101.127472137,0.52394730996,4.5e-05,300.0,False,True,True,51.0315,True,50.852430000000005,True,True,,,ddcd5d8437d701ba09d2816a828374a601dc6eb40474530ab3df6469b825fa0d,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,old-data-local,104.101541641,0.916529700054,8.82882842693e-05,394.968412652,False,True,True,26.93815,True,26.758460000000003,True,True,,,69535bb461eb85386a05b3b1ac8f500e4653b27e6f72dc6ab261cde3d51aae44,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,old-data-local,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,False,True,True,35.43061,True,34.942479999999996,True,True,,,33df1af7ae7bae31c6f9dfe9c193f1935d887259ca178bd186daa200c351a733,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-107p176159755_VX-0p320752066655_LS-8p75302281584e-05_ST-393p859643937_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p50400296819e-05_H-8daf8adcd4,old-data-local,107.176159755,0.320752066655,8.75302281584e-05,393.859643937,False,True,True,47.02387,True,46.834655000000005,True,True,,,54e27011f934f2767c51dd8ba401d125cda5389be252ba72fefa2ef9da71ce90,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,old-data-local,109.759946449,0.241926176876,4.5e-05,300.0,False,True,True,66.84565,True,62.788959999999996,True,True,,,df72b3d02098b4f20523f1bcfeb81dcde6d7156e4cbabc483885063ae96bf154,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-110p234671953_VX-0p866589137882_LS-8p08580037422e-05_ST-348p980680204_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56679098795e-06_H-6705b84f8a,old-data-local,110.234671953,0.866589137882,8.08580037422e-05,348.980680204,False,True,True,27.21585,True,26.996355,True,True,,,09e6e7129baad93d201ea1ec22af212a30d593de35695bd0c1eab70120192068,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,old-data-local,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,False,True,True,51.032129999999995,True,50.79339,True,True,,,32799710a971743e5bcdf767f864f6ff1c3ce38f8eca25506e00ddac662f3f88,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,old-data-local,112.428225508,0.704865651228,6.30987392704e-05,309.241492678,False,True,True,39.16272,True,38.95446,True,True,,,b050b88d99b5ea12441a25225bde4d62b8e55c57fee73445d24432900af84046,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,old-data-local,112.904894498,0.537693260466,4.63068354409e-05,322.169166627,False,True,True,54.88841,True,54.66952,True,True,,,93778331aff9ab16a4ade0efe56d54dc3ec7b47c2b5d2727c0eecdfdc7bf85ef,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,old-data-local,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,False,True,True,47.08422,True,46.864115,True,True,,,803e6dcf5df51768cce46bdaf3fbba0292f2e1e71ad243729df234e772f80f5b,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,old-data-local,114.820217584,0.948189613582,6.03705790634e-05,353.560035146,False,True,True,35.31319,True,35.00247,True,True,,,fe267ed6b016596be9b733c4a4cc0be7c5faece3275ec2ff139ab553eaf19d52,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,old-data-local,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,False,True,True,54.97528,True,54.81933,True,True,,,3c6b1541f43d23e1044990f319b28d86d8f70caa431b0a72014347915f3c95dd,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,old-data-local,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,False,True,True,42.834480000000006,True,42.669115,True,True,,,7874b39eff3b734e192b86185f85b71a3496cf963a19388f19a80b99f0e7f827,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,116.693370328,0.231004403842,8.2871053211e-05,317.198938228,False,True,True,50.982839999999996,True,50.8066,True,True,,,5c79f1f48c0731225de2f185a5b34e875c5d52ef78fdaa8a899572fd670b0d48,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,old-data-local,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,False,True,True,55.19167,True,54.9103,True,True,,,276d1443a9259d5f848eb981dadd7392a2207f4efffefda5eeda8ae9f8717135,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,119.65849417,0.305673131798,5.10692886867e-05,393.327897391,False,True,True,59.1335,True,58.30036,True,True,,,05ca1aab9048771035c77c8345b924ee9382f7019b04431d54a8017c31eb6c90,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,old-data-local,122.148440758,0.768953415756,4.5e-05,300.0,False,True,True,50.941649999999996,True,50.55268,True,True,,,9fad7c81b00430ca585fe75be9861929c5665a209310b3ed6e31bbca1a214b13,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
