slice_pair,x_feature,y_feature,grid_i,grid_j,x_value_raw,y_value_raw,x_value_display,y_value_display,x_units,y_units,P,VX,LS,ST,fixed_P,fixed_VX,fixed_LS,fixed_ST,inside_standardized_4d_convex_hull,nearest_observed_standardized_4d_distance,nearest_observed_experiment,nn_support_radius,inside_nn_support_radius,supported,support_reason,binary_gpc_keyhole_probability,binary_gpc_predicted_keyhole,max_depth_gpr_mean_um,max_depth_gpr_latent_std_um,max_depth_gaussian_tail_keyhole_probability,max_depth_predicted_keyhole,descriptive_full_common_threshold_um,binary_max_depth_disagreement,binary_boundary_level,max_depth_boundary_level_um,population,fit_status,held_out_performance_claim,available_to_active_method,surface_interpretation
P-VX,P,VX,40,0,370.31881786546,0.201002332148,370.31881786546,0.201002332148,W,m/s,370.31881786546,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.6535035332795677,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,True,False,outside_4d_convex_hull,0.9857359226373319,True,251.76739927834512,38.30229215799009,0.9999071821224613,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,41,0,378.26317365961404,0.201002332148,378.26317365961404,0.201002332148,W,m/s,378.26317365961404,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.6467346137614781,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,True,False,outside_4d_convex_hull,0.988411601261646,True,257.43171671925086,38.6690305940244,0.9999406595339377,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,42,0,386.207529453768,0.201002332148,386.207529453768,0.201002332148,W,m/s,386.207529453768,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.650456378532199,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,True,False,outside_4d_convex_hull,0.9904261739075082,True,261.74993902768614,39.38868139707115,0.9999494935428023,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,43,0,394.151885247922,0.201002332148,394.151885247922,0.201002332148,W,m/s,394.151885247922,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.6644925787523317,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,True,False,outside_4d_convex_hull,0.9919519556061687,True,264.75281193515406,40.4607373530904,0.9999431535684409,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,44,0,402.09624104207603,0.201002332148,402.09624104207603,0.201002332148,W,m/s,402.09624104207603,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.6882124099203023,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,True,False,outside_4d_convex_hull,0.9931134534880357,True,266.50397641025495,41.841096722404444,0.9999196336287138,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,45,0,410.04059683623,0.201002332148,410.04059683623,0.201002332148,W,m/s,410.04059683623,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.7206603237499495,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,True,False,outside_4d_convex_hull,0.9940008837505729,True,267.0919189009817,43.45688064733868,0.9998673836766809,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,46,0,417.98495263038404,0.201002332148,417.98495263038404,0.201002332148,W,m/s,417.98495263038404,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.760720270792188,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.9946798533733272,True,266.62089061026626,45.22460497564065,0.9997621803807911,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,47,0,425.929308424538,0.201002332148,425.929308424538,0.201002332148,W,m/s,425.929308424538,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.8072598129899587,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.9951982613067685,True,265.2024794608429,47.06507178684251,0.9995616028301638,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,48,0,433.87366421869206,0.201002332148,433.87366421869206,0.201002332148,W,m/s,433.87366421869206,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.8592267035251594,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.9955912108725897,True,262.9489450739674,48.91214051118769,0.9991992028390462,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,49,0,441.81802001284603,0.201002332148,441.81802001284603,0.201002332148,W,m/s,441.81802001284603,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.9156973831678925,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.9958845094886328,True,259.96867479909383,50.71586829010274,0.998580353280292,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,50,0,449.762375807,0.201002332148,449.762375807,0.201002332148,W,m/s,449.762375807,0.201002332148,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.975890318702889,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.9960971678782471,True,256.36356233462016,52.441921156039804,0.9975811145254957,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,0,1,52.5445860993,0.2169487125707,52.5445860993,0.2169487125707,W,m/s,52.5445860993,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.9707307331587575,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.0006211934983184619,False,54.9870130608768,43.889137512949986,0.11093370328432534,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,1,1,60.488941893454,0.2169487125707,60.488941893454,0.2169487125707,W,m/s,60.488941893454,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.9377237281167616,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.000656325642921729,False,55.8624492532835,41.91354768333995,0.10414710178979147,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,2,1,68.433297687608,0.2169487125707,68.433297687608,0.2169487125707,W,m/s,68.433297687608,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.9110227611619501,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.0007092899456893065,False,56.8908258868616,39.98614688145095,0.09797056317875785,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,3,1,76.377653481762,0.2169487125707,76.377653481762,0.2169487125707,W,m/s,76.377653481762,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.8911948157079767,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.0007845732393434446,False,58.04511116451284,38.13596685601569,0.09247372507688384,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,4,1,84.322009275916,0.2169487125707,84.322009275916,0.2169487125707,W,m/s,84.322009275916,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.878705283267428,P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.0008885810177616804,False,59.292217605292386,36.37915122255328,0.08764297046461272,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,5,1,92.26636507007001,0.2169487125707,92.26636507007001,0.2169487125707,W,m/s,92.26636507007001,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.8462539644115653,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.0010304076680540675,False,60.594258691189744,34.71029647206848,0.08332182722846787,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,6,1,100.21072086422402,0.2169487125707,100.21072086422402,0.2169487125707,W,m/s,100.21072086422402,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.7663102966368205,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.001222947294536425,False,61.91034137985652,33.09538880463977,0.07915320492640465,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,7,1,108.15507665837801,0.2169487125707,108.15507665837801,0.2169487125707,W,m/s,108.15507665837801,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.6869834177683031,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,False,outside_4d_convex_hull,0.001484501162849483,False,63.19863051778476,31.46944061480652,0.07454619744139647,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,8,1,116.099432452532,0.2169487125707,116.099432452532,0.2169487125707,W,m/s,116.099432452532,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.6085145922270978,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,False,outside_4d_convex_hull,0.001841117845970075,False,64.41827074417296,29.741443199722895,0.06869763348406102,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,9,1,124.043788246686,0.2169487125707,124.043788246686,0.2169487125707,W,m/s,124.043788246686,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,False,0.5312841506441627,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,False,outside_4d_convex_hull,0.00233003482537697,False,65.53072512939522,27.807901797663472,0.060708864716641914,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,10,1,131.98814404084,0.2169487125707,131.98814404084,0.2169487125707,W,m/s,131.98814404084,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.4559218525205313,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.0030048166678398047,False,66.50024955313403,25.57539944108857,0.04986721824208361,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,11,1,139.93249983499402,0.2169487125707,139.93249983499402,0.2169487125707,W,m/s,139.93249983499402,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.3835305328047593,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.003943170887737324,False,67.29356276822202,22.99423265719389,0.03621339651119765,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,12,1,147.87685562914803,0.2169487125707,147.87685562914803,0.2169487125707,W,m/s,147.87685562914803,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.316157635822603,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.00525905088898071,False,67.87928541621152,20.11071658396421,0.021440030827612117,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,13,1,155.821211423302,0.2169487125707,155.821211423302,0.2169487125707,W,m/s,155.821211423302,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.2577686538197741,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.007121575337691866,False,68.22863733089288,17.153387583063374,0.009296084922809585,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,14,1,163.765567217456,0.2169487125707,163.765567217456,0.2169487125707,W,m/s,163.765567217456,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.21578404529266051,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.00978438757351796,False,68.32115506626931,14.64616251588449,0.002977964394426187,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,15,1,171.70992301161002,0.2169487125707,171.70992301161002,0.2169487125707,W,m/s,171.70992301161002,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.20077319696950854,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.013629843032276767,False,68.16358323311422,13.344669498934932,0.0012218381742046907,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,16,1,179.65427880576402,0.2169487125707,179.65427880576402,0.2169487125707,W,m/s,179.65427880576402,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.21837134919108517,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.019231789954005762,False,67.82527616308863,13.564795145729398,0.0013235611522295287,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
P-VX,P,VX,17,1,187.59863459991803,0.2169487125707,187.59863459991803,0.2169487125707,W,m/s,187.59863459991803,0.2169487125707,6.21634030137e-05,349.298273812,,,6.21634030137e-05,349.298273812,True,0.2620901806275816,P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,0.7360368371986483,True,True,supported,0.02743723523622066,False,67.45816739791628,14.66531611145209,0.0025123073770717255,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
