benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,28,112.9485,1.0,1.0,1.0,1.0,1.0,0.6326518857711011,higher,>,106.0038,119.8932,13.889399999999995,True,7,21,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,29,112.9485,1.0,1.0,1.0,1.0,1.0,0.6383823472416339,higher,>,106.0038,119.8932,13.889399999999995,True,7,22,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,30,112.9485,1.0,1.0,1.0,1.0,1.0,0.6471272361951952,higher,>,106.0038,119.8932,13.889399999999995,True,7,23,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,31,112.9485,1.0,1.0,1.0,1.0,1.0,0.6557639969797472,higher,>,106.0038,119.8932,13.889399999999995,True,7,24,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,32,112.9485,1.0,1.0,1.0,1.0,1.0,0.5429127073712084,higher,>,106.0038,119.8932,13.889399999999995,True,8,24,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,33,112.9485,1.0,1.0,1.0,1.0,1.0,0.5743583104647094,higher,>,106.0038,119.8932,13.889399999999995,True,8,25,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,34,112.9485,1.0,1.0,1.0,1.0,1.0,0.5757371488698139,higher,>,106.0038,119.8932,13.889399999999995,True,8,26,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,35,112.9485,1.0,1.0,1.0,1.0,1.0,0.5085885879422904,higher,>,106.0038,119.8932,13.889399999999995,True,9,26,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,36,112.9485,1.0,1.0,1.0,1.0,1.0,0.5090921635718846,higher,>,106.0038,119.8932,13.889399999999995,True,9,27,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,37,112.9485,1.0,1.0,1.0,1.0,1.0,0.5170154807147957,higher,>,106.0038,119.8932,13.889399999999995,True,9,28,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,38,112.9485,1.0,1.0,1.0,1.0,1.0,0.525508473645464,higher,>,106.0038,119.8932,13.889399999999995,True,9,29,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,39,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5683540038269143,higher,>,111.5838,119.8932,8.309399999999997,True,9,30,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,40,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5767750066215096,higher,>,111.5838,119.8932,8.309399999999997,True,9,31,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,41,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5840062187475797,higher,>,111.5838,119.8932,8.309399999999997,True,9,32,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,42,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5745257787274148,higher,>,111.5838,119.8932,8.309399999999997,True,10,32,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,43,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5793376558855894,higher,>,111.5838,119.8932,8.309399999999997,True,10,33,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,44,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5789491600376866,higher,>,111.5838,119.8932,8.309399999999997,True,11,33,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,45,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.582969245954312,higher,>,111.5838,119.8932,8.309399999999997,True,11,34,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,46,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5854741437104579,higher,>,111.5838,119.8932,8.309399999999997,True,12,34,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,47,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5910788721038529,higher,>,111.5838,119.8932,8.309399999999997,True,12,35,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,48,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5989803208961425,higher,>,111.5838,119.8932,8.309399999999997,True,12,36,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,49,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.6024588676417564,higher,>,111.5838,119.8932,8.309399999999997,True,12,37,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,50,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.6065766566293892,higher,>,111.5838,119.8932,8.309399999999997,True,12,38,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,51,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.6105775565114474,higher,>,111.5838,119.8932,8.309399999999997,True,12,39,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,52,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.6147677624759137,higher,>,111.5838,119.8932,8.309399999999997,True,12,40,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,53,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.6185231162158157,higher,>,111.5838,119.8932,8.309399999999997,True,12,41,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,54,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5949673125969527,higher,>,111.5838,119.8932,8.309399999999997,True,12,42,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,55,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5211450032313885,higher,>,111.5838,119.8932,8.309399999999997,True,13,42,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,56,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5245171832444087,higher,>,111.5838,119.8932,8.309399999999997,True,13,43,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,57,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5234407826033735,higher,>,111.5838,119.8932,8.309399999999997,True,14,43,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,58,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5267698354136787,higher,>,111.5838,119.8932,8.309399999999997,True,14,44,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,59,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5298677835885441,higher,>,111.5838,119.8932,8.309399999999997,True,14,45,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,60,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5331796339209339,higher,>,111.5838,119.8932,8.309399999999997,True,14,46,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,61,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5361463872197901,higher,>,111.5838,119.8932,8.309399999999997,True,14,47,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,62,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5397115278012734,higher,>,111.5838,119.8932,8.309399999999997,True,14,48,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,63,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5428019285843234,higher,>,111.5838,119.8932,8.309399999999997,True,15,48,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,64,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5447940273836631,higher,>,111.5838,119.8932,8.309399999999997,True,15,49,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,65,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5499072183892965,higher,>,111.5838,119.8932,8.309399999999997,True,15,50,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,66,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.554260886507769,higher,>,111.5838,119.8932,8.309399999999997,True,15,51,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,67,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5575018975796805,higher,>,111.5838,119.8932,8.309399999999997,True,15,52,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,68,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5611870642051784,higher,>,111.5838,119.8932,8.309399999999997,True,15,53,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,69,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5643009771733343,higher,>,111.5838,119.8932,8.309399999999997,True,15,54,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,70,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5685119595132458,higher,>,111.5838,119.8932,8.309399999999997,True,15,55,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,71,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.572428476344193,higher,>,111.5838,119.8932,8.309399999999997,True,15,56,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,72,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5748768704720962,higher,>,111.5838,119.8932,8.309399999999997,True,15,57,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,73,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5777100828522684,higher,>,111.5838,119.8932,8.309399999999997,True,15,58,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,74,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5725127473610166,higher,>,111.5838,119.8932,8.309399999999997,True,16,58,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,75,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5747920937927352,higher,>,111.5838,119.8932,8.309399999999997,True,16,59,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,76,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5779543589714949,higher,>,111.5838,119.8932,8.309399999999997,True,16,60,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,77,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5814281902450927,higher,>,111.5838,119.8932,8.309399999999997,True,16,61,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,78,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5819073052928431,higher,>,111.5838,119.8932,8.309399999999997,True,16,62,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,79,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5862144184452563,higher,>,111.5838,119.8932,8.309399999999997,True,16,63,um,queried_only,False,False
primary_common,primary_common__r01_f03,1,3,max_depth_expected_feasibility,max_depth,80,115.73849999999999,1.0,1.0,1.0,1.0,1.0,0.5853321388228537,higher,>,111.5838,119.8932,8.309399999999997,True,17,63,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,12,111.89886999999999,1.0,1.0,1.0,1.0,1.0,0.5330834437728927,higher,>,63.52674,160.271,96.74426,True,4,8,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,13,111.89886999999999,1.0,1.0,1.0,1.0,1.0,0.5454023306370953,higher,>,63.52674,160.271,96.74426,True,4,9,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,14,111.89886999999999,1.0,1.0,1.0,1.0,1.0,0.5227195247389665,higher,>,63.52674,160.271,96.74426,True,4,10,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,15,111.89886999999999,1.0,1.0,1.0,1.0,1.0,0.5709879238928053,higher,>,63.52674,160.271,96.74426,True,4,11,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,16,111.89886999999999,1.0,1.0,1.0,1.0,1.0,0.5821886728917595,higher,>,63.52674,160.271,96.74426,True,4,12,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,17,111.89886999999999,1.0,1.0,1.0,1.0,1.0,0.5986021721332223,higher,>,63.52674,160.271,96.74426,True,4,13,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,18,115.52557999999999,1.0,1.0,1.0,1.0,1.0,0.6492412455611347,higher,>,70.78016,160.271,89.49083999999999,True,4,14,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,19,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.8369957866619411,higher,>,102.5376,160.271,57.73339999999999,True,4,15,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,20,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.8553223677262364,higher,>,102.5376,160.271,57.73339999999999,True,4,16,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,21,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.8750805906247991,higher,>,102.5376,160.271,57.73339999999999,True,4,17,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,22,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.7508995490693199,higher,>,102.5376,160.271,57.73339999999999,True,5,17,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,23,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.7243773955746754,higher,>,102.5376,160.271,57.73339999999999,True,5,18,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,24,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.7752924623181296,higher,>,102.5376,160.271,57.73339999999999,True,5,19,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,25,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.8272738679964172,higher,>,102.5376,160.271,57.73339999999999,True,5,20,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,26,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.8189964864627541,higher,>,102.5376,160.271,57.73339999999999,True,5,21,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,27,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.811850918182183,higher,>,102.5376,160.271,57.73339999999999,True,5,22,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,28,131.40429999999998,1.0,1.0,1.0,1.0,1.0,0.8272805802216345,higher,>,102.5376,160.271,57.73339999999999,True,5,23,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,29,113.29565,1.0,1.0,1.0,1.0,1.0,0.6276321293482634,higher,>,102.5376,124.05369999999999,21.516099999999994,True,6,23,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,30,113.29565,1.0,1.0,1.0,1.0,1.0,0.615824269344751,higher,>,102.5376,124.05369999999999,21.516099999999994,True,6,24,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,31,113.29565,1.0,1.0,1.0,1.0,1.0,0.6028917450190525,higher,>,102.5376,124.05369999999999,21.516099999999994,True,6,25,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,32,113.29565,1.0,1.0,1.0,1.0,1.0,0.5596466307891892,higher,>,102.5376,124.05369999999999,21.516099999999994,True,7,25,um,queried_only,False,False
primary_common,primary_common__r01_f04,1,4,max_depth_random,max_depth,33,113.29565,1.0,1.0,1.0,1.0,1.0,0.5672652279177147,higher,>,102.5376,124.05369999999999,21.516099999999994,True,7,26,um,queried_only,False,False
