benchmark,surrogate_variant,acquisition_rule,method,seed,budget,global_error,classifier_uncertainty_region_fraction_eps005,classifier_uncertainty_region_fraction_eps010,near_boundary_error_q10,near_boundary_test_size_q10,classifier_uncertainty_region_fraction_q10_eps005,classifier_uncertainty_region_fraction_q10_eps010,near_boundary_error_q20,near_boundary_test_size_q20,classifier_uncertainty_region_fraction_q20_eps005,classifier_uncertainty_region_fraction_q20_eps010,near_boundary_error_q30,near_boundary_test_size_q30,classifier_uncertainty_region_fraction_q30_eps005,classifier_uncertainty_region_fraction_q30_eps010
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,25,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,26,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,27,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,28,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,29,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,30,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,31,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,32,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,33,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,34,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,35,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,36,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,37,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,38,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,39,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,40,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,41,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,42,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,43,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,44,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,45,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,46,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,47,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,48,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,49,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,50,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,51,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,52,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,53,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,54,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,55,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,56,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,57,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,58,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,59,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,60,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,61,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,62,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,63,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,64,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,65,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,66,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,67,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,68,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,69,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,70,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,71,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,72,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,73,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,74,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,75,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,76,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,77,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,78,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,79,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,4,80,0.4955,0.0,0.0,0.486,1000,0.0,0.0,0.4815,2000,0.0,0.0,0.4696666666666667,3000,0.0,0.0
ackley,optimized_ard_gpc,random,random,4,12,0.4518,0.3162,0.4333,0.499,1000,0.32,0.429,0.485,2000,0.32,0.4405,0.48,3000,0.31566666666666665,0.4266666666666667
ackley,optimized_ard_gpc,random,random,4,13,0.4515,0.3269,0.4385,0.502,1000,0.324,0.427,0.489,2000,0.329,0.44,0.48233333333333334,3000,0.322,0.426
ackley,optimized_ard_gpc,random,random,4,14,0.329,0.0521,0.1069,0.495,1000,0.065,0.148,0.4725,2000,0.0625,0.137,0.45766666666666667,3000,0.05633333333333333,0.12833333333333333
ackley,optimized_ard_gpc,random,random,4,15,0.3289,0.0525,0.1081,0.496,1000,0.065,0.145,0.472,2000,0.0625,0.1365,0.457,3000,0.056666666666666664,0.12766666666666668
ackley,optimized_ard_gpc,random,random,4,16,0.4213,0.7372,0.9158,0.5,1000,0.722,0.93,0.4895,2000,0.7215,0.9275,0.47833333333333333,3000,0.7223333333333334,0.9223333333333333
ackley,optimized_ard_gpc,random,random,4,17,0.433,0.7295,0.9281,0.511,1000,0.718,0.936,0.495,2000,0.7185,0.936,0.4806666666666667,3000,0.7156666666666667,0.9306666666666666
ackley,optimized_ard_gpc,random,random,4,18,0.3286,0.0543,0.1132,0.5,1000,0.059,0.138,0.472,2000,0.0635,0.137,0.458,3000,0.06166666666666667,0.13333333333333333
ackley,optimized_ard_gpc,random,random,4,19,0.3285,0.0569,0.1176,0.505,1000,0.074,0.155,0.475,2000,0.07,0.1415,0.45866666666666667,3000,0.06533333333333333,0.13466666666666666
ackley,optimized_ard_gpc,random,random,4,20,0.3299,0.0517,0.113,0.503,1000,0.062,0.149,0.4755,2000,0.063,0.1435,0.4603333333333333,3000,0.062,0.131
ackley,optimized_ard_gpc,random,random,4,21,0.3274,0.0719,0.1543,0.502,1000,0.106,0.191,0.4755,2000,0.0915,0.1725,0.4613333333333333,3000,0.08566666666666667,0.166
ackley,optimized_ard_gpc,random,random,4,22,0.5186,0.3789,0.558,0.509,1000,0.359,0.553,0.4975,2000,0.36,0.547,0.487,3000,0.3566666666666667,0.5426666666666666
ackley,optimized_ard_gpc,random,random,4,23,0.4671,0.3104,0.5274,0.501,1000,0.291,0.524,0.4975,2000,0.2895,0.511,0.4816666666666667,3000,0.2886666666666667,0.5143333333333333
ackley,optimized_ard_gpc,random,random,4,24,0.3592,0.3863,0.6268,0.508,1000,0.392,0.641,0.4825,2000,0.395,0.6545,0.463,3000,0.3963333333333333,0.6513333333333333
ackley,optimized_ard_gpc,random,random,4,25,0.3668,0.2868,0.5304,0.513,1000,0.304,0.552,0.485,2000,0.2985,0.557,0.46366666666666667,3000,0.2886666666666667,0.5553333333333333
ackley,optimized_ard_gpc,random,random,4,26,0.3421,0.4665,0.729,0.487,1000,0.507,0.768,0.4705,2000,0.5215,0.772,0.453,3000,0.5166666666666667,0.7743333333333333
ackley,optimized_ard_gpc,random,random,4,27,0.4858,0.1472,0.3347,0.495,1000,0.161,0.326,0.4915,2000,0.147,0.3335,0.4776666666666667,3000,0.14366666666666666,0.32233333333333336
ackley,optimized_ard_gpc,random,random,4,28,0.4174,0.3124,0.6558,0.478,1000,0.3,0.649,0.494,2000,0.3185,0.648,0.478,3000,0.322,0.649
ackley,optimized_ard_gpc,random,random,4,29,0.3803,0.2394,0.4339,0.498,1000,0.228,0.438,0.4765,2000,0.244,0.4495,0.468,3000,0.24333333333333335,0.447
ackley,optimized_ard_gpc,random,random,4,30,0.3394,0.1483,0.388,0.5,1000,0.168,0.439,0.476,2000,0.156,0.419,0.4646666666666667,3000,0.16,0.4136666666666667
ackley,optimized_ard_gpc,random,random,4,31,0.3754,0.1994,0.3883,0.501,1000,0.194,0.406,0.478,2000,0.1995,0.403,0.4706666666666667,3000,0.19966666666666666,0.39566666666666667
ackley,optimized_ard_gpc,random,random,4,32,0.3648,0.1944,0.3714,0.5,1000,0.207,0.393,0.4805,2000,0.199,0.3875,0.472,3000,0.197,0.38066666666666665
ackley,optimized_ard_gpc,random,random,4,33,0.3456,0.1104,0.246,0.503,1000,0.116,0.278,0.4765,2000,0.1055,0.267,0.464,3000,0.11333333333333333,0.267
ackley,optimized_ard_gpc,random,random,4,34,0.3463,0.1044,0.2224,0.503,1000,0.113,0.252,0.4765,2000,0.1005,0.2395,0.464,3000,0.108,0.24
ackley,optimized_ard_gpc,random,random,4,35,0.3371,0.1099,0.2468,0.505,1000,0.122,0.288,0.4775,2000,0.1165,0.2685,0.464,3000,0.12233333333333334,0.2663333333333333
ackley,optimized_ard_gpc,random,random,4,36,0.2872,0.1259,0.2436,0.503,1000,0.158,0.29,0.4755,2000,0.1595,0.292,0.45966666666666667,3000,0.16366666666666665,0.30566666666666664
ackley,optimized_ard_gpc,random,random,4,37,0.3662,0.1563,0.303,0.508,1000,0.154,0.308,0.4815,2000,0.159,0.3125,0.4736666666666667,3000,0.15666666666666668,0.309
ackley,optimized_ard_gpc,random,random,4,38,0.3405,0.1249,0.2703,0.503,1000,0.153,0.29,0.4805,2000,0.14,0.2945,0.4736666666666667,3000,0.13833333333333334,0.292
ackley,optimized_ard_gpc,random,random,4,39,0.3368,0.121,0.2501,0.499,1000,0.12,0.258,0.4765,2000,0.1255,0.268,0.4663333333333333,3000,0.125,0.264
ackley,optimized_ard_gpc,random,random,4,40,0.339,0.2939,0.5749,0.477,1000,0.295,0.569,0.4745,2000,0.3075,0.5865,0.457,3000,0.304,0.5996666666666667
ackley,optimized_ard_gpc,random,random,4,41,0.3455,0.1565,0.3179,0.506,1000,0.156,0.323,0.4775,2000,0.159,0.3295,0.4683333333333333,3000,0.16166666666666665,0.326
ackley,optimized_ard_gpc,random,random,4,42,0.284,0.1482,0.2787,0.498,1000,0.195,0.342,0.47,2000,0.1815,0.336,0.458,3000,0.18566666666666667,0.343
ackley,optimized_ard_gpc,random,random,4,43,0.3068,0.1767,0.359,0.483,1000,0.202,0.444,0.4585,2000,0.1995,0.438,0.4493333333333333,3000,0.20633333333333334,0.423
ackley,optimized_ard_gpc,random,random,4,44,0.2809,0.1374,0.2531,0.493,1000,0.183,0.307,0.4695,2000,0.17,0.3035,0.455,3000,0.17266666666666666,0.311
ackley,optimized_ard_gpc,random,random,4,45,0.272,0.1247,0.2371,0.494,1000,0.163,0.309,0.4665,2000,0.1555,0.2905,0.45,3000,0.15633333333333332,0.29433333333333334
ackley,optimized_ard_gpc,random,random,4,46,0.2922,0.154,0.3155,0.488,1000,0.178,0.385,0.4635,2000,0.1815,0.392,0.4493333333333333,3000,0.18366666666666667,0.384
ackley,optimized_ard_gpc,random,random,4,47,0.2703,0.1157,0.2193,0.493,1000,0.149,0.292,0.462,2000,0.143,0.2765,0.44533333333333336,3000,0.14366666666666666,0.27566666666666667
ackley,optimized_ard_gpc,random,random,4,48,0.2775,0.1119,0.214,0.498,1000,0.148,0.283,0.4665,2000,0.1405,0.268,0.4493333333333333,3000,0.14266666666666666,0.26666666666666666
ackley,optimized_ard_gpc,random,random,4,49,0.3258,0.1374,0.2732,0.505,1000,0.141,0.277,0.481,2000,0.1405,0.2855,0.45766666666666667,3000,0.14266666666666666,0.28933333333333333
ackley,optimized_ard_gpc,random,random,4,50,0.3133,0.1302,0.264,0.508,1000,0.135,0.285,0.482,2000,0.13,0.284,0.455,3000,0.14166666666666666,0.2886666666666667
ackley,optimized_ard_gpc,random,random,4,51,0.3133,0.1263,0.2544,0.509,1000,0.133,0.28,0.4825,2000,0.129,0.275,0.45566666666666666,3000,0.13833333333333334,0.2803333333333333
ackley,optimized_ard_gpc,random,random,4,52,0.3102,0.129,0.256,0.503,1000,0.144,0.28,0.48,2000,0.1345,0.2785,0.45366666666666666,3000,0.14066666666666666,0.289
ackley,optimized_ard_gpc,random,random,4,53,0.3083,0.1249,0.2486,0.493,1000,0.142,0.269,0.4725,2000,0.134,0.266,0.44566666666666666,3000,0.13933333333333334,0.27566666666666667
ackley,optimized_ard_gpc,random,random,4,54,0.3049,0.1227,0.2441,0.493,1000,0.137,0.264,0.471,2000,0.1295,0.2615,0.444,3000,0.137,0.2703333333333333
ackley,optimized_ard_gpc,random,random,4,55,0.3046,0.1176,0.2391,0.496,1000,0.13,0.258,0.473,2000,0.124,0.254,0.446,3000,0.131,0.263
ackley,optimized_ard_gpc,random,random,4,56,0.2856,0.1363,0.2701,0.49,1000,0.146,0.309,0.471,2000,0.1455,0.311,0.44233333333333336,3000,0.153,0.31466666666666665
ackley,optimized_ard_gpc,random,random,4,57,0.2878,0.1317,0.262,0.493,1000,0.147,0.303,0.4765,2000,0.1465,0.302,0.44466666666666665,3000,0.152,0.305
ackley,optimized_ard_gpc,random,random,4,58,0.2881,0.1283,0.2582,0.494,1000,0.145,0.295,0.4765,2000,0.1415,0.2955,0.44466666666666665,3000,0.14666666666666667,0.2996666666666667
ackley,optimized_ard_gpc,random,random,4,59,0.3,0.1144,0.2294,0.492,1000,0.14,0.281,0.472,2000,0.1365,0.2725,0.44366666666666665,3000,0.13833333333333334,0.27466666666666667
ackley,optimized_ard_gpc,random,random,4,60,0.2971,0.1186,0.2323,0.492,1000,0.144,0.29,0.474,2000,0.14,0.285,0.44533333333333336,3000,0.14033333333333334,0.2843333333333333
ackley,optimized_ard_gpc,random,random,4,61,0.2955,0.1189,0.2354,0.491,1000,0.143,0.287,0.4745,2000,0.1385,0.287,0.44533333333333336,3000,0.14266666666666666,0.28633333333333333
ackley,optimized_ard_gpc,random,random,4,62,0.2957,0.1186,0.2332,0.494,1000,0.144,0.277,0.474,2000,0.139,0.2805,0.446,3000,0.14233333333333334,0.2823333333333333
ackley,optimized_ard_gpc,random,random,4,63,0.2782,0.1214,0.2467,0.495,1000,0.157,0.317,0.476,2000,0.1515,0.322,0.44333333333333336,3000,0.156,0.3233333333333333
ackley,optimized_ard_gpc,random,random,4,64,0.2543,0.1073,0.2174,0.496,1000,0.118,0.267,0.4605,2000,0.1215,0.2695,0.438,3000,0.127,0.274
ackley,optimized_ard_gpc,random,random,4,65,0.2451,0.1082,0.2201,0.508,1000,0.131,0.274,0.4605,2000,0.137,0.278,0.43433333333333335,3000,0.14,0.28733333333333333
ackley,optimized_ard_gpc,random,random,4,66,0.2443,0.1316,0.2603,0.497,1000,0.166,0.329,0.4695,2000,0.1645,0.342,0.43133333333333335,3000,0.17466666666666666,0.3446666666666667
ackley,optimized_ard_gpc,random,random,4,67,0.2451,0.1063,0.212,0.505,1000,0.118,0.261,0.46,2000,0.13,0.263,0.43366666666666664,3000,0.13566666666666666,0.27166666666666667
ackley,optimized_ard_gpc,random,random,4,68,0.2455,0.1304,0.2597,0.496,1000,0.165,0.322,0.4695,2000,0.1615,0.34,0.43166666666666664,3000,0.17133333333333334,0.344
ackley,optimized_ard_gpc,random,random,4,69,0.2496,0.103,0.2081,0.504,1000,0.113,0.259,0.4605,2000,0.1265,0.26,0.437,3000,0.13133333333333333,0.26866666666666666
ackley,optimized_ard_gpc,random,random,4,70,0.2509,0.1006,0.2052,0.507,1000,0.115,0.252,0.465,2000,0.1255,0.2545,0.44166666666666665,3000,0.131,0.26466666666666666
ackley,optimized_ard_gpc,random,random,4,71,0.2515,0.1005,0.203,0.505,1000,0.117,0.25,0.464,2000,0.125,0.256,0.44133333333333336,3000,0.12933333333333333,0.2643333333333333
ackley,optimized_ard_gpc,random,random,4,72,0.2501,0.0988,0.2026,0.507,1000,0.119,0.251,0.465,2000,0.123,0.2555,0.43933333333333335,3000,0.12733333333333333,0.2623333333333333
ackley,optimized_ard_gpc,random,random,4,73,0.2519,0.0994,0.2013,0.509,1000,0.112,0.245,0.4685,2000,0.119,0.247,0.44233333333333336,3000,0.12533333333333332,0.254
ackley,optimized_ard_gpc,random,random,4,74,0.2131,0.1212,0.248,0.467,1000,0.191,0.383,0.431,2000,0.192,0.382,0.4033333333333333,3000,0.187,0.374
ackley,optimized_ard_gpc,random,random,4,75,0.251,0.0975,0.1986,0.506,1000,0.109,0.24,0.467,2000,0.1145,0.243,0.43933333333333335,3000,0.12166666666666667,0.25133333333333335
ackley,optimized_ard_gpc,random,random,4,76,0.2192,0.1153,0.2391,0.475,1000,0.186,0.365,0.4355,2000,0.1765,0.361,0.406,3000,0.17733333333333334,0.3506666666666667
ackley,optimized_ard_gpc,random,random,4,77,0.2384,0.0941,0.1873,0.505,1000,0.121,0.261,0.4575,2000,0.1275,0.2555,0.432,3000,0.13366666666666666,0.26366666666666666
ackley,optimized_ard_gpc,random,random,4,78,0.2387,0.0936,0.1874,0.504,1000,0.122,0.264,0.457,2000,0.126,0.256,0.432,3000,0.133,0.2633333333333333
ackley,optimized_ard_gpc,random,random,4,79,0.2382,0.0957,0.1922,0.498,1000,0.135,0.265,0.455,2000,0.136,0.268,0.43033333333333335,3000,0.142,0.273
ackley,optimized_ard_gpc,random,random,4,80,0.2404,0.0961,0.1911,0.497,1000,0.14,0.269,0.4595,2000,0.135,0.267,0.43466666666666665,3000,0.141,0.27066666666666667
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,12,0.4518,0.3162,0.4333,0.499,1000,0.32,0.429,0.485,2000,0.32,0.4405,0.48,3000,0.31566666666666665,0.4266666666666667
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,13,0.4816,0.2087,0.3637,0.494,1000,0.221,0.363,0.486,2000,0.215,0.374,0.4806666666666667,3000,0.21166666666666667,0.3626666666666667
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,14,0.4111,0.4492,0.6726,0.499,1000,0.458,0.678,0.4815,2000,0.4685,0.6765,0.4726666666666667,3000,0.468,0.6716666666666666
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,15,0.418,0.3076,0.5192,0.51,1000,0.294,0.527,0.4875,2000,0.3,0.5195,0.484,3000,0.301,0.513
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,16,0.4249,0.0919,0.1853,0.511,1000,0.102,0.196,0.49,2000,0.096,0.187,0.48133333333333334,3000,0.09733333333333333,0.193
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,17,0.3422,0.0743,0.1507,0.51,1000,0.087,0.18,0.474,2000,0.0835,0.172,0.46266666666666667,3000,0.08033333333333334,0.16766666666666666
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,18,0.4258,0.0791,0.1648,0.512,1000,0.09,0.172,0.49,2000,0.082,0.1615,0.47933333333333333,3000,0.08033333333333334,0.165
ackley,optimized_ard_gpc,classifier_margin,classifier_margin,4,19,0.3269,0.0701,0.1437,0.478,1000,0.097,0.181,0.4625,2000,0.089,0.165,0.45266666666666666,3000,0.08566666666666667,0.15933333333333333
