simulation_id,numeric_simulation_id,row_index,iteration,time_s,x_min_m,x_max_m,y_min_m,y_max_m,z_min_m,z_max_m,delta_x_m,delta_y_m,delta_z_m,center_x_m,center_y_m,center_z_m,penetration_depth_m,melt_bounds_valid,in_selected_window
sim_00142,142,11207,11207.0,0.0002037392,0.0002053199,0.0002260276,-3.261429e-05,3.261433e-05,-6.263173e-06,5.810573e-06,2.0707699999999985e-05,6.522862000000001e-05,1.2073746e-05,0.00021567375,1.9999999998010975e-11,-2.2629999999999985e-07,6.263173e-06,True,False
sim_00142,142,11379,11379.0,0.0002068653,0.0002059322,0.0002299214,-3.383174e-05,3.3832e-05,-6.389478e-06,2.305366e-06,2.3989200000000018e-05,6.766374e-05,8.694844e-06,0.00021792680000000002,1.299999999989298e-10,-2.042056e-06,6.389478e-06,True,False
sim_00142,142,11552,11552.0,0.0002100096,0.0002045175,0.0002339868,-3.705357e-05,3.705634e-05,-7.029768e-06,5.550053e-06,2.9469300000000006e-05,7.410991e-05,1.2579821e-05,0.00021925215,1.3850000000020205e-09,-7.398574999999999e-07,7.029768e-06,True,False
sim_00142,142,11724,11724.0,0.0002131358,0.0002039587,0.0002380288,-3.674211e-05,3.674299e-05,-1.008853e-05,6.627335e-06,3.4070099999999984e-05,7.348510000000001e-05,1.6715865e-05,0.00022099375,4.4000000000028717e-10,-1.7305975000000002e-06,1.008853e-05,True,False
sim_00142,142,11896,11896.0,0.000216262,0.0002034706,0.0002374241,-4.09447e-05,4.094257e-05,-1.061807e-05,4.303959e-06,3.395350000000001e-05,8.188727e-05,1.4922029e-05,0.00022044734999999998,-1.0649999999999635e-09,-3.1570555e-06,1.061807e-05,True,False
sim_00142,142,12069,12069.0,0.0002194063,0.0002041867,0.0002419337,-3.902652e-05,3.903125e-05,-1.399732e-05,5.668664e-06,3.7747e-05,7.805776999999999e-05,1.9665984e-05,0.00022306019999999998,2.364999999999426e-09,-4.164328e-06,1.399732e-05,True,False
sim_00142,142,12241,12241.0,0.0002225325,0.0002043974,0.0002458449,-3.980724e-05,3.985945e-05,-1.430425e-05,4.589102e-06,4.144749999999999e-05,7.966669e-05,1.8893352e-05,0.00022512115,2.610499999999998e-08,-4.857574e-06,1.430425e-05,True,False
sim_00142,142,12414,12414.0,0.0002256768,0.0002036477,0.0002471581,-4.435013e-05,4.454728e-05,-1.445132e-05,3.643571e-06,4.351040000000002e-05,8.889741e-05,1.8094891e-05,0.00022540290000000002,9.857499999999761e-08,-5.4038744999999995e-06,1.445132e-05,True,False
sim_00142,142,12586,12586.0,0.000228803,0.0002042847,0.0002504046,-4.596202e-05,4.595776e-05,-1.479681e-05,5.71384e-06,4.611990000000002e-05,9.191978e-05,2.051065e-05,0.00022734465,-2.129999999999927e-09,-4.5414849999999994e-06,1.479681e-05,True,False
sim_00142,142,12758,12758.0,0.0002319291,0.0002036258,0.0002541044,-5.000493e-05,4.959487e-05,-1.82355e-05,4.640145e-06,5.0478599999999974e-05,9.95998e-05,2.2875644999999998e-05,0.0002288651,-2.0503000000000098e-07,-6.7976774999999994e-06,1.82355e-05,True,False
sim_00142,142,12931,12931.0,0.0002350734,0.0002028598,0.0002558834,-4.995506e-05,4.964555e-05,-1.886846e-05,5.431455e-06,5.302360000000001e-05,9.960061000000001e-05,2.4299915000000002e-05,0.0002293716,-1.5475500000000086e-07,-6.7185025e-06,1.886846e-05,True,False
sim_00142,142,13103,13103.0,0.0002381996,0.0002031896,0.0002602103,-5.217514e-05,5.214948e-05,-2.199999e-05,5.902728e-06,5.7020700000000015e-05,0.00010432462,2.7902718e-05,0.00023169995000000003,-1.2829999999999672e-08,-8.048631e-06,2.199999e-05,True,False
sim_00142,142,13276,13276.0,0.0002413439,0.0002037423,0.0002625279,-5.403309e-05,5.405361e-05,-2.220417e-05,6.092267e-06,5.8785600000000015e-05,0.0001080867,2.8296437e-05,0.00023313510000000002,1.0259999999999458e-08,-8.055951500000001e-06,2.220417e-05,True,False
sim_00142,142,13448,13448.0,0.0002444704,0.0002022129,0.0002643993,-5.614543e-05,5.641784e-05,-2.26316e-05,6.766665e-06,6.218640000000002e-05,0.00011256327,2.9398264999999997e-05,0.0002333061,1.3620500000000084e-07,-7.9324675e-06,2.26316e-05,True,False
sim_00142,142,13621,13621.0,0.0002476172,0.0002019846,0.0002680533,-5.692052e-05,5.720978e-05,-2.599999e-05,8.798997e-06,6.606870000000001e-05,0.0001141303,3.4798987e-05,0.00023501895000000003,1.4463000000000068e-07,-8.6004965e-06,2.599999e-05,True,False
sim_00142,142,13793,13793.0,0.0002507459,0.0002028336,0.0002710043,-5.816423e-05,5.739911e-05,-2.647826e-05,8.905386e-06,6.817069999999999e-05,0.00011556334,3.5383646000000004e-05,0.00023691894999999997,-3.8256000000000265e-07,-8.786437e-06,2.647826e-05,True,False
sim_00142,142,13965,13965.0,0.0002538745,0.0002033754,0.0002740912,-6.031759e-05,6.06466e-05,-2.679658e-05,9.470787e-06,7.071579999999998e-05,0.00012096419,3.6267367e-05,0.00023873329999999997,1.645050000000019e-07,-8.662896499999998e-06,2.679658e-05,True,False
sim_00142,142,14138,14138.0,0.0002570214,0.0002038676,0.0002768491,-6.181407e-05,6.284326e-05,-3.017244e-05,1.068147e-05,7.298149999999999e-05,0.00012465733,4.085391e-05,0.00024035835,5.145949999999964e-07,-9.745484999999999e-06,3.017244e-05,True,False
sim_00142,142,14310,14310.0,0.0002601501,0.0002037469,0.0002805227,-6.338973e-05,6.391563e-05,-3.041436e-05,1.050887e-05,7.677579999999998e-05,0.00012730536,4.092323e-05,0.00024213479999999997,2.62950000000004e-07,-9.952745e-06,3.041436e-05,True,False
sim_00142,142,14483,14483.0,0.0002632969,0.0002027644,0.0002820672,-6.406589e-05,6.420282e-05,-3.121317e-05,1.085959e-05,7.930280000000001e-05,0.00012826871,4.207276e-05,0.0002424158,6.846499999999867e-08,-1.017679e-05,3.121317e-05,True,False
sim_00142,142,14655,14655.0,0.0002664256,0.0002020134,0.0002839511,-6.734211e-05,6.721111e-05,-3.427408e-05,1.15816e-05,8.193769999999999e-05,0.00013455322,4.585568e-05,0.00024298225,-6.550000000000132e-08,-1.1346240000000003e-05,3.427408e-05,True,False
sim_00142,142,14827,14827.0,0.0002695542,0.0002027004,0.0002874527,-6.778262e-05,6.741816e-05,-3.449931e-05,1.278527e-05,8.475230000000003e-05,0.00013520078,4.7284579999999996e-05,0.00024507655,-1.822300000000018e-07,-1.085702e-05,3.449931e-05,True,False
sim_00142,142,15000,15000.0,0.0002727011,0.0002022968,0.00029012,-6.852526e-05,6.826787e-05,-3.466231e-05,1.316486e-05,8.782319999999999e-05,0.00013679312999999999,4.782717e-05,0.0002462084,-1.2869500000000403e-07,-1.0748725000000001e-05,3.466231e-05,True,False
sim_00142,142,15172,15172.0,0.0002758297,0.0002027533,0.000290774,-7.000183e-05,6.914299e-05,-3.831383e-05,1.395111e-05,8.802069999999998e-05,0.00013914481999999998,5.226494e-05,0.00024676365,-4.2942000000000105e-07,-1.218136e-05,3.831383e-05,True,False
sim_00142,142,15345,15345.0,0.0002789766,0.0002026383,0.0002947212,-7.13027e-05,7.03573e-05,-3.853365e-05,1.422353e-05,9.208290000000004e-05,0.00014166,5.275718e-05,0.00024867975,-4.726999999999997e-07,-1.2155060000000002e-05,3.853365e-05,True,False
sim_00142,142,15517,15517.0,0.0002821053,0.0002027085,0.0002981189,-7.201487e-05,7.19636e-05,-3.872303e-05,1.450812e-05,9.541039999999998e-05,0.00014397847,5.3231149999999996e-05,0.00025041369999999997,-2.5634999999997595e-08,-1.2107454999999999e-05,3.872303e-05,True,False
sim_00142,142,15690,15690.0,0.0002852521,0.0002030737,0.0003018038,-7.25709e-05,7.263642e-05,-4.21529e-05,1.545639e-05,9.87301e-05,0.00014520732,5.7609290000000004e-05,0.00025243875,3.276000000000136e-08,-1.3348255e-05,4.21529e-05,True,False
sim_00142,142,15862,15862.0,0.0002883808,0.0002033898,0.0003059431,-7.261641e-05,7.233011e-05,-4.235109e-05,1.539074e-05,0.00010255330000000001,0.00014494652,5.7741830000000005e-05,0.00025466645,-1.431499999999988e-07,-1.3480175e-05,4.235109e-05,True,False
sim_00142,142,16034,16034.0,0.0002915094,0.0002029453,0.0003059965,-7.239704e-05,7.200835e-05,-4.255858e-05,1.581989e-05,0.00010305120000000001,0.00014440539,5.837847e-05,0.0002544709,-1.943449999999955e-07,-1.3369345e-05,4.255858e-05,True,False
sim_00142,142,16207,16207.0,0.0002946563,0.0002032756,0.0003099311,-7.251839e-05,7.216539e-05,-4.291043e-05,1.608997e-05,0.00010665549999999997,0.00014468378,5.90004e-05,0.00025660335,-1.7650000000000077e-07,-1.3410229999999998e-05,4.291043e-05,True,False
sim_00142,142,16379,16379.0,0.000297785,0.0002040517,0.000314,-7.20153e-05,7.32117e-05,-4.612162e-05,1.644012e-05,0.00010994829999999998,0.000145227,6.256174e-05,0.00025902585,5.981999999999971e-07,-1.4840749999999998e-05,4.612162e-05,True,False
sim_00142,142,16552,16552.0,0.0003009318,0.0002035672,0.000314,-7.304633e-05,7.321688e-05,-4.638234e-05,1.665153e-05,0.00011043279999999999,0.00014626321000000002,6.303387e-05,0.0002587836,8.527500000000233e-08,-1.4865405e-05,4.638234e-05,True,False
sim_00142,142,16680,16680.0,0.0003032601,0.0002032633,0.0003179221,-7.491792e-05,7.447038e-05,-4.665104e-05,1.63713e-05,0.00011465879999999999,0.0001493883,6.302234e-05,0.0002605927,-2.2377000000000074e-07,-1.513987e-05,4.665104e-05,True,False
sim_00142,142,16724,16724.0,0.0003040605,0.0002038915,0.0003179827,-7.429546e-05,7.417979e-05,-4.669313e-05,1.651069e-05,0.00011409119999999999,0.00014847525,6.320382e-05,0.00026093709999999997,-5.783500000000044e-08,-1.5091219999999998e-05,4.669313e-05,True,False
sim_00142,142,16897,16897.0,0.0003072073,0.000203643,0.000321914,-7.418486e-05,7.417159e-05,-4.67236e-05,1.642505e-05,0.00011827100000000003,0.00014835645,6.314865e-05,0.00026277850000000003,-6.6349999999965915e-09,-1.5149275e-05,4.67236e-05,True,False
sim_00142,142,17069,17069.0,0.000310336,0.0002033824,0.0003219603,-7.431707e-05,7.367777e-05,-4.659656e-05,1.634266e-05,0.00011857789999999998,0.00014799484,6.293921999999999e-05,0.00026267135,-3.1964999999999956e-07,-1.512695e-05,4.659656e-05,True,False
sim_00142,142,17241,17241.0,0.0003134646,0.0002039385,0.000325945,-7.42031e-05,7.403627e-05,-5.028395e-05,1.65558e-05,0.0001220065,0.00014823937,6.683975e-05,0.00026494175,-8.341500000000096e-08,-1.6864074999999998e-05,5.028395e-05,True,False
sim_00142,142,17414,17414.0,0.0003166115,0.0002042561,0.00032961,-7.394848e-05,7.285814e-05,-5.046575e-05,1.68935e-05,0.00012535389999999999,0.00014680662,6.735925e-05,0.00026693305,-5.451700000000007e-07,-1.6786125e-05,5.046575e-05,True,False
sim_00142,142,17586,17586.0,0.0003197402,0.0002042066,0.000329755,-7.351412e-05,7.364443e-05,-5.044628e-05,1.682011e-05,0.00012554839999999999,0.00014715855000000001,6.726639e-05,0.0002669808,6.515500000000429e-08,-1.6813085e-05,5.044628e-05,True,False
sim_00142,142,17759,17759.0,0.000322887,0.0002055627,0.0003337515,-7.349686e-05,7.302029e-05,-5.058108e-05,1.756752e-05,0.00012818879999999997,0.00014651714999999998,6.81486e-05,0.0002696571,-2.382849999999997e-07,-1.650678e-05,5.058108e-05,True,False
sim_00142,142,17931,17931.0,0.0003260157,0.0002056414,0.0003380701,-7.284366e-05,7.303469e-05,-5.063075e-05,1.78806e-05,0.00013242869999999997,0.00014587835,6.851135e-05,0.00027185575,9.551500000000039e-08,-1.6375075e-05,5.063075e-05,True,False
sim_00142,142,18103,18103.0,0.0003291443,0.0002053687,0.0003375385,-7.261664e-05,7.237651e-05,-5.078684e-05,1.824222e-05,0.00013216979999999996,0.00014499315,6.902906e-05,0.0002714536,-1.200650000000034e-07,-1.627231e-05,5.078684e-05,True,False
sim_00142,142,18276,18276.0,0.0003322912,0.0002051704,0.0003414417,-7.251027e-05,7.238007e-05,-5.07134e-05,1.869993e-05,0.00013627130000000003,0.00014489034,6.941333e-05,0.00027330605,-6.510000000000044e-08,-1.6006735e-05,5.07134e-05,True,False
sim_00142,142,18448,18448.0,0.0003354198,0.0002067062,0.0003457595,-7.238347e-05,7.187147e-05,-5.414282e-05,1.824846e-05,0.0001390533,0.00014425494,7.239128e-05,0.00027623285,-2.559999999999989e-07,-1.7947180000000002e-05,5.414282e-05,True,False
sim_00142,142,18621,18621.0,0.0003385667,0.0002062925,0.0003498984,-7.207154e-05,7.25027e-05,-5.418666e-05,1.895368e-05,0.0001436059,0.00014457424,7.314033999999999e-05,0.00027809545,2.15579999999997e-07,-1.761649e-05,5.418666e-05,True,False
sim_00142,142,18793,18793.0,0.0003416954,0.0002064447,0.0003492395,-7.197521e-05,7.260621e-05,-5.436164e-05,1.858807e-05,0.0001427948,0.00014458142000000002,7.294971e-05,0.0002778421,3.155000000000006e-07,-1.7886785e-05,5.436164e-05,True,False
sim_00142,142,18966,18966.0,0.0003448422,0.0002076437,0.0003533185,-7.228894e-05,7.211876e-05,-5.445789e-05,1.882437e-05,0.0001456748,0.0001444077,7.328226e-05,0.0002804811,-8.508999999999616e-08,-1.781676e-05,5.445789e-05,True,False
sim_00142,142,19138,19138.0,0.0003479709,0.0002062582,0.0003579765,-7.216389e-05,7.190664e-05,-5.463897e-05,1.889227e-05,0.00015171829999999998,0.00014407053,7.353124e-05,0.00028211735,-1.2862499999999913e-07,-1.787335e-05,5.463897e-05,True,False
sim_00142,142,19310,19310.0,0.0003510995,0.0002085792,0.000358,-7.194284e-05,7.143942e-05,-5.46333e-05,1.825125e-05,0.00014942079999999996,0.00014338226,7.288455e-05,0.0002832896,-2.5171000000000373e-07,-1.8191024999999997e-05,5.46333e-05,True,False
sim_00142,142,19483,19483.0,0.0003542464,0.000208973,0.0003619824,-7.193132e-05,7.200666e-05,-5.47006e-05,1.823838e-05,0.00015300939999999999,0.00014393798,7.293898e-05,0.0002854777,3.766999999999925e-08,-1.8231110000000003e-05,5.47006e-05,True,False
sim_00142,142,19655,19655.0,0.000357375,0.000210404,0.000365621,-7.211322e-05,7.211045e-05,-5.474939e-05,1.867868e-05,0.000155217,0.00014422367,7.342807e-05,0.0002880125,-1.3849999999952442e-09,-1.8035355e-05,5.474939e-05,True,False
sim_00142,142,19828,19828.0,0.0003605219,0.0002099987,0.0003658111,-7.148997e-05,7.265164e-05,-5.531658e-05,1.924423e-05,0.0001558124,0.00014414161,7.456081e-05,0.0002879049,5.808349999999953e-07,-1.8036175e-05,5.531658e-05,True,False
sim_00142,142,20000,20000.0,0.0003636506,0.0002100126,0.0003697655,-7.236391e-05,7.185736e-05,-5.848385e-05,1.938335e-05,0.0001597529,0.00014422127,7.78672e-05,0.00028988905,-2.53274999999998e-07,-1.9550249999999998e-05,5.848385e-05,True,False
sim_00142,142,20172,20172.0,0.0003667792,0.0002109505,0.0003739464,-7.16572e-05,7.199994e-05,-5.847181e-05,1.886013e-05,0.00016299589999999996,0.00014365713999999998,7.733194e-05,0.00029244845,1.7137000000000104e-07,-1.980584e-05,5.847181e-05,True,False
sim_00142,142,20345,20345.0,0.0003699261,0.0002108079,0.0003732759,-7.224279e-05,7.190576e-05,-5.936463e-05,1.850028e-05,0.00016246799999999998,0.00014414855,7.786491e-05,0.0002920419,-1.685150000000046e-07,-2.0432175000000002e-05,5.936463e-05,True,False
sim_00142,142,20517,20517.0,0.0003730547,0.000212377,0.000377399,-7.151741e-05,7.128595e-05,-5.936058e-05,1.84465e-05,0.000165022,0.00014280336000000002,7.780708e-05,0.000294888,-1.157299999999983e-07,-2.045704e-05,5.936058e-05,True,False
sim_00142,142,20690,20690.0,0.0003762016,0.0002124091,0.0003816155,-7.157979e-05,7.145244e-05,-5.948781e-05,1.870672e-05,0.00016920639999999998,0.00014303223,7.819453e-05,0.0002970123,-6.36750000000024e-08,-2.0390544999999997e-05,5.948781e-05,True,False
sim_00142,142,20862,20862.0,0.0003793302,0.0002128308,0.0003858419,-7.199238e-05,7.202074e-05,-5.919583e-05,1.843582e-05,0.00017301109999999997,0.00014401312,7.763165e-05,0.00029933635,1.4180000000002632e-08,-2.0380005000000002e-05,5.919583e-05,True,False
sim_00142,142,21035,21035.0,0.0003824771,0.0002129929,0.000386,-7.228283e-05,7.162106e-05,-5.887381e-05,1.8444e-05,0.0001730071,0.00014390389,7.731781e-05,0.00029949645,-3.3088499999999946e-07,-2.0214905e-05,5.887381e-05,True,False
sim_00142,142,21207,21207.0,0.0003856058,0.0002144993,0.0003899248,-7.223469e-05,7.170143e-05,-6.190654e-05,1.8976e-05,0.0001754255,0.00014393612,8.088254e-05,0.00030221204999999996,-2.6662999999999714e-07,-2.1465269999999997e-05,6.190654e-05,True,False
sim_00142,142,21379,21379.0,0.0003887344,0.0002143551,0.0003936239,-7.202475e-05,7.187799e-05,-6.313415e-05,1.854873e-05,0.00017926879999999998,0.00014390274,8.168288e-05,0.0003039895,-7.337999999999692e-08,-2.2292710000000005e-05,6.313415e-05,True,False
sim_00142,142,21552,21552.0,0.0003918813,0.0002150412,0.0003938263,-7.186251e-05,7.128642e-05,-6.295511e-05,1.818742e-05,0.0001787851,0.00014314893,8.114253e-05,0.00030443375,-2.8804500000000446e-07,-2.2383845000000004e-05,6.295511e-05,True,False
sim_00142,142,21724,21724.0,0.0003950099,0.0002158382,0.0003979049,-7.176621e-05,7.157902e-05,-6.267253e-05,1.830719e-05,0.0001820667,0.00014334523000000002,8.097972e-05,0.00030687155,-9.35950000000016e-08,-2.2182669999999998e-05,6.267253e-05,True,False
sim_00142,142,21897,21897.0,0.0003981568,0.0002157405,0.0004015877,-7.16811e-05,7.162557e-05,-6.258486e-05,1.88648e-05,0.00018584719999999998,0.00014330667,8.144966e-05,0.0003086641,-2.7764999999997523e-08,-2.186003e-05,6.258486e-05,True,False
sim_00142,142,22069,22069.0,0.0004012854,0.0002162913,0.0004017586,-7.110019e-05,7.112994e-05,-6.275807e-05,1.959221e-05,0.0001854673,0.00014223013,8.235028e-05,0.00030902494999999997,1.4875000000003817e-08,-2.1582930000000002e-05,6.275807e-05,True,False
sim_00142,142,22241,22241.0,0.0004044141,0.0002172517,0.0004056455,-7.099959e-05,7.101952e-05,-6.339676e-05,1.90855e-05,0.0001883938,0.00014201911,8.248226e-05,0.0003114486,9.96499999999915e-09,-2.215563e-05,6.339676e-05,True,False
sim_00142,142,22414,22414.0,0.000407561,0.0002179668,0.0004099552,-7.125078e-05,7.0992e-05,-6.272485e-05,1.852255e-05,0.0001919884,0.00014224278,8.12474e-05,0.00031396099999999997,-1.2938999999999843e-07,-2.2101149999999998e-05,6.272485e-05,True,False
sim_00142,142,22586,22586.0,0.0004106896,0.0002178073,0.0004092689,-7.174081e-05,7.076632e-05,-6.281403e-05,1.752445e-05,0.0001914616,0.00014250713000000002,8.033848000000001e-05,0.0003135381,-4.872450000000008e-07,-2.264479e-05,6.281403e-05,True,False
sim_00142,142,22759,22759.0,0.0004138365,0.0002191237,0.0004133401,-7.115168e-05,7.084746e-05,-6.292106e-05,1.721934e-05,0.00019421639999999999,0.00014199914,8.014039999999999e-05,0.00031623189999999997,-1.5211000000000217e-07,-2.285086e-05,6.292106e-05,True,False
sim_00142,142,22931,22931.0,0.0004169651,0.0002194633,0.000417749,-7.096982e-05,7.095993e-05,-6.274541e-05,1.713377e-05,0.00019828569999999997,0.00014192975,7.987918e-05,0.00031860615,-4.94500000000034e-09,-2.280582e-05,6.274541e-05,True,False
sim_00142,142,23104,23104.0,0.000420112,0.0002195405,0.0004219284,-7.126515e-05,7.091853e-05,-6.275882e-05,1.741213e-05,0.00020238789999999998,0.00014218367999999998,8.017095e-05,0.00032073445,-1.7331000000000123e-07,-2.2673345000000002e-05,6.275882e-05,True,False
sim_00142,142,23276,23276.0,0.0004232406,0.0002201312,0.000421978,-7.024253e-05,7.08686e-05,-6.596422e-05,1.748227e-05,0.0002018468,0.00014111113,8.344649e-05,0.00032105459999999997,3.130349999999976e-07,-2.4240975e-05,6.596422e-05,True,False
sim_00142,142,23448,23448.0,0.0004263693,0.000221724,0.0004259878,-7.054117e-05,7.069084e-05,-6.630028e-05,1.712365e-05,0.00020426380000000002,0.00014123201,8.342393e-05,0.0003238559,7.483499999999706e-08,-2.4588315000000004e-05,6.630028e-05,True,False
sim_00142,142,23621,23621.0,0.0004295162,0.0002220478,0.0004297451,-7.085647e-05,6.99964e-05,-6.636651e-05,1.674926e-05,0.0002076973,0.00014085287,8.311577e-05,0.00032589645000000004,-4.300350000000034e-07,-2.4808625e-05,6.636651e-05,True,False
sim_00142,142,23793,23793.0,0.0004326448,0.0002224506,0.0004299441,-7.082564e-05,7.039076e-05,-6.683631e-05,1.710019e-05,0.0002074935,0.0001412164,8.39365e-05,0.00032619735,-2.1744000000000516e-07,-2.4868060000000004e-05,6.683631e-05,True,False
sim_00142,142,23966,23966.0,0.0004357917,0.0002226705,0.0004338247,-7.078146e-05,7.045751e-05,-6.672223e-05,1.719404e-05,0.0002111542,0.00014123897,8.391627e-05,0.0003282476,-1.619750000000011e-07,-2.4764095000000002e-05,6.672223e-05,True,False
sim_00142,142,24138,24138.0,0.0004389203,0.0002235734,0.000438,-7.027709e-05,7.047145e-05,-6.738698e-05,1.716156e-05,0.00021442660000000002,0.00014074854,8.454854e-05,0.00033078670000000004,9.718000000000167e-08,-2.5112709999999998e-05,6.738698e-05,True,False
sim_00142,142,24311,24311.0,0.0004420672,0.0002238383,0.0004372823,-7.034739e-05,6.963373e-05,-6.695265e-05,1.672891e-05,0.000213444,0.00013998112,8.368156e-05,0.0003305603,-3.568299999999984e-07,-2.5111869999999997e-05,6.695265e-05,True,False
sim_00142,142,24483,24483.0,0.0004451959,0.0002245788,0.0004415656,-7.033124e-05,6.982414e-05,-6.667905e-05,1.691495e-05,0.0002169868,0.00014015538,8.359400000000001e-05,0.00033307219999999997,-2.535500000000037e-07,-2.4882050000000003e-05,6.667905e-05,True,False
sim_00142,142,24655,24655.0,0.0004483245,0.0002246961,0.0004457874,-7.088667e-05,7.048156e-05,-6.666411e-05,1.714857e-05,0.00022109129999999997,0.00014136823,8.381268e-05,0.00033524175,-2.0255500000000064e-07,-2.4757770000000003e-05,6.666411e-05,True,False
sim_00142,142,24828,24828.0,0.0004514714,0.000225142,0.0004499704,-7.061185e-05,7.016783e-05,-6.678779e-05,1.699504e-05,0.00022482839999999997,0.00014077968,8.378283e-05,0.0003375562,-2.220099999999996e-07,-2.4896375e-05,6.678779e-05,True,False
sim_00142,142,25000,25000.0,0.0004546,0.0002259793,0.0004491094,-7.038312e-05,6.989838e-05,-6.685449e-05,1.686839e-05,0.00022313010000000002,0.0001402815,8.372288e-05,0.00033754435,-2.4237000000000087e-07,-2.499305e-05,6.685449e-05,True,False
sim_00142,142,25173,25173.0,0.0004577469,0.0002271783,0.0004536088,-6.998408e-05,7.025337e-05,-6.672324e-05,1.681385e-05,0.0002264305,0.00014023745000000002,8.353709e-05,0.00034039355,1.3464500000000013e-07,-2.4954694999999996e-05,6.672324e-05,True,False
sim_00142,142,25345,25345.0,0.0004608755,0.0002276381,0.0004579934,-6.970489e-05,6.965974e-05,-6.733878e-05,1.699716e-05,0.00023035529999999998,0.00013936463,8.433594e-05,0.00034281575,-2.2575000000000373e-08,-2.517081e-05,6.733878e-05,True,False
sim_00142,142,25517,25517.0,0.0004640042,0.0002278094,0.000457945,-6.946466e-05,6.991171e-05,-6.721392e-05,1.661359e-05,0.00023013560000000003,0.00013937637000000001,8.382751e-05,0.0003428772,2.2352499999999715e-07,-2.5300165000000003e-05,6.721392e-05,True,False
sim_00142,142,25690,25690.0,0.0004671511,0.0002289331,0.000462,-6.973462e-05,7.014244e-05,-6.689158e-05,1.649525e-05,0.00023306690000000002,0.00013987705999999998,8.338683e-05,0.00034546655,2.0391000000000056e-07,-2.5198164999999996e-05,6.689158e-05,True,False
sim_00142,142,25862,25862.0,0.0004702797,0.0002300844,0.0004657143,-6.982283e-05,6.944504e-05,-6.694449e-05,1.667521e-05,0.00023562989999999999,0.00013926786999999999,8.36197e-05,0.00034789935,-1.888950000000005e-07,-2.5134639999999998e-05,6.694449e-05,True,False
