experiment_name,population_row_index,has_keyhole,full_trace_duration_ms,max_positive_delta_W_p02,observed_ms_p02,transitions_used_p02,max_positive_delta_W_p05,observed_ms_p05,transitions_used_p05,max_positive_delta_W_p10,observed_ms_p10,transitions_used_p10,max_positive_delta_W_p20,observed_ms_p20,transitions_used_p20,max_positive_delta_W_p40,observed_ms_p40,transitions_used_p40,max_positive_delta_W_p100,observed_ms_p100,transitions_used_p100,P,VX,LS,ST,log_h
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,388,0,1.7339696,31.795521832967026,0.034679392,4,31.795521832967026,0.08669848,10,31.795521832967026,0.17339696,20,31.795521832967026,0.34679392,40,31.795521832967026,0.6935878400000001,80,31.795521832967026,1.7339696,200,228.907235932,0.414638318501,7.95917332413e-05,340.25610662,20.03139165482471
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,389,0,1.0685313,39.486067089011,0.021370626,4,39.486067089011,0.053426565,10,39.486067089011,0.10685313,20,39.486067089011,0.21370626,40,39.486067089011,0.4274125200000001,80,39.486067089011,1.0685313,200,234.345987256,0.872091919433,7.00578367301e-05,333.182550298,19.87451295266357
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,390,0,1.4865168999999998,39.39711136153844,0.0297303379999999,4,39.39711136153844,0.0743258449999999,10,39.39711136153844,0.1486516899999999,20,39.39711136153844,0.2973033799999999,40,39.39711136153844,0.5946067599999999,80,39.39711136153844,1.4865168999999998,200,235.890696826,0.62852965691,7.09715556056e-05,349.581827429,20.025401661026123
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,391,0,1.6069405,39.95486742857143,0.03213881,4,39.95486742857143,0.080347025,10,39.95486742857143,0.16069405,20,39.95486742857143,0.3213881,40,39.95486742857143,0.6427762000000001,80,39.95486742857143,1.6069405,200,236.206080041,0.584146530445,8.43378292301e-05,319.849522294,19.80452642661353
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,392,1,1.6477130999999998,19.46510726563195,0.032954262,4,19.46510726563195,0.082385655,10,19.46510726563195,0.16477131,20,19.46510726563195,0.32954262,40,19.46510726563195,0.65908524,80,19.46510726563195,1.6477130999999998,200,240.318887809,0.361018894241,4.85509578057e-05,398.513006139,20.890724185090264
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,393,0,0.929016,25.99663193406588,0.01858032,4,25.99663193406588,0.0464508,10,25.99663193406588,0.0929016,20,25.99663193406588,0.1858032,40,25.99663193406588,0.3716064,80,25.99663193406588,0.929016,200,243.325077963,0.998321353283,5.70160449472e-05,337.156153016,20.153505106489323
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,394,0,1.287947,31.869968722527496,0.02575894,4,31.869968722527496,0.06439735,10,31.869968722527496,0.1287947,20,31.869968722527496,0.2575894,40,31.869968722527496,0.5151788,80,31.869968722527496,1.287947,200,246.298220115,0.718479932945,4.8795144948e-05,311.768373355,20.563671438320007
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,395,0,1.0263168,35.37885869450551,0.020526336,4,35.37885869450551,0.05131584,10,35.37885869450551,0.10263168,20,35.37885869450551,0.20526336,40,35.37885869450551,0.41052672,80,35.37885869450551,1.0263168,200,246.882256304,0.912145169038,8.52944569156e-05,321.903093968,19.60899122382029
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,396,0,1.3219497,20.294726865659428,0.026438994,4,20.294726865659428,0.066097485,10,20.294726865659428,0.13219497,20,20.294726865659428,0.26438994,40,20.294726865659428,0.52877988,80,20.294726865659428,1.3219497,200,76.6986127633,0.686212461643,6.4052091323e-05,393.159111444,19.011888433972494
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,397,0,1.1920633,23.883402485989063,0.023841266,4,23.883402485989063,0.059603165,10,23.883402485989063,0.11920633,20,23.883402485989063,0.23841266,40,23.883402485989063,0.47682532,80,23.883402485989063,1.1920633,200,78.6311637963,0.75889512334,7.24228839444e-05,395.823418581,18.802196298990417
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,398,0,1.6444207,23.346505525274694,0.032888414,4,23.346505525274694,0.082221035,10,23.346505525274694,0.16444207,20,23.346505525274694,0.32888414,40,23.346505525274694,0.65776828,80,23.346505525274694,1.6444207,200,80.5741190929,0.403249617425,8.97039861056e-05,397.637850573,18.821770277781397
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,399,0,1.7269846,29.133084847252718,0.034539692,4,29.133084847252718,0.08634923,10,29.133084847252718,0.17269846,20,29.133084847252718,0.34539692,40,29.133084847252718,0.69079384,80,29.133084847252718,1.7269846,200,91.4898167395,0.477122889388,7.769973149e-05,351.010780102,19.08020640387443
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,400,0,1.6830924,18.536043264835243,0.033661848,4,18.536043264835243,0.08415462,10,18.536043264835243,0.16830924,20,18.536043264835243,0.33661848,40,18.536043264835243,0.6732369600000001,80,18.536043264835243,1.6830924,200,92.2921456709,0.425581954559,4.53091383738e-05,356.588229582,19.955110636730552
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,401,0,0.9996515,31.06898769230768,0.01999303,4,31.06898769230768,0.049982575,10,31.06898769230768,0.09996515,20,31.06898769230768,0.1999303,40,31.06898769230768,0.3998606,80,31.06898769230768,0.9996515,200,92.9578294978,0.909619863772,6.47386544357e-05,309.507384821,19.047238334199196
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,402,0,1.1952879,18.994269968529515,0.023905758,4,18.994269968529515,0.059764395,10,18.994269968529515,0.11952879,20,18.994269968529515,0.23905758,40,18.994269968529515,0.47811516,80,18.994269968529515,1.1952879,200,93.7392388905,0.76284290369,5.63100861802e-05,349.958485388,19.352823786368806
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,403,0,1.1328,28.08602675824182,0.022656,4,28.08602675824182,0.05664,10,28.08602675824182,0.11328,20,28.08602675824182,0.22656,40,28.08602675824182,0.45312,80,28.08602675824182,1.1328,200,97.5646849269,0.800614374072,8.74302358335e-05,345.052442693,18.70870761347169
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,404,0,0.9956744,31.808290959116015,0.019913488,4,31.808290959116015,0.04978372,10,31.808290959116015,0.09956744,20,31.808290959116015,0.19913488,40,31.808290959116015,0.39826976,80,31.808290959116015,0.9956744,200,97.9405338961,0.913267755474,7.48831340213e-05,390.809181728,18.8790963923579
